,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
579,파스퇴르밀크바,,강서구,서울특별시 강서구 하늘길 38 롯데몰 김포공항점 MF,카페 / 디저트,가격대 만원 미만,2020-09-17,맛있다,7,6.0,1.0,0.0
580,타이투고,,강서구,서울특별시 강서구 마곡중앙6로 45 마곡리더스퀘어 115호,태국 음식,가격대 만원 미만,2022-03-28,괜찮다,7,4.0,3.0,0.0
581,커피볶는곤이네집,,강서구,서울특별시 강서구 곰달래로 116-1 m타워,카페 / 디저트,가격대 만원 미만,2019-10-31,맛있다,6,5.0,1.0,0.0
582,남대문커피,,강서구,서울특별시 강서구 공항대로 247,카페 / 디저트,가격대 만원 미만,2021-06-30,괜찮다,5,4.0,1.0,0.0
583,진1926,,강서구,서울특별시 강서구 마곡중앙로 161-8,기타 일식,가격대 2만원-3만원,2021-05-21,괜찮다,3,0.0,3.0,0.0
584,쿠타니,,강서구,서울특별시 강서구 화곡로 350 SJ라벨라 2F,회 / 스시,가격대 4만원 이상,2020-12-31,맛있다,3,3.0,0.0,0.0
585,매화양꼬치,,강서구,서울특별시 강서구 화곡로60길 20,정통 중식 / 일반 중식,가격대 만원-2만원,2022-03-29,괜찮다,2,1.0,1.0,0.0
586,로빈뮤지엄,,강서구,부산광역시 강서구 신호산단1로140번길 71 1F,카페 / 디저트,가격대 만원 미만,2021-09-26,맛있다,2,2.0,0.0,0.0
587,주택,,강서구,서울특별시 강서구 마곡중앙로 161-1,이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2022-06-17,맛있다,2,2.0,0.0,0.0
588,녹산용가든,,강서구,부산광역시 강서구 낙동남로682번길 94,고기 요리,가격대 3만원-4만원,0,0,0,,,
589,쓰부,,강서구,서울특별시 강서구 까치산로 75 신화빌딩,정통 중식 / 일반 중식,가격대 만원 미만,2021-11-18,괜찮다,5,4.0,1.0,0.0
590,토끼정,,강서구,서울특별시 강서구 하늘길 38 롯데몰 김포공항점 MF,퓨전 일식,가격대 만원-2만원,2021-03-19,괜찮다,4,2.0,2.0,0.0
591,데판야끼다케시,,강서구,서울특별시 강서구 마곡중앙6로 66 205호,철판 요리,가격대 만원-2만원,2022-08-08,맛있다,4,4.0,0.0,0.0
592,강서복집,,강서구,서울특별시 강서구 공항대로59길 8,해산물 요리,가격대 2만원-3만원,2021-06-14,맛있다,3,3.0,0.0,0.0
593,이치방라멘,,강서구,서울특별시 강서구 강서로 271,라멘 / 소바 / 우동,가격대 만원 미만,2019-06-06,맛있다,2,2.0,0.0,0.0
594,호호방,,강서구,서울특별시 강서구 마곡중앙로 161-1 마곡나루캐슬파크 115호,이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2021-11-17,괜찮다,2,1.0,1.0,0.0
595,중화요리청산프라자,,강서구,서울특별시 강서구 공항대로2길 4,정통 중식 / 일반 중식,가격대 만원 미만,2022-07-29,맛있다,2,2.0,0.0,0.0
596,바인디포,,강서구,서울특별시 강서구 공항대로 247 A동 201호,퓨전 양식,가격대 2만원-3만원,2022-07-08,맛있다,2,2.0,0.0,0.0
597,조병관숙성회,,강서구,서울특별시 강서구 화곡로50길 28 102호,회 / 스시,가격대 2만원-3만원,0,0,0,,,
598,교대이층집,4.6,강서구,서울특별시 강서구 강서로 381 수창빌딩 2F,고기 요리,가격대 2만원-3만원,2021-11-07,맛있다,13,13.0,0.0,0.0
599,정일품삼계탕,,강서구,서울특별시 강서구 공항대로59길 8,탕 / 찌개 / 전골,가격대 만원-2만원,2021-06-15,맛있다,8,7.0,1.0,0.0
600,야키토리토리야,4.6,양천구,서울특별시 양천구 오목로 345 슬로우스퀘어 115호,이자카야 / 오뎅 / 꼬치,가격대 3만원-4만원,2022-08-03,괜찮다,13,12.0,1.0,0.0
601,반쌥,4.5,양천구,서울특별시 양천구 오목로48길 28 1F,태국 음식,가격대 만원-2만원,2022-07-30,맛있다,15,13.0,2.0,0.0
602,히노야마,4.3,양천구,서울특별시 양천구 목동서로 349 센트럴프라자,정통 일식 / 일반 일식,가격대 만원-2만원,2022-08-09,괜찮다,21,15.0,4.0,2.0
603,강릉스낵,4.3,양천구,서울특별시 양천구 목동동로 228-2,기타 한식,가격대 만원 미만,2022-08-10,맛있다,9,7.0,2.0,0.0
604,미시락칼국수,4.2,양천구,서울특별시 양천구 목동중앙북로16길 10,국수 / 면 요리,가격대 만원 미만,2022-08-11,맛있다,31,26.0,4.0,1.0
605,락희안,4.1,양천구,서울특별시 양천구 오목로 330 2-3F,정통 중식 / 일반 중식,가격대 만원-2만원,2022-08-02,맛있다,11,8.0,3.0,0.0
606,오목집,4.0,양천구,서울특별시 양천구 목동서로 155 파라곤 B1,고기 요리,가격대 2만원-3만원,2022-04-20,맛있다,101,80.0,14.0,7.0
607,금성수제돈까스,4.0,양천구,서울특별시 양천구 신목로5길 3,기타 한식,가격대 만원 미만,2022-07-25,괜찮다,25,21.0,3.0,1.0
608,팔방교자,4.0,양천구,서울특별시 양천구 오목로 330 1F,딤섬 / 만두,가격대 만원 미만,4 일 전,맛있다,6,4.0,2.0,0.0
609,회기버거,4.0,양천구,서울특별시 양천구 목동중앙서로 7 1F,브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-08,맛있다,5,4.0,0.0,1.0
610,아리네,4.0,양천구,서울특별시 양천구 목동동로 222-11,카페 / 디저트,가격대 만원 미만,2022-07-11,맛있다,7,7.0,0.0,0.0
611,일미락,3.9,양천구,서울특별시 양천구 목동동로 226-16,고기 요리,가격대 만원-2만원,2021-11-14,맛있다,107,73.0,23.0,11.0
612,우직,3.9,양천구,서울특별시 양천구 목동중앙본로29길 6 1F,고기 요리,가격대 3만원-4만원,2022-07-07,괜찮다,13,8.0,5.0,0.0
613,파티세리소나,3.9,양천구,서울특별시 양천구 오목로34길 4,베이커리,가격대 만원 미만,2022-03-13,맛있다,27,25.0,2.0,0.0
614,카멜리온,3.9,양천구,서울특별시 양천구 오목로 196,베이커리,가격대 만원 미만,6 일 전,괜찮다,15,9.0,6.0,0.0
615,홍마방,3.9,양천구,서울특별시 양천구 목동중앙북로14길 1 1F,기타 중식,가격대 만원 미만,2022-07-24,맛있다,21,15.0,6.0,0.0
616,아재식당,3.9,양천구,서울특별시 양천구 목동동로10길 12-24 목동주택,다국적 아시아 음식,가격대 만원 미만,2022-07-20,괜찮다,7,6.0,1.0,0.0
617,닥터로빈,3.8,양천구,서울특별시 양천구 오목로 299 목동트라팰리스,이탈리안,가격대 만원-2만원,2022-06-06,괜찮다,26,20.0,5.0,1.0
618,쿠마카세,3.8,양천구,서울특별시 양천구 목동동로 228-12,이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2020-11-29,맛있다,21,16.0,5.0,0.0
619,황금오리농장,3.8,양천구,서울특별시 양천구 국회대로 176,닭 / 오리 요리,가격대 만원-2만원,2021-07-28,맛있다,19,14.0,3.0,2.0
620,커피별녹색잔,3.8,양천구,서울특별시 양천구 목동로21길 26,카페 / 디저트,가격대 만원 미만,2022-05-14,맛있다,14,11.0,1.0,2.0
621,밥초,3.8,양천구,서울특별시 양천구 오목로48길 10,회 / 스시,가격대 만원-2만원,2022-07-14,맛있다,17,11.0,4.0,2.0
622,가랑삼계탕,3.8,양천구,서울특별시 양천구 목동로 210,탕 / 찌개 / 전골,가격대 만원-2만원,2021-07-23,괜찮다,15,11.0,4.0,0.0
623,한스,3.8,양천구,서울특별시 양천구 오목로 287 1F,카페 / 디저트,가격대 만원 미만,2022-02-25,맛있다,18,14.0,2.0,2.0
624,푸오꼬,3.7,양천구,서울특별시 양천구 목동동로 293 현대41타워 B1,이탈리안,가격대 만원-2만원,2022-05-10,괜찮다,56,40.0,9.0,7.0
625,라고파스타,3.7,양천구,서울특별시 양천구 목동동로 293 현대 41 타워 1F,기타 양식,가격대 만원-2만원,2022-06-12,맛있다,54,28.0,19.0,7.0
626,젠틀한식탁,3.7,양천구,서울특별시 양천구 목동동로14길 10,이탈리안,가격대 만원-2만원,2022-07-10,맛있다,27,17.0,6.0,4.0
627,엉털네숯불꼼장어,3.7,양천구,서울특별시 양천구 등촌로 36,해산물 요리,가격대 만원-2만원,2022-06-24,맛있다,27,15.0,12.0,0.0
628,살구나무집칼국수,3.7,양천구,서울특별시 양천구 중앙로32길 35,국수 / 면 요리,가격대 만원 미만,2022-07-26,별로,31,23.0,4.0,4.0
629,아모르버터,3.7,양천구,서울특별시 양천구 오목로48길 20-1,카페 / 디저트,가격대 만원 미만,2022-07-29,맛있다,19,15.0,2.0,2.0
630,쿠마카레,3.7,양천구,서울특별시 양천구 오목로56길 2,돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-07-12,괜찮다,15,12.0,3.0,0.0
631,팔각도,3.7,양천구,서울특별시 양천구 목동동로 266-1 1F,닭 / 오리 요리,가격대 만원-2만원,2022-02-15,맛있다,9,8.0,0.0,1.0
632,댓짱돈까스,3.7,양천구,서울특별시 양천구 목동서로 225,까스 요리,가격대 만원 미만,2021-07-25,맛있다,22,17.0,5.0,0.0
633,목동버거,3.6,양천구,서울특별시 양천구 중앙로32길 77 1F,브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-05-10,맛있다,44,35.0,6.0,3.0
634,평미가,3.6,양천구,서울특별시 양천구 목동동로10길 16,국수 / 면 요리,가격대 만원 미만,2021-08-21,별로,24,15.0,5.0,4.0
635,카페 제하,3.6,양천구,서울특별시 양천구 목동동로 177,카페 / 디저트,가격대 만원 미만,2021-12-23,괜찮다,16,11.0,4.0,1.0
636,스프링클베이글,3.6,양천구,서울특별시 양천구 목동동로 206-5,카페 / 디저트,가격대 만원 미만,2022-03-31,괜찮다,5,2.0,3.0,0.0
637,송추가마골인어반,3.6,양천구,서울특별시 양천구 목동동로 293 현대41타워 3F,고기 요리,가격대 2만원-3만원,2022-04-17,맛있다,8,3.0,3.0,2.0
638,에프스토리,3.5,양천구,서울특별시 양천구 목동동로 226-19,카페 / 디저트,가격대 만원 미만,2022-04-29,괜찮다,49,31.0,13.0,5.0
639,엉짱윤치킨,3.5,양천구,서울특별시 양천구 목동동로 177 삼성쉐르빌 2차 상가 1F 101호,닭 / 오리 요리,가격대 만원-2만원,2022-07-16,맛있다,26,14.0,9.0,3.0
640,씨포,3.4,양천구,서울특별시 양천구 목동서로 155,카페 / 디저트,가격대 만원 미만,2022-06-10,괜찮다,32,21.0,7.0,4.0
641,매드포갈릭,3.4,양천구,서울특별시 양천구 목동동로 233-3,이탈리안,가격대 2만원-3만원,2022-01-20,별로,21,15.0,4.0,2.0
642,일도씨닭갈비,3.4,양천구,서울특별시 양천구 목동동로 293 현대41타워 3F,닭 / 오리 요리,가격대 만원-2만원,2022-06-18,괜찮다,20,9.0,9.0,2.0
643,가쯔레쯔,3.4,양천구,서울특별시 양천구 목동서로 155 B1,정통 일식 / 일반 일식,가격대 만원 미만,2021-07-25,괜찮다,26,15.0,10.0,1.0
644,가정경양,3.3,양천구,서울특별시 양천구 목동동로 437 향도 드림네스트 101호,퓨전 한식,가격대 만원-2만원,2021-11-09,괜찮다,17,11.0,2.0,4.0
645,c27,3.3,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 1F,카페 / 디저트,가격대 만원 미만,2022-02-08,괜찮다,26,8.0,16.0,2.0
646,마키나리,3.3,양천구,서울특별시 양천구 목동동로 53 동문굿모닝탑1 1F 112호,기타 일식,가격대 만원-2만원,2022-03-23,괜찮다,10,7.0,3.0,0.0
647,클래시빈,3.3,양천구,서울특별시 양천구 목동서로 155 목동파라곤상가 1F,카페 / 디저트,가격대 만원 미만,2022-05-31,괜찮다,17,7.0,8.0,2.0
648,스시노미찌,3.2,양천구,서울특별시 양천구 목동동로 293,회 / 스시,가격대 3만원-4만원,2022-04-17,맛있다,48,24.0,9.0,15.0
649,은행골,3.2,양천구,서울특별시 양천구 목동서로 155 B1,회 / 스시,가격대 만원-2만원,2022-01-30,괜찮다,37,18.0,10.0,9.0
650,스쿨푸드,3.2,양천구,서울특별시 양천구 목동동로 257 현대백화점유플렉스목동 B2,기타 한식,가격대 만원 미만,2021-05-03,괜찮다,33,9.0,20.0,4.0
651,할범탕수육,3.2,양천구,서울특별시 양천구 목동중앙북로 15,정통 중식 / 일반 중식,가격대 만원 미만,2022-05-09,괜찮다,30,15.0,10.0,5.0
652,신야텐야,3.1,양천구,서울특별시 양천구 목동중앙본로 128 1F,돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-03-12,별로,40,21.0,6.0,13.0
653,서가앤쿡,3.1,양천구,서울특별시 양천구 오목로 286,이탈리안,가격대 2만원-3만원,2022-06-14,괜찮다,18,6.0,10.0,2.0
654,토다이U,2.9,양천구,서울특별시 양천구 목동동로 401 부영그린타운 B1,뷔페,가격대 3만원-4만원,2022-06-29,별로,24,8.0,11.0,5.0
655,더아리엘,,양천구,서울특별시 양천구 오목로 300 B1 109-115호,뷔페,가격대 2만원-3만원,2020-08-19,맛있다,40,35.0,4.0,1.0
656,스시다마,,양천구,서울특별시 양천구 오목로 313-8 1F,정통 일식 / 일반 일식,가격대 3만원-4만원,2020-03-12,별로,15,10.0,2.0,3.0
657,니코리,,양천구,서울특별시 양천구 은행정로6길 22,회 / 스시,가격대 2만원-3만원,2022-05-06,괜찮다,6,4.0,2.0,0.0
658,만담상점,,양천구,서울특별시 양천구 목동서로 133-4 스카이포레 1F,일반 주점,가격대 만원-2만원,2020-05-21,별로,22,18.0,2.0,2.0
659,린궁즈,,양천구,서울특별시 양천구 목동동로8길 3,정통 중식 / 일반 중식,가격대 만원 미만,2021-12-26,맛있다,6,5.0,1.0,0.0
660,황소곱창구이,,양천구,서울특별시 양천구 중앙로 292-1,고기 요리,가격대 2만원-3만원,2022-03-19,괜찮다,13,7.0,3.0,3.0
661,알콜트리,,양천구,서울특별시 양천구 목동동로 266-1 B1,칵테일 / 와인,가격대 2만원-3만원,2022-02-28,맛있다,10,6.0,4.0,0.0
662,훠궈야,,양천구,서울특별시 양천구 목동동로 293 현대41타워 2F,기타 중식,가격대 만원-2만원,2021-05-03,괜찮다,21,12.0,5.0,4.0
663,우곳간,,양천구,서울특별시 양천구 목동로15길 8 3호,고기 요리,가격대 2만원-3만원,2021-06-25,맛있다,6,6.0,0.0,0.0
664,나폴레옹과자점,,양천구,서울특별시 양천구 목동동로 401 부엉그린타운2차,베이커리,가격대 만원 미만,2021-10-19,괜찮다,19,11.0,7.0,1.0
665,옛날마차,,양천구,서울특별시 양천구 신정중앙로 84 1F,해산물 요리,가격대 3만원-4만원,2021-03-07,맛있다,15,7.0,4.0,4.0
666,와인zip,,양천구,서울특별시 양천구 목동서로 213,칵테일 / 와인,가격대 만원 미만,0,0,7,6.0,1.0,0.0
667,펍피맥,,양천구,서울특별시 양천구 신목로2길 68 오목빌딩 104호,치킨 / 호프 / 펍,가격대 만원-2만원,2021-05-03,괜찮다,17,5.0,11.0,1.0
668,아웃랜더스,,양천구,서울특별시 양천구 오목로 321-1 6F,퓨전 양식,가격대 3만원-4만원,2021-07-02,맛있다,3,3.0,0.0,0.0
669,고래맥주창고,,양천구,서울특별시 양천구 목동서로 377 B동 108호,치킨 / 호프 / 펍,가격대 만원-2만원,2022-02-06,맛있다,3,3.0,0.0,0.0
670,좋은아침 PASTRY,,양천구,서울특별시 양천구 목동동로8길 17,카페 / 디저트,가격대 만원 미만,2021-05-31,별로,12,3.0,5.0,4.0
671,착한낙지,,양천구,서울특별시 양천구 국회대로 289,해산물 요리,가격대 만원-2만원,2021-11-30,맛있다,14,9.0,5.0,0.0
672,개성집,,양천구,서울특별시 양천구 목동중앙서로 48,한정식 / 백반 / 정통 한식,가격대 만원 미만,2021-11-14,맛있다,11,4.0,4.0,3.0
673,칸지,,양천구,서울특별시 양천구 목동동로 264,이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2020-06-04,맛있다,5,3.0,2.0,0.0
674,언니김밥,,양천구,서울특별시 양천구 중앙로36길 32,기타 한식,가격대 만원 미만,2018-04-10,맛있다,4,3.0,1.0,0.0
675,쌍계명차티하우스,,양천구,서울특별시 양천구 중앙로36길 14,카페 / 디저트,가격대 만원 미만,2022-06-12,괜찮다,4,2.0,2.0,0.0
676,진아구,,양천구,서울특별시 양천구 신정중앙로 85 로데오프라자 108-109호,해산물 요리,가격대 2만원-3만원,2021-12-01,맛있다,1,1.0,0.0,0.0
677,보틀즈,,양천구,서울특별시 양천구 오목로 300 205동 107호,칵테일 / 와인,가격대 2만원-3만원,2022-05-31,맛있다,1,1.0,0.0,0.0
678,토마틸로,,양천구,서울특별시 양천구 목동동로 293,남미 음식,가격대 만원-2만원,2022-07-31,괜찮다,15,6.0,7.0,2.0
679,곱창이야기,,양천구,서울특별시 양천구 오목로 337-15,고기 요리,가격대 만원-2만원,2021-05-03,괜찮다,14,10.0,3.0,1.0
680,삼정,,양천구,서울특별시 양천구 목동동로 228-4,탕 / 찌개 / 전골,가격대 만원 미만,2021-07-25,맛있다,7,7.0,0.0,0.0
681,봉추찜닭,,양천구,서울특별시 양천구 목동서로 155,닭 / 오리 요리,가격대 만원-2만원,2019-05-17,맛있다,6,3.0,3.0,0.0
682,육화식당,,양천구,서울특별시 양천구 오목로 337-6,고기 요리,가격대 만원-2만원,2020-02-19,맛있다,10,9.0,1.0,0.0
683,죠스떡볶이,,양천구,서울특별시 양천구 목동로 210,기타 한식,가격대 만원 미만,2021-07-23,맛있다,20,7.0,13.0,0.0
684,억조1978,,양천구,서울특별시 양천구 목동동로10길 24,고기 요리,가격대 2만원-3만원,2021-11-23,괜찮다,3,0.0,2.0,1.0
685,애틱인서울하우스,,양천구,서울특별시 양천구 오목로54길 9 수정빌딩 201호,카페 / 디저트,가격대 만원 미만,2022-07-14,괜찮다,2,0.0,2.0,0.0
686,박가네들깨칼국수,,양천구,서울특별시 양천구 신목로12길 7,국수 / 면 요리,가격대 만원 미만,2021-11-04,괜찮다,7,3.0,4.0,0.0
687,크래프트한스,,양천구,서울특별시 양천구 오목로 329-2,치킨 / 호프 / 펍,가격대 만원-2만원,2022-06-12,맛있다,4,2.0,2.0,0.0
688,초가집부뚜막청국장,,양천구,서울특별시 양천구 오목로 184-1,탕 / 찌개 / 전골,가격대 만원 미만,0,0,2,1.0,1.0,0.0
689,옥천집,,양천구,서울특별시 양천구 목동로21길 4,한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-04-21,맛있다,7,5.0,1.0,1.0
690,창평가마솥순대국,,양천구,서울특별시 양천구 오목로 320-2 청석빌딩,탕 / 찌개 / 전골,0,2020-01-04,맛있다,5,4.0,1.0,0.0
691,천미방마라탕,,양천구,서울특별시 양천구 오목로54길 1 상가 3호,정통 중식 / 일반 중식,가격대 만원 미만,2021-09-30,맛있다,5,5.0,0.0,0.0
692,타코벳,,양천구,서울특별시 양천구 신목로2길 68,남미 음식,가격대 만원 미만,2021-12-04,맛있다,28,13.0,11.0,4.0
693,베르비에,,양천구,서울특별시 양천구 목동동로 293 현대41타워 1F 15호,카페 / 디저트,가격대 만원 미만,2018-05-09,별로,18,12.0,5.0,1.0
694,에머이,,양천구,서울특별시 양천구 목동동로 293 현대41타워 2F 209호,베트남 음식,가격대 만원 미만,2020-08-20,괜찮다,12,3.0,6.0,3.0
695,봉평메밀막국수,,양천구,서울특별시 양천구 목동중앙서로 8,국수 / 면 요리,가격대 만원 미만,2022-07-20,괜찮다,12,6.0,5.0,1.0
696,사눅 타이 (휴업중),,양천구,서울특별시 양천구 목동로15길 8 9호,태국 음식,가격대 만원-2만원,2022-06-01,맛있다,8,6.0,1.0,1.0
697,특별하면돼지,,양천구,서울특별시 양천구 오목로50길 1 1F,고기 요리,가격대 만원-2만원,2020-10-06,맛있다,7,4.0,3.0,0.0
698,모두랑즉석떡볶이,,양천구,서울특별시 양천구 신월로 220,기타 한식,가격대 만원 미만,0,0,3,3.0,0.0,0.0
699,오지상노카에루,,양천구,서울특별시 양천구 신정중앙로 76,이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-07-31,맛있다,3,3.0,0.0,0.0
700,카페슬로웨이,,양천구,서울특별시 양천구 목동중앙로13나길 42 1F,카페 / 디저트,가격대 만원 미만,2021-09-22,맛있다,1,1.0,0.0,0.0
701,이조면옥,,양천구,서울특별시 양천구 신목로 88,국수 / 면 요리,가격대 만원 미만,2022-08-01,괜찮다,13,0.0,8.0,5.0
702,아웃백스테이크하우스,,양천구,서울특별시 양천구 목동동로 293 현대 41타워 3F,스테이크 / 바베큐,가격대 만원-2만원,2021-07-25,맛있다,4,3.0,1.0,0.0
703,토겐,,양천구,서울특별시 양천구 오목로 300 206동 117호,회 / 스시,가격대 4만원 이상,2022-07-05,괜찮다,2,1.0,1.0,0.0
704,썬라이즈,,양천구,서울특별시 양천구 목동로9길 6 1F,이탈리안,가격대 만원-2만원,2022-01-20,맛있다,2,1.0,1.0,0.0
705,두끼,,양천구,서울특별시 양천구 목동동로 293 현대41타워 3F,기타 한식,가격대 만원 미만,2021-09-12,맛있다,12,8.0,4.0,0.0
706,원조쌈밥집,,양천구,서울특별시 양천구 목동서로 57 현대파리지앙빌딩 2F,한정식 / 백반 / 정통 한식,가격대 만원-2만원,2019-02-22,별로,6,1.0,4.0,1.0
707,강모집,,양천구,서울특별시 양천구 목동중앙본로 107 대명이튼캐슬 A동 101호,고기 요리,가격대 만원-2만원,2021-09-05,맛있다,5,5.0,0.0,0.0
708,베즐리베이커리,,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 B2,베이커리,가격대 만원 미만,2018-12-04,맛있다,4,3.0,1.0,0.0
709,육회로,,양천구,서울특별시 양천구 목동중앙북로7가길 58,고기 요리,가격대 만원-2만원,2022-05-09,맛있다,4,3.0,1.0,0.0
710,테오,,양천구,서울특별시 양천구 은행정로3길 9-2,카페 / 디저트,가격대 만원 미만,2018-07-25,괜찮다,2,1.0,1.0,0.0
711,스시경,,양천구,서울특별시 양천구 목동중앙북로7가길 10,회 / 스시,가격대 만원-2만원,2021-12-29,맛있다,12,8.0,2.0,2.0
712,대합탕수제비포장마차,,양천구,서울특별시 양천구 목동동로 350,전통 주점 / 포차,가격대 만원-2만원,2022-06-27,맛있다,15,5.0,7.0,3.0
713,따순기미,,양천구,서울특별시 양천구 목동서로 170,베이커리,가격대 만원 미만,2020-12-01,맛있다,6,6.0,0.0,0.0
714,진미집,,양천구,서울 양천구 공항대로 646 신현빌딩,전통 주점 / 포차,가격대 만원-2만원,2022-08-07,맛있다,5,5.0,0.0,0.0
715,목동백년국수,,양천구,서울특별시 양천구 은행정로 52 102호,국수 / 면 요리,가격대 만원 미만,0,0,0,,,
716,젠틀카롱,,양천구,서울특별시 양천구 목동로 163 이스타팰리스 107호,카페 / 디저트,가격대 만원 미만,2021-01-22,별로,9,6.0,2.0,1.0
717,오희,,양천구,서울특별시 양천구 오목로23길 7 1F,베이커리,가격대 만원 미만,2021-01-14,맛있다,6,6.0,0.0,0.0
718,도원스타일,,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 6F,정통 중식 / 일반 중식,가격대 만원 미만,2022-07-11,별로,6,3.0,1.0,2.0
719,아티제,,양천구,서울특별시 양천구 안양천로 1071 이대목동병원,카페 / 디저트,가격대 만원 미만,2017-02-09,맛있다,5,3.0,2.0,0.0
720,쿠마식당,,양천구,서울특별시 양천구 목동중앙북로 102 1F,돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-05-11,맛있다,4,3.0,1.0,0.0
721,골목집,,양천구,서울특별시 양천구 목동중앙북로 4,전통 주점 / 포차,가격대 만원 미만,2021-05-03,맛있다,3,3.0,0.0,0.0
722,팔삼돼지,,양천구,서울특별시 양천구 오목로50길 5,고기 요리,가격대 만원-2만원,2021-12-27,별로,3,2.0,0.0,1.0
723,깐부치킨,,양천구,서울특별시 양천구 목동서로 49,닭 / 오리 요리,가격대 만원-2만원,2021-05-03,괜찮다,3,0.0,3.0,0.0
724,다채샤브,,양천구,서울특별시 양천구 목동동로 55 밀레니엄프라자 2F,탕 / 찌개 / 전골,가격대 만원 미만,2022-05-08,괜찮다,2,1.0,1.0,0.0
725,이자와,,양천구,서울특별시 양천구 목동서로 155 동양파라곤 B1,까스 요리,가격대 만원-2만원,2019-05-06,별로,7,2.0,3.0,2.0
726,피자알볼로,,양천구,서울특별시 양천구 목동중앙서로4길 16,기타 양식,가격대 만원-2만원,2022-03-07,괜찮다,6,3.0,3.0,0.0
727,스시벅,,양천구,서울특별시 양천구 목동동로 256,회 / 스시,가격대 만원-2만원,2022-03-11,맛있다,4,1.0,3.0,0.0
728,모이자포장마차로,,양천구,서울특별시 양천구 신목로2길 60,전통 주점 / 포차,가격대 만원-2만원,2020-10-01,맛있다,4,4.0,0.0,0.0
729,홍봉자치즈굴림만두,,양천구,서울특별시 양천구 신정중앙로 72,기타 한식,가격대 만원-2만원,2022-03-31,괜찮다,4,2.0,1.0,1.0
730,월촌도야지,,양천구,서울특별시 양천구 목동동로 293 2F,고기 요리,가격대 만원-2만원,2022-06-28,맛있다,2,2.0,0.0,0.0
731,최고갈비,,양천구,서울특별시 양천구 목동중앙북로7가길 54,고기 요리,가격대 2만원-3만원,0,0,1,1.0,0.0,0.0
732,봉피양,,양천구,서울특별시 양천구 신월로 112,국수 / 면 요리,가격대 만원-2만원,2020-07-22,맛있다,12,7.0,4.0,1.0
733,포레스트 카페,,양천구,서울특별시 양천구 목동동로 33,카페 / 디저트,가격대 만원 미만,5 일 전,맛있다,9,7.0,2.0,0.0
734,타르타르,,양천구,서울특별시 양천구 목동동로 293 현대41타워 207호,카페 / 디저트,가격대 만원 미만,2021-03-08,괜찮다,7,3.0,3.0,1.0
735,퍼블릭맨션,,양천구,서울특별시 양천구 등촌로 154 1F,카페 / 디저트,가격대 만원 미만,2021-07-28,맛있다,6,4.0,2.0,0.0
736,코구마스시,,양천구,서울특별시 양천구 오목로56길 5,회 / 스시,가격대 만원-2만원,2021-10-20,괜찮다,6,5.0,1.0,0.0
737,오봉집,,양천구,서울특별시 양천구 목동중앙북로 7 신한상가 1F,고기 요리,가격대 2만원-3만원,2021-12-28,맛있다,4,4.0,0.0,0.0
738,해남뻘낙지,,양천구,서울특별시 양천구 월정로 101,해산물 요리,0,2021-02-28,맛있다,3,3.0,0.0,0.0
739,빈티지오목,,양천구,서울특별시 양천구 목동동로12길 38 2F,칵테일 / 와인,가격대 2만원-3만원,2022-06-12,맛있다,3,3.0,0.0,0.0
740,뉴트,,양천구,서울특별시 양천구 오목로 276-2,퓨전 양식,가격대 2만원-3만원,2022-05-30,맛있다,2,2.0,0.0,0.0
741,모모메이드,,양천구,서울특별시 양천구 목동로9길 12,카페 / 디저트,가격대 만원 미만,2020-09-11,맛있다,1,1.0,0.0,0.0
742,달달애,,양천구,서울특별시 양천구 목동로11길 2,베이커리,가격대 만원 미만,2021-09-12,맛있다,7,3.0,0.0,4.0
743,스마일빈,,양천구,서울특별시 양천구 중앙로36길 30 1F,카페 / 디저트,가격대 만원 미만,2022-07-20,괜찮다,3,2.0,1.0,0.0
744,채선당,,양천구,서울특별시 양천구 목동동로12길 20,탕 / 찌개 / 전골,가격대 만원-2만원,2018-01-23,맛있다,5,2.0,3.0,0.0
745,함가네토종순대국,,양천구,서울특별시 양천구 은행정로6길 11,탕 / 찌개 / 전골,0,2019-02-17,맛있다,1,1.0,0.0,0.0
746,신선설농탕,,양천구,서울특별시 양천구 목동서로 349,탕 / 찌개 / 전골,가격대 만원 미만,0,0,0,,,
747,고씨네,,양천구,서울특별시 양천구 목동서로 349 센트럴프라자,돈부리 / 일본 카레 / 벤토,가격대 만원 미만,0,0,0,,,
