,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점
2936,미강식당,4.4,송파구,서울특별시 송파구 백제고분로 122,한식, 만원-2만원,2022-07-18,맛있다,9.0,9.0,0.0,0.0,4.4
2937,토마루해물칼국수,4.4,송파구,서울특별시 송파구 백제고분로15길 6,한식, 만원 미만,2022-07-31,맛있다,6.0,6.0,0.0,0.0,4.4
2938,탄포포,4.4,송파구,서울특별시 송파구 백제고분로7길 52-19 1F,일식, 3만원-4만원,2022-06-19,맛있다,5.0,5.0,0.0,0.0,4.4
2943,옥돌현옥,4.3,송파구,서울특별시 송파구 오금로36길 26-1,한식, 만원-2만원,2022-07-15,맛있다,57.0,50.0,7.0,0.0,3.7719298245614037
2947,신양로스터스,4.3,송파구,서울특별시 송파구 오금로18길 3,카페/디저트, 만원 미만,2022-05-19,괜찮다,35.0,32.0,3.0,0.0,3.931428571428571
2957,동락,4.3,송파구,서울특별시 송파구 중대로23길 20,한식, 만원-2만원,2022-08-10,맛있다,14.0,13.0,1.0,0.0,3.992857142857143
2958,브로버거,4.3,송파구,서울특별시 송파구 위례성대로20길 22 정남빌딩 1F,양식, 만원 미만,2 일 전,맛있다,27.0,24.0,2.0,1.0,3.5037037037037035
2959,오징어세상,4.3,송파구,서울특별시 송파구 백제고분로9길 42 1F,기타, 만원-2만원,3 일 전,맛있다,27.0,23.0,4.0,0.0,3.6629629629629625
2962,코끼리 the salad cafe,4.3,송파구,서울특별시 송파구 송파대로37길 92 1F,양식, 만원 미만,2022-04-18,맛있다,11.0,10.0,1.0,0.0,3.909090909090909
2964,잠수교집,4.3,송파구,서울특별시 송파구 송파대로49길 51 1F,한식, 만원-2만원,2022-07-12,맛있다,17.0,16.0,1.0,0.0,4.047058823529412
2965,원조마포소금구이,4.3,송파구,서울특별시 송파구 오금로11길 34,한식, 만원-2만원,2022-07-16,맛있다,10.0,9.0,1.0,0.0,3.8699999999999997
2966,용기수산,4.3,송파구,서울특별시 송파구 양재대로 932,기타, 3만원-4만원,2022-01-29,맛있다,12.0,10.0,2.0,0.0,3.5833333333333335
2968,위커파크 웨스트,4.3,송파구,서울특별시 송파구 석촌호수로 230 상가 101호,양식, 만원-2만원,2022-08-06,맛있다,5.0,5.0,0.0,0.0,4.3
2970,온수반,4.3,송파구,서울특별시 송파구 백제고분로 469 1F,한식, 만원-2만원,2022-05-23,맛있다,4.0,4.0,0.0,0.0,4.3
2986,오키나와블루 (휴업중),4.2,송파구,서울특별시 송파구 오금로17길 7,양식, 만원 미만,2022-02-11,맛있다,19.0,18.0,0.0,1.0,3.5368421052631582
2990,해주찹쌀순대,4.2,송파구,서울특별시 송파구 올림픽로12길 28,한식, 만원 미만,2022-06-01,맛있다,15.0,13.0,2.0,0.0,3.64
2996,자몽하다,4.2,송파구,서울특별시 송파구 백제고분로 438,카페/디저트, 만원 미만,2021-12-26,맛있다,7.0,7.0,0.0,0.0,4.2
2998,그릴210버거 (휴업중),4.2,송파구,서울특별시 송파구 백제고분로 393 황제빌딩 1F,양식, 만원 미만,2022-02-03,맛있다,8.0,7.0,1.0,0.0,3.6750000000000003
3000,현차이나,4.2,송파구,서울특별시 송파구 백제고분로48길 8,중식, 만원-2만원,2022-04-14,맛있다,7.0,6.0,1.0,0.0,3.6000000000000005
3020,오쓰세이로무시,4.1,송파구,서울특별시 송파구 백제고분로45길 30,일식, 2만원-3만원,2022-05-31,맛있다,9.0,8.0,1.0,0.0,3.644444444444444
3021,그릭데이,4.1,송파구,서울특별시 송파구 백제고분로 423 1F,카페/디저트, 만원 미만,2022-07-31,맛있다,5.0,5.0,0.0,0.0,4.1
3030,콩당콩당,4.0,송파구,서울특별시 송파구 올림픽로4길 17 아시아선수촌아파트 C상가 2F,카페/디저트, 만원 미만,2021-01-31,맛있다,18.0,17.0,1.0,0.0,3.7777777777777777
3045,효모,4.0,송파구,서울특별시 송파구 석촌호수로12길 20 105호,카페/디저트, 만원 미만,2022-02-15,맛있다,11.0,11.0,0.0,0.0,4.0
3048,춘향골남원추어탕,4.0,송파구,서울특별시 송파구 위례성대로22길 18 이시돌빌딩,기타, 2만원-3만원,2022-05-24,맛있다,19.0,17.0,2.0,0.0,3.5789473684210527
3051,파스퇴르 밀크바,4.0,송파구,서울특별시 송파구 올림픽로 240 롯데백화점잠실점 B1,카페/디저트, 만원 미만,2022-01-30,맛있다,30.0,30.0,0.0,0.0,4.0
3055,피제리아다븟,4.0,송파구,서울특별시 송파구 백제고분로36길 30 1F,양식, 만원-2만원,2021-12-13,맛있다,9.0,8.0,1.0,0.0,3.5555555555555554
3064,이낙근찹쌀떡베이커리,4.0,송파구,서울특별시 송파구 중대로 316,카페/디저트, 만원 미만,2021-12-28,맛있다,17.0,15.0,2.0,0.0,3.5294117647058822
3069,수수앤핫커리핫도그,4.0,송파구,서울특별시 송파구 백제고분로28길 10,한식, 만원 미만,2021-03-18,괜찮다,8.0,7.0,1.0,0.0,3.5
3070,흥도식당,4.0,송파구,서울특별시 송파구 법원로 114 엠스테이트 B동 B1 155-1호,일식, 만원-2만원,2022-07-31,괜찮다,9.0,8.0,1.0,0.0,3.5555555555555554
3092,쥬뗑뷔뜨,3.9,송파구,서울특별시 송파구 백제고분로40길 14 1F,카페/디저트, 만원 미만,2022-06-27,맛있다,12.0,11.0,1.0,0.0,3.5749999999999997
3106,미라이,4.8,강남구,서울특별시 강남구 논현로153길 24 끌레르빌 1F,주점, 3만원-4만원,4 일 전,별로,122.0,104.0,14.0,4.0,3.7770491803278685
3107,시라카와,4.8,강남구,서울특별시 강남구 선릉로161길 7 1F,주점, 2만원-3만원,2022-05-28,맛있다,66.0,60.0,6.0,0.0,4.363636363636363
3108,페리지,4.8,강남구,서울특별시 강남구 봉은사로68길 6-5 1F,양식, 3만원-4만원,2022-08-03,맛있다,34.0,29.0,5.0,0.0,4.094117647058823
3109,맛짱조개,4.8,강남구,서울특별시 강남구 언주로136길 10,기타, 만원-2만원,2022-07-22,괜찮다,59.0,54.0,5.0,0.0,4.393220338983051
3110,상진식감,4.8,강남구,서울특별시 강남구 도산대로11길 31-10 B1,일식, 만원-2만원,1 일 전,맛있다,19.0,18.0,1.0,0.0,4.5473684210526315
3114,스시키,4.7,강남구,서울특별시 강남구 선릉로107길 3-4 운경빌딩 1F,일식, 4만원 이상,2022-07-04,괜찮다,45.0,41.0,3.0,1.0,4.073333333333334
3116,인딕 슬로우,4.7,강남구,서울특별시 강남구 압구정로4길 13 1F,다국적음식, 만원-2만원,2022-06-19,맛있다,73.0,60.0,13.0,0.0,3.863013698630137
3118,삐아프,4.7,강남구,서울특별시 강남구 논현로175길 109 1F,카페/디저트, 만원-2만원,2022-06-28,맛있다,78.0,66.0,12.0,0.0,3.9769230769230766
3119,키겐,4.7,강남구,서울특별시 강남구 언주로150길 51 B1,일식, 3만원-4만원,2022-03-11,맛있다,17.0,16.0,1.0,0.0,4.423529411764706
3120,엘픽,4.7,강남구,서울특별시 강남구 도산대로78길 25 에스앤에스빌딩 1F,양식, 2만원-3만원,2022-05-12,맛있다,8.0,8.0,0.0,0.0,4.7
3126,껠끄쇼즈,4.6,강남구,서울특별시 강남구 도곡로70길 5,카페/디저트, 만원 미만,4 일 전,맛있다,140.0,127.0,10.0,3.0,3.9757142857142855
3128,농민백암왕순대,4.6,강남구,서울특별시 강남구 역삼로3길 20-4,한식, 만원-2만원,6 일 전,맛있다,267.0,235.0,22.0,10.0,3.704119850187266
3129,보트르메종,4.6,강남구,서울특별시 강남구 언주로168길 16 청담스퀘어 2F 224호,다국적음식, 4만원 이상,2022-07-24,맛있다,51.0,44.0,6.0,1.0,3.788235294117647
3131,롸카두들내쉬빌핫치킨,4.6,강남구,서울특별시 강남구 언주로164길 35-3,양식, 만원 미만,4 일 전,맛있다,100.0,84.0,13.0,3.0,3.588
3133,와려,4.6,강남구,서울특별시 강남구 테헤란로98길 28 2F 2호,일식, 4만원 이상,2022-05-14,맛있다,20.0,18.0,2.0,0.0,4.14
3136,르뱅룰즈,4.6,강남구,서울특별시 강남구 선릉로 660 브라운스톤레전드 105호,카페/디저트, 만원 미만,2022-08-09,맛있다,30.0,27.0,3.0,0.0,4.14
3137,미우,4.6,강남구,서울특별시 강남구 압구정로 113-22 미성아파트,한식, 3만원-4만원,3 일 전,맛있다,11.0,11.0,0.0,0.0,4.6
3139,스시렌,4.6,강남구,서울특별시 강남구 선릉로146길 27-10 2F,일식, 4만원 이상,2022-07-12,맛있다,10.0,10.0,0.0,0.0,4.6
3140,신비갈비살,4.6,강남구,서울특별시 강남구 강남대로158길 15 1F,한식, 3만원-4만원,2022-06-19,맛있다,26.0,23.0,3.0,0.0,4.069230769230769
3141,고메램,4.6,강남구,서울특별시 강남구 삼성로96길 15 송영빌딩,양식, 2만원-3만원,2022-07-25,맛있다,42.0,37.0,5.0,0.0,4.052380952380952
3143,왕스덕,4.6,강남구,서울특별시 강남구 도산대로 130 하림타워 B1,중식, 3만원-4만원,2022-06-03,괜찮다,21.0,18.0,2.0,1.0,3.5047619047619047
3144,돈불리제담,4.6,강남구,서울특별시 강남구 압구정로2길 46 강남상가 1F,한식, 만원-2만원,2022-07-26,맛있다,20.0,20.0,0.0,0.0,4.6
3145,피아마,4.6,강남구,서울특별시 강남구 도산대로70길 9,주점, 4만원 이상,2022-06-06,맛있다,5.0,5.0,0.0,0.0,4.6
3148,꼼다비뛰드,4.5,강남구,서울특별시 강남구 강남대로110길 62,카페/디저트, 만원 미만,2022-07-19,맛있다,156.0,141.0,10.0,5.0,3.778846153846154
3159,스시 시미즈,4.5,강남구,서울특별시 강남구 언주로152길 11-3 B1,일식, 4만원 이상,1 일 전,맛있다,27.0,26.0,1.0,0.0,4.333333333333333
3162,쎄쎄종,4.5,강남구,서울특별시 강남구 언주로146길 39 주영빌딩 1F,카페/디저트, 만원 미만,2022-07-14,맛있다,51.0,43.0,7.0,1.0,3.6176470588235294
3163,익스퀴진,4.5,강남구,서울특별시 강남구 삼성로140길 6 라파빌딩,한식, 4만원 이상,2022-04-19,맛있다,23.0,22.0,1.0,0.0,4.304347826086956
3164,화이트와인개러지,4.5,강남구,서울특별시 강남구 삼성로149길 7 B1,주점, 3만원-4만원,2022-03-28,맛있다,15.0,14.0,1.0,0.0,4.2
3165,갓포아키,4.5,강남구,서울특별시 강남구 테헤란로 610 글래드코엑스센터 B2,주점, 4만원 이상,2022-06-21,맛있다,49.0,42.0,6.0,1.0,3.673469387755102
3167,솔밤,4.5,강남구,서울특별시 강남구 도산대로37길 6 4F,한식, 4만원 이상,2022-04-10,맛있다,7.0,6.0,1.0,0.0,3.857142857142857
3168,흐비지떼,4.5,강남구,서울특별시 강남구 삼성로107길 34 1F,카페/디저트, 만원 미만,2022-07-14,괜찮다,21.0,19.0,2.0,0.0,4.071428571428571
3169,스기타마,4.5,강남구,서울특별시 강남구 삼성로147길 8 101호,주점, 만원-2만원,2021-04-03,맛있다,18.0,17.0,1.0,0.0,4.25
3171,구들,4.5,강남구,서울특별시 강남구 선릉로155길 26 3F,주점, 2만원-3만원,2022-03-22,맛있다,9.0,9.0,0.0,0.0,4.5
3172,사브서울,4.5,강남구,서울특별시 강남구 논현로175길 6 B1,주점, 3만원-4만원,1 일 전,맛있다,15.0,14.0,1.0,0.0,4.2
3173,판동면옥,4.5,강남구,서울특별시 강남구 역삼로77길 5,한식, 만원-2만원,2022-08-03,맛있다,16.0,15.0,1.0,0.0,4.21875
3174,로바타라이브라,4.5,강남구,서울특별시 강남구 선릉로148길 52 B1,주점, 4만원 이상,2022-05-04,맛있다,12.0,10.0,2.0,0.0,3.75
3175,양재초밥,4.5,강남구,서울특별시 강남구 논현로26길 16 102호,일식, 2만원-3만원,2022-08-05,맛있다,27.0,25.0,2.0,0.0,4.166666666666667
3177,갓포마코토,4.5,강남구,서울특별시 강남구 언주로168길 5 2F,일식, 3만원-4만원,2022-07-27,맛있다,15.0,14.0,0.0,1.0,3.6
3178,챔프커피,4.5,강남구,서울특별시 강남구 테헤란로 517 현대백화점 무역센터점 B1,카페/디저트, 만원 미만,2 일 전,맛있다,33.0,29.0,4.0,0.0,3.9545454545454546
3179,청우참치,4.5,강남구,서울특별시 강남구 강남대로 632,일식, 4만원 이상,2021-11-30,맛있다,18.0,17.0,1.0,0.0,4.25
3180,한상더테이블,4.5,강남구,서울특별시 강남구 선릉로148길 28 3F,한식, 4만원 이상,2022-07-17,맛있다,5.0,5.0,0.0,0.0,4.5
3181,금복당,4.5,강남구,서울특별시 강남구 영동대로 513 코엑스몰 B1 P103호,한식, 만원-2만원,2022-08-08,맛있다,6.0,6.0,0.0,0.0,4.5
3182,드링크얼랏,4.4,강남구,서울특별시 강남구 학동로56길 49 성림빌딩 1F,카페/디저트, 만원 미만,2022-04-01,맛있다,237.0,205.0,26.0,6.0,3.583122362869199
3193,스시 나미키,4.4,강남구,서울특별시 강남구 학동로 338 강남파라곤 S동 1F 103호,일식, 4만원 이상,2022-05-17,맛있다,43.0,36.0,7.0,0.0,3.683720930232558
3196,권숙수,4.4,강남구,서울특별시 강남구 언주로170길 27 4F,한식, 4만원 이상,2022-04-22,맛있다,35.0,31.0,4.0,0.0,3.8971428571428572
3205,임프레션,4.4,강남구,서울특별시 강남구 언주로164길 24 5F,다국적음식, 4만원 이상,2022-08-02,맛있다,30.0,25.0,5.0,0.0,3.666666666666667
3206,농민백암순대,4.4,강남구,서울특별시 강남구 선릉로86길 40-4,한식, 만원 미만,2022-07-26,괜찮다,190.0,163.0,22.0,5.0,3.5431578947368427
3208,가온,4.4,강남구,서울특별시 강남구 도산대로 317 호림아트센터 MF,한식, 4만원 이상,2022-05-04,별로,20.0,18.0,1.0,1.0,3.52
3209,코슌,4.4,강남구,서울특별시 강남구 언주로153길 14 2F,주점, 4만원 이상,2022-05-17,괜찮다,23.0,19.0,4.0,0.0,3.6347826086956525
3211,켄,4.4,강남구,서울특별시 강남구 언주로152길 15-3 2F,일식, 4만원 이상,2022-04-06,괜찮다,21.0,20.0,1.0,0.0,4.190476190476191
3213,르챔버,4.4,강남구,서울특별시 강남구 도산대로55길 42 B1,주점, 3만원-4만원,2022-04-02,맛있다,96.0,81.0,13.0,2.0,3.529166666666667
3217,어물전 청,4.4,강남구,서울특별시 강남구 도산대로49길 16-7 1F,한식, 4만원 이상,2022-06-27,맛있다,17.0,14.0,3.0,0.0,3.6235294117647063
3222,효계,4.4,강남구,서울특별시 강남구 도산대로15길 15 1F,한식, 2만원-3만원,2022-07-12,맛있다,22.0,20.0,2.0,0.0,4.0
3223,호루몬규상,4.4,강남구,서울특별시 강남구 언주로148길 14 다동 103호,한식, 2만원-3만원,4 일 전,맛있다,20.0,17.0,3.0,0.0,3.7400000000000007
3226,비플레이트 바이 브라운브레드,4.4,강남구,서울특별시 강남구 논현로24길 41,카페/디저트, 만원 미만,2022-02-12,맛있다,74.0,69.0,3.0,2.0,3.864864864864865
3228,은화계,4.4,강남구,서울특별시 강남구 도산대로 152,한식, 만원-2만원,2022-07-19,괜찮다,23.0,20.0,3.0,0.0,3.8260869565217392
3230,에비던스,4.4,강남구,서울특별시 강남구 도산대로57길 6 1F,양식, 4만원 이상,2022-03-31,맛있다,12.0,10.0,2.0,0.0,3.6666666666666665
3232,라 티지,4.4,강남구,서울특별시 강남구 선릉로134길 5 1F,카페/디저트, 만원 미만,2022-08-10,맛있다,28.0,24.0,4.0,0.0,3.771428571428572
3234,비스트로앤트로,4.4,강남구,서울특별시 강남구 논현로159길 12 1F,다국적음식, 2만원-3만원,2022-07-31,맛있다,11.0,10.0,1.0,0.0,4.0
3235,티하우스하다,4.4,강남구,서울특별시 강남구 선릉로146길 54 1F,카페/디저트, 3만원-4만원,2022-03-06,맛있다,5.0,5.0,0.0,0.0,4.4
3236,PDR,4.4,강남구,서울특별시 강남구 언주로134길 24 2F,주점, 2만원-3만원,2022-06-22,맛있다,10.0,10.0,0.0,0.0,4.4
3237,레아,4.4,강남구,서울특별시 강남구 논현로26길 12-4,양식, 2만원-3만원,2022-06-12,맛있다,17.0,15.0,2.0,0.0,3.8823529411764706
3238,크랩52,4.4,강남구,서울특별시 강남구 테헤란로87길 46 트레이드타워 52F,기타, 4만원 이상,2022-06-29,맛있다,7.0,6.0,1.0,0.0,3.771428571428572
3239,논현장어,4.4,강남구,서울특별시 강남구 학동로 106,기타, 2만원-3만원,2021-09-19,맛있다,20.0,18.0,1.0,1.0,3.52
3241,영동소금구이,4.4,강남구,서울특별시 강남구 강남대로124길 10 1F,한식, 만원-2만원,2022-03-30,맛있다,25.0,22.0,2.0,1.0,3.5200000000000005
3242,오마치슌,4.4,강남구,서울특별시 강남구 역삼로65길 20,일식, 3만원-4만원,2022-06-30,맛있다,13.0,13.0,0.0,0.0,4.4
3243,한미옥,4.4,강남구,서울특별시 강남구 봉은사로 319,한식, 4만원 이상,6 일 전,맛있다,6.0,6.0,0.0,0.0,4.4
3244,신사치킨클럽,4.4,강남구,서울특별시 강남구 강남대로162길 40 1F,다국적음식, 만원-2만원,2022-08-07,맛있다,15.0,13.0,2.0,0.0,3.8133333333333335
3245,쏭타이,4.4,강남구,서울특별시 강남구 테헤란로39길 51 1F 102호,다국적음식, 만원-2만원,2022-07-29,맛있다,19.0,18.0,1.0,0.0,4.1684210526315795
3246,사케바현,4.4,강남구,서울특별시 강남구 테헤란로39길 55 1F,주점, 2만원-3만원,2022-07-01,맛있다,7.0,7.0,0.0,0.0,4.4
3247,야키토리파노,4.4,강남구,서울특별시 강남구 선릉로157길 13-5 1F,주점, 만원-2만원,2022-02-05,맛있다,7.0,7.0,0.0,0.0,4.4
3248,상석,4.4,강남구,서울특별시 강남구 논현로159길 15,일식, 4만원 이상,2022-02-26,괜찮다,7.0,6.0,1.0,0.0,3.771428571428572
3249,원포셰,4.4,강남구,서울특별시 강남구 논현로26길 46-8 1F,카페/디저트, 만원 미만,2022-07-17,맛있다,6.0,6.0,0.0,0.0,4.4
3250,비네트,4.4,강남구,서울특별시 강남구 도곡로11길 10 1F,양식, 2만원-3만원,2022-07-31,맛있다,4.0,4.0,0.0,0.0,4.4
3251,올드페리도넛,4.4,강남구,서울특별시 강남구 강남대로162길 35 1F,카페/디저트, 만원 미만,2022-08-01,맛있다,5.0,5.0,0.0,0.0,4.4
3252,플랜튜드,4.4,강남구,서울특별시 강남구 영동대로 513 스타필드 B1-111호,양식, 만원-2만원,2022-07-31,맛있다,5.0,5.0,0.0,0.0,4.4
3253,알라보 (휴업중),4.4,강남구,서울특별시 강남구 언주로71길 31 대봉빌딩 1F,양식, 만원-2만원,2022-06-06,맛있다,4.0,4.0,0.0,0.0,4.4
3265,파불라,4.3,강남구,서울특별시 강남구 도산대로81길 51 루미안빌딩 1F,중식, 3만원-4만원,5 일 전,맛있다,96.0,84.0,11.0,1.0,3.6729166666666666
3284,스시인,4.3,강남구,서울특별시 강남구 압구정로42길 49 3F,일식, 4만원 이상,2022-05-25,맛있다,22.0,20.0,1.0,1.0,3.5181818181818185
3290,제스트,4.3,강남구,서울특별시 강남구 도산대로55길 26 하늘빌딩 1F,주점, 2만원-3만원,10 시간 전,맛있다,21.0,19.0,2.0,0.0,3.8904761904761904
3293,모노로그,4.3,강남구,서울특별시 강남구 논현로149길 31,일식, 4만원 이상,2022-01-01,맛있다,19.0,16.0,3.0,0.0,3.621052631578947
3307,자이온,4.3,강서구,서울특별시 강서구 공항대로61길 10-11,양식, 만원 미만,2022-07-30,맛있다,23.0,21.0,2.0,0.0,3.926086956521739
3308,원조나주곰탕,4.3,강서구,서울특별시 강서구 양천로14길 10,한식, 만원-2만원,2022-06-17,맛있다,25.0,21.0,4.0,0.0,3.612
3309,소장식물전,4.3,강서구,서울특별시 강서구 공항대로2길 36,카페/디저트, 만원 미만,2022-07-06,맛있다,12.0,12.0,0.0,0.0,4.3
3312,희희잇,4.3,강서구,서울특별시 강서구 마곡중앙4로 22 A동 117호,양식, 만원-2만원,2022-06-01,맛있다,4.0,4.0,0.0,0.0,4.3
3315,영양족발순대국,4.2,강서구,서울특별시 강서구 초록마을로2길 48,한식, 만원-2만원,2021-07-29,맛있다,50.0,42.0,8.0,0.0,3.528
3317,사이공윤다이,4.2,강서구,서울특별시 강서구 마곡중앙5로1길 20 218호,다국적음식, 만원 미만,2022-07-24,맛있다,12.0,12.0,0.0,0.0,4.2
3320,주방문,4.1,강서구,서울특별시 강서구 마곡중앙로 171 207호,주점, 만원-2만원,2021-12-18,맛있다,6.0,6.0,0.0,0.0,4.1
3324,잔잔하게,4.1,강서구,서울특별시 강서구 마곡서로 158 센트럴타워2 3F 301호,주점, 만원-2만원,2022-07-10,맛있다,9.0,8.0,1.0,0.0,3.644444444444444
3327,오봉집,4.1,강서구,서울특별시 강서구 마곡동로4길 15 2F,기타, 만원-2만원,2022-05-19,맛있다,7.0,7.0,0.0,0.0,4.1
3332,마므레 크로와상,4.0,강서구,서울특별시 강서구 공항대로 269-15,카페/디저트, 만원 미만,2022-06-09,맛있다,12.0,11.0,1.0,0.0,3.6666666666666665
3422,쉐드커피,4.7,강서구,서울특별시 강서구 마곡중앙6로 16 1F,카페/디저트, 만원 미만,2022-05-23,맛있다,4.0,4.0,0.0,0.0,4.7
3445,양옥주점,4.5,강서구,서울특별시 강서구 마곡중앙로 161-11 힐스테이트에코 111-2호,중식, 2만원-3만원,2022-06-17,맛있다,3.0,3.0,0.0,0.0,4.5
3504,교대이층집,4.6,강서구,서울특별시 강서구 강서로 381 수창빌딩 2F,한식, 2만원-3만원,2021-11-07,맛있다,13.0,13.0,0.0,0.0,4.6
3506,야키토리토리야,4.6,양천구,서울특별시 양천구 오목로 345 슬로우스퀘어 115호,주점, 3만원-4만원,2022-08-03,괜찮다,13.0,12.0,1.0,0.0,4.246153846153846
3507,반쌥,4.5,양천구,서울특별시 양천구 오목로48길 28 1F,다국적음식, 만원-2만원,2022-07-30,맛있다,15.0,13.0,2.0,0.0,3.9
3516,아리네,4.0,양천구,서울특별시 양천구 목동동로 222-11,카페/디저트, 만원 미만,2022-07-11,맛있다,7.0,7.0,0.0,0.0,4.0
3519,파티세리소나,3.9,양천구,서울특별시 양천구 오목로34길 4,카페/디저트, 만원 미만,2022-03-13,맛있다,27.0,25.0,2.0,0.0,3.611111111111111
3706,스시아라타,4.7,영등포구,서울특별시 영등포구 국제금융로8길 16 B1 B124호,일식, 4만원 이상,2022-08-03,맛있다,49.0,42.0,6.0,1.0,3.836734693877551
3707,바이러닉에스프레소바,4.7,영등포구,서울특별시 영등포구 의사당대로 38 1F,카페/디저트, 만원 미만,2022-08-05,맛있다,28.0,26.0,2.0,0.0,4.364285714285715
3708,히노노리,4.7,영등포구,서울특별시 영등포구 의사당대로 83,일식, 만원-2만원,2022-06-26,맛있다,7.0,7.0,0.0,0.0,4.7
3710,우미노미,4.6,영등포구,서울특별시 영등포구 당산로 180 신우빌딩 1F,일식, 만원-2만원,2022-07-11,괜찮다,79.0,65.0,13.0,1.0,3.668354430379747
3711,니와,4.6,영등포구,서울특별시 영등포구 여의나루로 42 2F,일식, 3만원-4만원,5 일 전,맛있다,8.0,8.0,0.0,0.0,4.6
3712,줘마양다리구이,4.5,영등포구,서울특별시 영등포구 도림천로11길 13,중식, 만원-2만원,2022-08-07,맛있다,43.0,35.0,8.0,0.0,3.6627906976744184
3713,로바,4.5,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 6F,일식, 4만원 이상,2022-07-27,맛있다,10.0,9.0,1.0,0.0,4.05
3717,스시다정,4.4,영등포구,서울특별시 영등포구 국제금융로 70 B1 19호,일식, 4만원 이상,2022-08-07,맛있다,7.0,6.0,1.0,0.0,3.771428571428572
3718,잠수교집,4.4,영등포구,서울특별시 영등포구 여의나루로 117 공작상가 B1,한식, 만원-2만원,5 일 전,맛있다,8.0,8.0,0.0,0.0,4.4
3719,온수반,4.4,영등포구,서울특별시 영등포구 양평로22가길 6 1F,한식, 만원 미만,2022-07-16,맛있다,11.0,11.0,0.0,0.0,4.4
3720,렌위치,4.4,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L2,양식, 만원 미만,2022-08-09,맛있다,9.0,9.0,0.0,0.0,4.4
3721,허리헝그리,4.4,영등포구,서울특별시 영등포구 여의대로 108 더현대서울,양식, 만원-2만원,2022-08-05,맛있다,4.0,4.0,0.0,0.0,4.4
3730,청기와타운,4.3,영등포구,서울특별시 영등포구 영중로10길 32-4,한식, 2만원-3만원,2022-07-11,맛있다,27.0,22.0,5.0,0.0,3.5037037037037035
3733,브루클린더버거조인트,4.3,영등포구,서울특별시 영등포구 국제금융로2길 24 삼성생명빌딩 1F,양식, 만원-2만원,2022-06-25,맛있다,40.0,34.0,6.0,0.0,3.655
3739,그레이에스프레소,4.3,영등포구,서울특별시 영등포구 여의대방로 379 제일빌딩,카페/디저트, 만원 미만,2022-08-09,맛있다,21.0,19.0,2.0,0.0,3.8904761904761904
3740,오복수산참치,4.3,영등포구,서울특별시 영등포구 의사당대로 83 오투타워 2F,기타, 2만원-3만원,1 일 전,맛있다,19.0,16.0,3.0,0.0,3.621052631578947
3741,선비네,4.3,영등포구,서울특별시 영등포구 영중로20길 4,한식, 만원-2만원,2022-08-02,맛있다,12.0,11.0,1.0,0.0,3.9416666666666664
3742,부일갈비,4.3,영등포구,서울특별시 영등포구 영중로6길 23-8,한식, 만원-2만원,2022-06-10,맛있다,9.0,9.0,0.0,0.0,4.3
3744,서민준밀밭,4.3,영등포구,서울특별시 영등포구 영신로40길 22-1,한식, 만원 미만,2022-07-29,맛있다,12.0,10.0,2.0,0.0,3.5833333333333335
3745,타이문,4.3,영등포구,서울특별시 영등포구 선유로17길 24 1F,다국적음식, 만원 미만,2022-07-28,맛있다,9.0,9.0,0.0,0.0,4.3
3746,별미볶음점,4.3,영등포구,서울특별시 영등포구 국제금융로6길 33 여의도백화점,한식, 만원-2만원,2022-08-01,맛있다,13.0,12.0,1.0,0.0,3.969230769230769
3747,유어보울,4.3,영등포구,서울특별시 영등포구 문래로 180 1동 1F 상가108호,양식, 만원-2만원,6 일 전,맛있다,7.0,6.0,1.0,0.0,3.6857142857142855
3749,도림186,4.3,영등포구,서울특별시 영등포구 도영로 44,중식, 만원 미만,2022-07-03,맛있다,7.0,7.0,0.0,0.0,4.3
3750,제주흑돈카츠,4.3,영등포구,서울특별시 영등포구 영중로 9,일식, 만원-2만원,2022-07-21,맛있다,5.0,5.0,0.0,0.0,4.3
3751,까폼,4.3,영등포구,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,다국적음식, 만원-2만원,2022-07-06,괜찮다,7.0,6.0,1.0,0.0,3.6857142857142855
3761,우동가게,4.2,영등포구,서울특별시 영등포구 당산로 180 신우빌딩,한식, 만원 미만,1 시간 전,괜찮다,18.0,15.0,3.0,0.0,3.5
3762,어만두,4.2,영등포구,서울특별시 영등포구 의사당대로 127 S-Trenue빌딩 B1,한식, 만원-2만원,2022-08-11,괜찮다,14.0,12.0,2.0,0.0,3.6000000000000005
3763,더미,4.2,영등포구,서울특별시 영등포구 국제금융로2길 28 KB금융타워 B1,한식, 4만원 이상,6 일 전,맛있다,14.0,12.0,2.0,0.0,3.6000000000000005
3764,도쿄라보,4.2,영등포구,서울특별시 영등포구 도림로 438-12,일식, 만원-2만원,2022-04-17,맛있다,6.0,5.0,1.0,0.0,3.5
3765,마얘,4.2,영등포구,서울특별시 영등포구 여의대로 108 현대백화점 B1,카페/디저트, 만원 미만,2022-04-01,맛있다,5.0,5.0,0.0,0.0,4.2
3778,브로트아트,4.1,영등포구,서울특별시 영등포구 국제금융로7길 3 수정상가 1F,카페/디저트, 만원 미만,9 시간 전,맛있다,12.0,11.0,1.0,0.0,3.758333333333333
