"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2011,2012,2013
"합계","마포구",합정동,합계,종사자수,여,3310,3619,4418
"합계","마포구",합정동,개인,사업체수,소계,1179,1280,1301
"합계","마포구",합정동,개인,종사자수,소계,2904,2910,3200
"합계","마포구",합정동,회사법인,사업체수,소계,382,442,460
"합계","마포구",합정동,회사법인,종사자수,소계,4476,4769,5933
"합계","마포구",합정동,회사이외의 법인,사업체수,소계,38,46,40
"합계","마포구",합정동,회사이외의 법인,종사자수,소계,639,619,615
"합계","마포구",합정동,비법인단체,사업체수,소계,43,44,42
"합계","마포구",합정동,비법인단체,종사자수,소계,198,192,193
"합계","마포구",망원1동,합계,사업체수,사업체수,1371,1362,1380
"합계","마포구",망원1동,합계,종사자수,소계,4009,3790,4690
"합계","마포구",망원1동,합계,종사자수,남,2120,2041,2343
"합계","마포구",망원1동,합계,종사자수,여,1889,1749,2347
"합계","마포구",망원1동,개인,사업체수,소계,1198,1190,1208
"합계","마포구",망원1동,개인,종사자수,소계,2616,2589,2413
"합계","마포구",망원1동,회사법인,사업체수,소계,117,118,120
"합계","마포구",망원1동,회사법인,종사자수,소계,1045,872,1963
"합계","마포구",망원1동,회사이외의 법인,사업체수,소계,20,19,18
"합계","마포구",망원1동,회사이외의 법인,종사자수,소계,214,227,234
"합계","마포구",망원1동,비법인단체,사업체수,소계,36,35,34
"합계","마포구",망원1동,비법인단체,종사자수,소계,134,102,80
"합계","마포구",망원2동,합계,사업체수,사업체수,1174,1224,1246
"합계","마포구",망원2동,합계,종사자수,소계,2997,3572,3392
"합계","마포구",망원2동,합계,종사자수,남,1524,2083,1960
"합계","마포구",망원2동,합계,종사자수,여,1473,1489,1432
"합계","마포구",망원2동,개인,사업체수,소계,1008,1044,1052
"합계","마포구",망원2동,개인,종사자수,소계,1873,1858,1862
"합계","마포구",망원2동,회사법인,사업체수,소계,105,118,134
"합계","마포구",망원2동,회사법인,종사자수,소계,727,1293,1158
"합계","마포구",망원2동,회사이외의 법인,사업체수,소계,13,12,14
"합계","마포구",망원2동,회사이외의 법인,종사자수,소계,246,246,200
"합계","마포구",망원2동,비법인단체,사업체수,소계,48,50,46
"합계","마포구",망원2동,비법인단체,종사자수,소계,151,175,172
"합계","마포구",연남동,합계,사업체수,사업체수,1107,1150,1220
"합계","마포구",연남동,합계,종사자수,소계,4788,4543,5242
"합계","마포구",연남동,합계,종사자수,남,2947,2822,3087
"합계","마포구",연남동,합계,종사자수,여,1841,1721,2155
"합계","마포구",연남동,개인,사업체수,소계,846,880,926
"합계","마포구",연남동,개인,종사자수,소계,1774,1786,2133
"합계","마포구",연남동,회사법인,사업체수,소계,215,220,245
"합계","마포구",연남동,회사법인,종사자수,소계,2592,2344,2680
"합계","마포구",연남동,회사이외의 법인,사업체수,소계,16,18,20
"합계","마포구",연남동,회사이외의 법인,종사자수,소계,255,284,301
"합계","마포구",연남동,비법인단체,사업체수,소계,30,32,29
"합계","마포구",연남동,비법인단체,종사자수,소계,167,129,128
"합계","마포구",성산1동,합계,사업체수,사업체수,1455,1579,1600
"합계","마포구",성산1동,합계,종사자수,소계,7764,8483,9378
"합계","마포구",성산1동,합계,종사자수,남,4452,4976,5702
"합계","마포구",성산1동,합계,종사자수,여,3312,3507,3676
"합계","마포구",성산1동,개인,사업체수,소계,995,1081,1099
"합계","마포구",성산1동,개인,종사자수,소계,2664,2722,2446
"합계","마포구",성산1동,회사법인,사업체수,소계,375,409,406
"합계","마포구",성산1동,회사법인,종사자수,소계,4563,5002,6046
"합계","마포구",성산1동,회사이외의 법인,사업체수,소계,34,39,45
"합계","마포구",성산1동,회사이외의 법인,종사자수,소계,348,492,676
"합계","마포구",성산1동,비법인단체,사업체수,소계,51,50,50
"합계","마포구",성산1동,비법인단체,종사자수,소계,189,267,210
"합계","마포구",성산2동,합계,사업체수,사업체수,1654,1660,1675
"합계","마포구",성산2동,합계,종사자수,소계,8839,8608,8434
"합계","마포구",성산2동,합계,종사자수,남,4953,4730,4502
"합계","마포구",성산2동,합계,종사자수,여,3886,3878,3932
"합계","마포구",성산2동,개인,사업체수,소계,1367,1349,1336
"합계","마포구",성산2동,개인,종사자수,소계,3358,3249,2961
"합계","마포구",성산2동,회사법인,사업체수,소계,180,211,237
"합계","마포구",성산2동,회사법인,종사자수,소계,1871,1928,1974
"합계","마포구",성산2동,회사이외의 법인,사업체수,소계,34,34,36
"합계","마포구",성산2동,회사이외의 법인,종사자수,소계,2941,2785,2815
"합계","마포구",성산2동,비법인단체,사업체수,소계,73,66,66
"합계","마포구",성산2동,비법인단체,종사자수,소계,669,646,684
"합계","마포구",상암동,합계,사업체수,사업체수,1452,1639,1761
"합계","마포구",상암동,합계,종사자수,소계,24262,27067,28598
"합계","마포구",상암동,합계,종사자수,남,14569,17575,18458
"합계","마포구",상암동,합계,종사자수,여,9693,9492,10140
"합계","마포구",상암동,개인,사업체수,소계,933,1073,1122
"합계","마포구",상암동,개인,종사자수,소계,2232,2908,3039
"합계","마포구",상암동,회사법인,사업체수,소계,383,436,493
"합계","마포구",상암동,회사법인,종사자수,소계,18662,20706,22039
"합계","마포구",상암동,회사이외의 법인,사업체수,소계,76,79,92
"합계","마포구",상암동,회사이외의 법인,종사자수,소계,2939,3031,3146
"합계","마포구",상암동,비법인단체,사업체수,소계,60,51,54
"합계","마포구",상암동,비법인단체,종사자수,소계,429,422,374
"합계","마포구",도화동,합계,사업체수,사업체수,1686,1879,1855
"합계","마포구",도화동,합계,종사자수,소계,14292,14457,14318
"합계","마포구",도화동,합계,종사자수,남,8154,7991,8139
"합계","마포구",도화동,합계,종사자수,여,6138,6466,6179
"합계","마포구",도화동,개인,사업체수,소계,1096,1208,1189
"합계","마포구",도화동,개인,종사자수,소계,2697,2995,2979
"합계","마포구",도화동,회사법인,사업체수,소계,498,577,569
"합계","마포구",도화동,회사법인,종사자수,소계,10416,10396,10133
"합계","마포구",도화동,회사이외의 법인,사업체수,소계,34,42,43
"합계","마포구",도화동,회사이외의 법인,종사자수,소계,820,711,817
"합계","마포구",도화동,비법인단체,사업체수,소계,58,52,54
"합계","마포구",도화동,비법인단체,종사자수,소계,359,355,389
"합계","마포구",서강동,합계,사업체수,사업체수,1334,1351,1395
"합계","마포구",서강동,합계,종사자수,소계,10648,10411,10170
"합계","마포구",서강동,합계,종사자수,남,5655,5520,5459
"합계","마포구",서강동,합계,종사자수,여,4993,4891,4711
"합계","마포구",서강동,개인,사업체수,소계,1013,1029,1052
"합계","마포구",서강동,개인,종사자수,소계,2733,2850,2640
"합계","마포구",서강동,회사법인,사업체수,소계,243,246,258
"합계","마포구",서강동,회사법인,종사자수,소계,5014,4944,4651
"합계","마포구",서강동,회사이외의 법인,사업체수,소계,44,38,45
"합계","마포구",서강동,회사이외의 법인,종사자수,소계,2651,2392,2661
"합계","마포구",서강동,비법인단체,사업체수,소계,34,38,40
"합계","마포구",서강동,비법인단체,종사자수,소계,250,225,218
"합계","마포구",공덕동,합계,사업체수,사업체수,2508,2536,2622
"합계","마포구",공덕동,합계,종사자수,소계,16644,17164,18749
"합계","마포구",공덕동,합계,종사자수,남,8992,9302,10575
"합계","마포구",공덕동,합계,종사자수,여,7652,7862,8174
"합계","마포구",공덕동,개인,사업체수,소계,1885,1875,1910
"합계","마포구",공덕동,개인,종사자수,소계,4692,4654,4515
"합계","마포구",공덕동,회사법인,사업체수,소계,447,467,501
"합계","마포구",공덕동,회사법인,종사자수,소계,8651,9669,11367
"합계","마포구",공덕동,회사이외의 법인,사업체수,소계,86,96,101
"합계","마포구",공덕동,회사이외의 법인,종사자수,소계,2890,2449,2443
"합계","마포구",공덕동,비법인단체,사업체수,소계,90,98,110
"합계","마포구",공덕동,비법인단체,종사자수,소계,411,392,424
"합계","마포구",아현동,합계,사업체수,사업체수,1586,1741,1735
"합계","마포구",아현동,합계,종사자수,소계,14281,12526,12492
"합계","마포구",아현동,합계,종사자수,남,8623,7944,7541
"합계","마포구",아현동,합계,종사자수,여,5658,4582,4951
"합계","마포구",아현동,개인,사업체수,소계,1147,1226,1223
"합계","마포구",아현동,개인,종사자수,소계,2481,2704,2867
"합계","마포구",아현동,회사법인,사업체수,소계,355,421,417
"합계","마포구",아현동,회사법인,종사자수,소계,9953,8054,7728
"합계","마포구",아현동,회사이외의 법인,사업체수,소계,42,51,52
"합계","마포구",아현동,회사이외의 법인,종사자수,소계,1568,1520,1665
"합계","마포구",아현동,비법인단체,사업체수,소계,42,43,43
"합계","마포구",아현동,비법인단체,종사자수,소계,279,248,232
"합계","양천구",소계,합계,사업체수,사업체수,25275,25750,25720
"합계","양천구",소계,합계,종사자수,소계,107890,108802,109999
"합계","양천구",소계,합계,종사자수,남,58917,59174,60086
"합계","양천구",소계,합계,종사자수,여,48973,49628,49913
"합계","양천구",소계,개인,사업체수,소계,21658,21918,21838
"합계","양천구",소계,개인,종사자수,소계,50248,51188,50721
"합계","양천구",소계,회사법인,사업체수,소계,2417,2553,2572
"합계","양천구",소계,회사법인,종사자수,소계,37653,36504,37464
"합계","양천구",소계,회사이외의 법인,사업체수,소계,376,381,421
"합계","양천구",소계,회사이외의 법인,종사자수,소계,15743,16648,17623
"합계","양천구",소계,비법인단체,사업체수,소계,824,898,889
"합계","양천구",소계,비법인단체,종사자수,소계,4246,4462,4191
"합계","양천구",목1동,합계,사업체수,사업체수,2416,2543,2617
"합계","양천구",목1동,합계,종사자수,소계,19991,21035,22037
"합계","양천구",목1동,합계,종사자수,남,11236,12128,12656
"합계","양천구",목1동,합계,종사자수,여,8755,8907,9381
"합계","양천구",목1동,개인,사업체수,소계,1636,1706,1758
"합계","양천구",목1동,개인,종사자수,소계,5732,5916,5973
"합계","양천구",목1동,회사법인,사업체수,소계,675,728,746
"합계","양천구",목1동,회사법인,종사자수,소계,12188,12763,13654
"합계","양천구",목1동,회사이외의 법인,사업체수,소계,49,51,59
"합계","양천구",목1동,회사이외의 법인,종사자수,소계,1692,2004,2095
"합계","양천구",목1동,비법인단체,사업체수,소계,56,58,54
"합계","양천구",목1동,비법인단체,종사자수,소계,379,352,315
"합계","양천구",목2동,합계,사업체수,사업체수,1198,1174,1156
"합계","양천구",목2동,합계,종사자수,소계,3777,3613,3604
"합계","양천구",목2동,합계,종사자수,남,1903,1838,1885
"합계","양천구",목2동,합계,종사자수,여,1874,1775,1719
"합계","양천구",목2동,개인,사업체수,소계,1035,1019,997
"합계","양천구",목2동,개인,종사자수,소계,2117,2086,2124
"합계","양천구",목2동,회사법인,사업체수,소계,104,93,95
"합계","양천구",목2동,회사법인,종사자수,소계,1213,1038,924
"합계","양천구",목2동,회사이외의 법인,사업체수,소계,10,14,13
"합계","양천구",목2동,회사이외의 법인,종사자수,소계,194,273,256
"합계","양천구",목2동,비법인단체,사업체수,소계,49,48,51
"합계","양천구",목2동,비법인단체,종사자수,소계,253,216,300
"합계","양천구",목3동,합계,사업체수,사업체수,1203,1241,1227
"합계","양천구",목3동,합계,종사자수,소계,3810,3535,3917
"합계","양천구",목3동,합계,종사자수,남,1537,1512,1758
"합계","양천구",목3동,합계,종사자수,여,2273,2023,2159
"합계","양천구",목3동,개인,사업체수,소계,1081,1102,1089
"합계","양천구",목3동,개인,종사자수,소계,2271,2253,2371
"합계","양천구",목3동,회사법인,사업체수,소계,67,76,81
"합계","양천구",목3동,회사법인,종사자수,소계,1116,883,1107
"합계","양천구",목3동,회사이외의 법인,사업체수,소계,18,19,18
"합계","양천구",목3동,회사이외의 법인,종사자수,소계,291,288,282
"합계","양천구",목3동,비법인단체,사업체수,소계,37,44,39
"합계","양천구",목3동,비법인단체,종사자수,소계,132,111,157
"합계","양천구",목4동,합계,사업체수,사업체수,1363,1365,1373
"합계","양천구",목4동,합계,종사자수,소계,4011,3931,3666
"합계","양천구",목4동,합계,종사자수,남,1902,1881,1764
"합계","양천구",목4동,합계,종사자수,여,2109,2050,1902
"합계","양천구",목4동,개인,사업체수,소계,1237,1235,1238
"합계","양천구",목4동,개인,종사자수,소계,2831,2787,2556
"합계","양천구",목4동,회사법인,사업체수,소계,57,59,68
"합계","양천구",목4동,회사법인,종사자수,소계,692,666,667
"합계","양천구",목4동,회사이외의 법인,사업체수,소계,13,12,11
"합계","양천구",목4동,회사이외의 법인,종사자수,소계,358,344,327
"합계","양천구",목4동,비법인단체,사업체수,소계,56,59,56
"합계","양천구",목4동,비법인단체,종사자수,소계,130,134,116
"합계","양천구",신월1동,합계,사업체수,사업체수,1719,1815,1779
"합계","양천구",신월1동,합계,종사자수,소계,4836,5352,5028
"합계","양천구",신월1동,합계,종사자수,남,2856,3038,2836
"합계","양천구",신월1동,합계,종사자수,여,1980,2314,2192
"합계","양천구",신월1동,개인,사업체수,소계,1553,1628,1593
"합계","양천구",신월1동,개인,종사자수,소계,3025,3445,3376
"합계","양천구",신월1동,회사법인,사업체수,소계,90,110,107
"합계","양천구",신월1동,회사법인,종사자수,소계,1514,1594,1323
"합계","양천구",신월1동,회사이외의 법인,사업체수,소계,11,10,14
"합계","양천구",신월1동,회사이외의 법인,종사자수,소계,129,119,175
"합계","양천구",신월1동,비법인단체,사업체수,소계,65,67,65
"합계","양천구",신월1동,비법인단체,종사자수,소계,168,194,154
"합계","양천구",신월2동,합계,사업체수,사업체수,1068,1104,1101
"합계","양천구",신월2동,합계,종사자수,소계,3521,3669,3715
"합계","양천구",신월2동,합계,종사자수,남,2050,2134,2111
"합계","양천구",신월2동,합계,종사자수,여,1471,1535,1604
"합계","양천구",신월2동,개인,사업체수,소계,925,945,949
"합계","양천구",신월2동,개인,종사자수,소계,1905,2028,2167
"합계","양천구",신월2동,회사법인,사업체수,소계,84,88,88
"합계","양천구",신월2동,회사법인,종사자수,소계,1069,1073,1017
"합계","양천구",신월2동,회사이외의 법인,사업체수,소계,11,12,11
"합계","양천구",신월2동,회사이외의 법인,종사자수,소계,420,353,376
"합계","양천구",신월2동,비법인단체,사업체수,소계,48,59,53
"합계","양천구",신월2동,비법인단체,종사자수,소계,127,215,155
"합계","양천구",신월3동,합계,사업체수,사업체수,983,986,1005
"합계","양천구",신월3동,합계,종사자수,소계,4152,3917,4187
"합계","양천구",신월3동,합계,종사자수,남,2560,2363,2580
"합계","양천구",신월3동,합계,종사자수,여,1592,1554,1607
"합계","양천구",신월3동,개인,사업체수,소계,831,832,842
"합계","양천구",신월3동,개인,종사자수,소계,1797,1907,1869
"합계","양천구",신월3동,회사법인,사업체수,소계,105,107,114
"합계","양천구",신월3동,회사법인,종사자수,소계,1526,1224,1533
"합계","양천구",신월3동,회사이외의 법인,사업체수,소계,20,21,22
"합계","양천구",신월3동,회사이외의 법인,종사자수,소계,718,700,689
"합계","양천구",신월3동,비법인단체,사업체수,소계,27,26,27
"합계","양천구",신월3동,비법인단체,종사자수,소계,111,86,96
"합계","양천구",신월4동,합계,사업체수,사업체수,1118,1130,1150
"합계","양천구",신월4동,합계,종사자수,소계,3720,3645,3786
"합계","양천구",신월4동,합계,종사자수,남,2267,2282,2310
"합계","양천구",신월4동,합계,종사자수,여,1453,1363,1476
"합계","양천구",신월4동,개인,사업체수,소계,1007,1013,1023
"합계","양천구",신월4동,개인,종사자수,소계,1973,1947,1992
"합계","양천구",신월4동,회사법인,사업체수,소계,56,53,63
"합계","양천구",신월4동,회사법인,종사자수,소계,1282,1205,1267
"합계","양천구",신월4동,회사이외의 법인,사업체수,소계,8,10,11
"합계","양천구",신월4동,회사이외의 법인,종사자수,소계,161,181,256
"합계","양천구",신월4동,비법인단체,사업체수,소계,47,54,53
"합계","양천구",신월4동,비법인단체,종사자수,소계,304,312,271
"합계","양천구",신월5동,합계,사업체수,사업체수,965,1005,951
"합계","양천구",신월5동,합계,종사자수,소계,3700,3585,3393
"합계","양천구",신월5동,합계,종사자수,남,1962,1925,1697
"합계","양천구",신월5동,합계,종사자수,여,1738,1660,1696
"합계","양천구",신월5동,개인,사업체수,소계,846,881,853
"합계","양천구",신월5동,개인,종사자수,소계,2182,2228,2140
"합계","양천구",신월5동,회사법인,사업체수,소계,72,71,56
"합계","양천구",신월5동,회사법인,종사자수,소계,952,742,666
"합계","양천구",신월5동,회사이외의 법인,사업체수,소계,14,15,14
"합계","양천구",신월5동,회사이외의 법인,종사자수,소계,499,514,483
"합계","양천구",신월5동,비법인단체,사업체수,소계,33,38,28
"합계","양천구",신월5동,비법인단체,종사자수,소계,67,101,104
"합계","양천구",신월6동,합계,사업체수,사업체수,1609,1591,1638
"합계","양천구",신월6동,합계,종사자수,소계,3527,3322,3473
"합계","양천구",신월6동,합계,종사자수,남,2476,2237,2353
"합계","양천구",신월6동,합계,종사자수,여,1051,1085,1120
"합계","양천구",신월6동,개인,사업체수,소계,1505,1488,1541
"합계","양천구",신월6동,개인,종사자수,소계,2116,2154,2338
"합계","양천구",신월6동,회사법인,사업체수,소계,62,61,57
"합계","양천구",신월6동,회사법인,종사자수,소계,1038,799,825
"합계","양천구",신월6동,회사이외의 법인,사업체수,소계,10,10,13
"합계","양천구",신월6동,회사이외의 법인,종사자수,소계,222,203,228
"합계","양천구",신월6동,비법인단체,사업체수,소계,32,32,27
"합계","양천구",신월6동,비법인단체,종사자수,소계,151,166,82
"합계","양천구",신월7동,합계,사업체수,사업체수,1399,1400,1367
"합계","양천구",신월7동,합계,종사자수,소계,5652,5793,5355
"합계","양천구",신월7동,합계,종사자수,남,3759,3842,3472
"합계","양천구",신월7동,합계,종사자수,여,1893,1951,1883
"합계","양천구",신월7동,개인,사업체수,소계,1240,1231,1195
"합계","양천구",신월7동,개인,종사자수,소계,2463,2527,2309
"합계","양천구",신월7동,회사법인,사업체수,소계,84,90,94
"합계","양천구",신월7동,회사법인,종사자수,소계,1837,1869,1793
"합계","양천구",신월7동,회사이외의 법인,사업체수,소계,15,14,14
"합계","양천구",신월7동,회사이외의 법인,종사자수,소계,1069,1104,949
"합계","양천구",신월7동,비법인단체,사업체수,소계,60,65,64
"합계","양천구",신월7동,비법인단체,종사자수,소계,283,293,304
"합계","양천구",신정1동,합계,사업체수,사업체수,1158,1131,1054
"합계","양천구",신정1동,합계,종사자수,소계,4698,4600,4451
"합계","양천구",신정1동,합계,종사자수,남,2342,2335,2205
"합계","양천구",신정1동,합계,종사자수,여,2356,2265,2246
"합계","양천구",신정1동,개인,사업체수,소계,1051,1003,926
"합계","양천구",신정1동,개인,종사자수,소계,2405,2313,2132
"합계","양천구",신정1동,회사법인,사업체수,소계,55,66,65
"합계","양천구",신정1동,회사법인,종사자수,소계,853,792,779
"합계","양천구",신정1동,회사이외의 법인,사업체수,소계,20,23,25
"합계","양천구",신정1동,회사이외의 법인,종사자수,소계,1185,1208,1254
"합계","양천구",신정1동,비법인단체,사업체수,소계,32,39,38
"합계","양천구",신정1동,비법인단체,종사자수,소계,255,287,286
"합계","양천구",신정2동,합계,사업체수,사업체수,1103,1121,1103
"합계","양천구",신정2동,합계,종사자수,소계,3814,3727,3708
"합계","양천구",신정2동,합계,종사자수,남,1849,1725,1672
"합계","양천구",신정2동,합계,종사자수,여,1965,2002,2036
"합계","양천구",신정2동,개인,사업체수,소계,981,991,973
"합계","양천구",신정2동,개인,종사자수,소계,2536,2455,2429
"합계","양천구",신정2동,회사법인,사업체수,소계,67,71,70
"합계","양천구",신정2동,회사법인,종사자수,소계,665,717,696
"합계","양천구",신정2동,회사이외의 법인,사업체수,소계,20,19,20
"합계","양천구",신정2동,회사이외의 법인,종사자수,소계,444,422,414
"합계","양천구",신정2동,비법인단체,사업체수,소계,35,40,40
"합계","양천구",신정2동,비법인단체,종사자수,소계,169,133,169
"합계","양천구",신정3동,합계,사업체수,사업체수,1924,1954,1991
"합계","양천구",신정3동,합계,종사자수,소계,8049,7788,7934
"합계","양천구",신정3동,합계,종사자수,남,5239,4735,4610
"합계","양천구",신정3동,합계,종사자수,여,2810,3053,3324
"합계","양천구",신정3동,개인,사업체수,소계,1639,1665,1686
"합계","양천구",신정3동,개인,종사자수,소계,3124,3349,3412
"합계","양천구",신정3동,회사법인,사업체수,소계,200,195,199
"합계","양천구",신정3동,회사법인,종사자수,소계,3491,2963,2921
"합계","양천구",신정3동,회사이외의 법인,사업체수,소계,33,31,35
"합계","양천구",신정3동,회사이외의 법인,종사자수,소계,909,906,1032
"합계","양천구",신정3동,비법인단체,사업체수,소계,52,63,71
"합계","양천구",신정3동,비법인단체,종사자수,소계,525,570,569
"합계","양천구",신정6동,합계,사업체수,사업체수,674,693,693
"합계","양천구",신정6동,합계,종사자수,소계,5491,5128,5130
"합계","양천구",신정6동,합계,종사자수,남,3037,2679,2616
"합계","양천구",신정6동,합계,종사자수,여,2454,2449,2514
"합계","양천구",신정6동,개인,사업체수,소계,544,564,566
"합계","양천구",신정6동,개인,종사자수,소계,1421,1414,1548
"합계","양천구",신정6동,회사법인,사업체수,소계,84,83,75
"합계","양천구",신정6동,회사법인,종사자수,소계,1428,1031,772
"합계","양천구",신정6동,회사이외의 법인,사업체수,소계,22,20,23
"합계","양천구",신정6동,회사이외의 법인,종사자수,소계,2269,2290,2634
"합계","양천구",신정6동,비법인단체,사업체수,소계,24,26,29
"합계","양천구",신정6동,비법인단체,종사자수,소계,373,393,176
"합계","양천구",신정7동,합계,사업체수,사업체수,965,1010,1016
"합계","양천구",신정7동,합계,종사자수,소계,4068,4457,4365
"합계","양천구",신정7동,합계,종사자수,남,2261,2587,2501
"합계","양천구",신정7동,합계,종사자수,여,1807,1870,1864
"합계","양천구",신정7동,개인,사업체수,소계,835,865,866
"합계","양천구",신정7동,개인,종사자수,소계,1815,1799,1808
"합계","양천구",신정7동,회사법인,사업체수,소계,70,83,79
"합계","양천구",신정7동,회사법인,종사자수,소계,810,950,751
"합계","양천구",신정7동,회사이외의 법인,사업체수,소계,24,26,30
"합계","양천구",신정7동,회사이외의 법인,종사자수,소계,1160,1430,1534
"합계","양천구",신정7동,비법인단체,사업체수,소계,36,36,41
"합계","양천구",신정7동,비법인단체,종사자수,소계,283,278,272
"합계","양천구",목5동,합계,사업체수,사업체수,1457,1452,1489
"합계","양천구",목5동,합계,종사자수,소계,9001,8977,9703
"합계","양천구",목5동,합계,종사자수,남,4013,3920,4239
"합계","양천구",목5동,합계,종사자수,여,4988,5057,5464
"합계","양천구",목5동,개인,사업체수,소계,1194,1186,1221
"합계","양천구",목5동,개인,종사자수,소계,3005,2966,3191
"합계","양천구",목5동,회사법인,사업체수,소계,187,190,183
"합계","양천구",목5동,회사법인,종사자수,소계,2375,2075,2371
"합계","양천구",목5동,회사이외의 법인,사업체수,소계,34,33,36
"합계","양천구",목5동,회사이외의 법인,종사자수,소계,3322,3566,3783
"합계","양천구",목5동,비법인단체,사업체수,소계,42,43,49
"합계","양천구",목5동,비법인단체,종사자수,소계,299,370,358
"합계","양천구",신정4동,합계,사업체수,사업체수,2953,3035,3010
"합계","양천구",신정4동,합계,종사자수,소계,12072,12728,12547
"합계","양천구",신정4동,합계,종사자수,남,5668,6013,6821
"합계","양천구",신정4동,합계,종사자수,여,6404,6715,5726
"합계","양천구",신정4동,개인,사업체수,소계,2518,2564,2522
"합계","양천구",신정4동,개인,종사자수,소계,7530,7614,6986
"합계","양천구",신정4동,회사법인,사업체수,소계,298,329,332
"합계","양천구",신정4동,회사법인,종사자수,소계,3604,4120,4398
"합계","양천구",신정4동,회사이외의 법인,사업체수,소계,44,41,52
"합계","양천구",신정4동,회사이외의 법인,종사자수,소계,701,743,856
"합계","양천구",신정4동,비법인단체,사업체수,소계,93,101,104
"합계","양천구",신정4동,비법인단체,종사자수,소계,237,251,307
"합계","강서구",소계,합계,사업체수,사업체수,31069,31596,32021
"합계","강서구",소계,합계,종사자수,소계,163250,168783,178281
"합계","강서구",소계,합계,종사자수,남,90924,94921,97986
"합계","강서구",소계,합계,종사자수,여,72326,73862,80295
"합계","강서구",소계,개인,사업체수,소계,25428,25535,25493
"합계","강서구",소계,개인,종사자수,소계,58164,58855,59121
"합계","강서구",소계,회사법인,사업체수,소계,4082,4441,4794
"합계","강서구",소계,회사법인,종사자수,소계,83948,88366,96121
"합계","강서구",소계,회사이외의 법인,사업체수,소계,512,527,576
"합계","강서구",소계,회사이외의 법인,종사자수,소계,17111,17487,17750
"합계","강서구",소계,비법인단체,사업체수,소계,1047,1093,1158
"합계","강서구",소계,비법인단체,종사자수,소계,4027,4075,5289
"합계","강서구",염창동,합계,사업체수,사업체수,2085,2156,2157
"합계","강서구",염창동,합계,종사자수,소계,13972,15540,15145
"합계","강서구",염창동,합계,종사자수,남,9094,9929,9222
"합계","강서구",염창동,합계,종사자수,여,4878,5611,5923
"합계","강서구",염창동,개인,사업체수,소계,1427,1476,1480
"합계","강서구",염창동,개인,종사자수,소계,3575,3728,3580
"합계","강서구",염창동,회사법인,사업체수,소계,548,557,554
"합계","강서구",염창동,회사법인,종사자수,소계,9009,10369,9900
"합계","강서구",염창동,회사이외의 법인,사업체수,소계,33,31,34
"합계","강서구",염창동,회사이외의 법인,종사자수,소계,1051,1122,1106
"합계","강서구",염창동,비법인단체,사업체수,소계,77,92,89
"합계","강서구",염창동,비법인단체,종사자수,소계,337,321,559
"합계","강서구",등촌1동,합계,사업체수,사업체수,2691,1679,1742
"합계","강서구",등촌1동,합계,종사자수,소계,10323,9851,10265
"합계","강서구",등촌1동,합계,종사자수,남,6869,5762,5964
"합계","강서구",등촌1동,합계,종사자수,여,3454,4089,4301
"합계","강서구",등촌1동,개인,사업체수,소계,2241,1186,1194
"합계","강서구",등촌1동,개인,종사자수,소계,4189,3297,3442
"합계","강서구",등촌1동,회사법인,사업체수,소계,386,427,471
"합계","강서구",등촌1동,회사법인,종사자수,소계,5458,5863,6067
"합계","강서구",등촌1동,회사이외의 법인,사업체수,소계,22,18,23
"합계","강서구",등촌1동,회사이외의 법인,종사자수,소계,523,483,536
"합계","강서구",등촌1동,비법인단체,사업체수,소계,42,48,54
"합계","강서구",등촌1동,비법인단체,종사자수,소계,153,208,220
"합계","강서구",등촌2동,합계,사업체수,사업체수,710,734,712
"합계","강서구",등촌2동,합계,종사자수,소계,3071,3051,3351
"합계","강서구",등촌2동,합계,종사자수,남,1797,1762,1921
"합계","강서구",등촌2동,합계,종사자수,여,1274,1289,1430
"합계","강서구",등촌2동,개인,사업체수,소계,606,622,590
"합계","강서구",등촌2동,개인,종사자수,소계,1317,1205,1427
"합계","강서구",등촌2동,회사법인,사업체수,소계,53,61,67
"합계","강서구",등촌2동,회사법인,종사자수,소계,735,856,892
"합계","강서구",등촌2동,회사이외의 법인,사업체수,소계,20,21,22
"합계","강서구",등촌2동,회사이외의 법인,종사자수,소계,929,914,909
"합계","강서구",등촌2동,비법인단체,사업체수,소계,31,30,33
"합계","강서구",등촌2동,비법인단체,종사자수,소계,90,76,123
"합계","강서구",등촌3동,합계,사업체수,사업체수,2178,2225,2296
"합계","강서구",등촌3동,합계,종사자수,소계,15836,17135,19501
"합계","강서구",등촌3동,합계,종사자수,남,8595,8728,9766
"합계","강서구",등촌3동,합계,종사자수,여,7241,8407,9735
"합계","강서구",등촌3동,개인,사업체수,소계,1504,1537,1564
"합계","강서구",등촌3동,개인,종사자수,소계,4410,4636,4449
"합계","강서구",등촌3동,회사법인,사업체수,소계,550,561,586
"합계","강서구",등촌3동,회사법인,종사자수,소계,8738,9874,12129
"합계","강서구",등촌3동,회사이외의 법인,사업체수,소계,58,62,66
"합계","강서구",등촌3동,회사이외의 법인,종사자수,소계,2256,2292,2294
"합계","강서구",등촌3동,비법인단체,사업체수,소계,66,65,80
"합계","강서구",등촌3동,비법인단체,종사자수,소계,432,333,629
"합계","강서구",화곡본동,합계,사업체수,사업체수,1380,1377,1368
"합계","강서구",화곡본동,합계,종사자수,소계,3610,3881,3954
