"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2014,2015,2016
"합계","양천구",목1동,합계,종사자수,여,9867,10641,10149
"합계","양천구",목1동,개인,사업체수,소계,1960,2000,2014
"합계","양천구",목1동,개인,종사자수,소계,6487,6736,6297
"합계","양천구",목1동,회사법인,사업체수,소계,830,837,805
"합계","양천구",목1동,회사법인,종사자수,소계,12406,13125,11834
"합계","양천구",목1동,회사이외의 법인,사업체수,소계,72,75,77
"합계","양천구",목1동,회사이외의 법인,종사자수,소계,2017,2053,2336
"합계","양천구",목1동,비법인단체,사업체수,소계,55,49,47
"합계","양천구",목1동,비법인단체,종사자수,소계,311,320,258
"합계","양천구",목2동,합계,사업체수,사업체수,1151,1158,1139
"합계","양천구",목2동,합계,종사자수,소계,4005,4010,4094
"합계","양천구",목2동,합계,종사자수,남,2110,2159,2166
"합계","양천구",목2동,합계,종사자수,여,1895,1851,1928
"합계","양천구",목2동,개인,사업체수,소계,982,987,982
"합계","양천구",목2동,개인,종사자수,소계,2154,2168,2258
"합계","양천구",목2동,회사법인,사업체수,소계,107,109,100
"합계","양천구",목2동,회사법인,종사자수,소계,1254,1274,1221
"합계","양천구",목2동,회사이외의 법인,사업체수,소계,13,12,13
"합계","양천구",목2동,회사이외의 법인,종사자수,소계,294,333,426
"합계","양천구",목2동,비법인단체,사업체수,소계,49,50,44
"합계","양천구",목2동,비법인단체,종사자수,소계,303,235,189
"합계","양천구",목3동,합계,사업체수,사업체수,1240,1213,1242
"합계","양천구",목3동,합계,종사자수,소계,4149,4791,4644
"합계","양천구",목3동,합계,종사자수,남,1868,2604,2677
"합계","양천구",목3동,합계,종사자수,여,2281,2187,1967
"합계","양천구",목3동,개인,사업체수,소계,1102,1082,1108
"합계","양천구",목3동,개인,종사자수,소계,2464,2485,2451
"합계","양천구",목3동,회사법인,사업체수,소계,81,78,83
"합계","양천구",목3동,회사법인,종사자수,소계,1290,1863,1763
"합계","양천구",목3동,회사이외의 법인,사업체수,소계,18,19,19
"합계","양천구",목3동,회사이외의 법인,종사자수,소계,250,304,296
"합계","양천구",목3동,비법인단체,사업체수,소계,39,34,32
"합계","양천구",목3동,비법인단체,종사자수,소계,145,139,134
"합계","양천구",목4동,합계,사업체수,사업체수,1351,1328,1326
"합계","양천구",목4동,합계,종사자수,소계,3942,4472,3853
"합계","양천구",목4동,합계,종사자수,남,1857,2194,1726
"합계","양천구",목4동,합계,종사자수,여,2085,2278,2127
"합계","양천구",목4동,개인,사업체수,소계,1215,1195,1197
"합계","양천구",목4동,개인,종사자수,소계,2665,2725,2637
"합계","양천구",목4동,회사법인,사업체수,소계,71,72,68
"합계","양천구",목4동,회사법인,종사자수,소계,849,1300,761
"합계","양천구",목4동,회사이외의 법인,사업체수,소계,9,8,7
"합계","양천구",목4동,회사이외의 법인,종사자수,소계,280,312,318
"합계","양천구",목4동,비법인단체,사업체수,소계,56,53,54
"합계","양천구",목4동,비법인단체,종사자수,소계,148,135,137
"합계","양천구",신월1동,합계,사업체수,사업체수,1802,1747,1775
"합계","양천구",신월1동,합계,종사자수,소계,5152,4893,5063
"합계","양천구",신월1동,합계,종사자수,남,2888,2699,2808
"합계","양천구",신월1동,합계,종사자수,여,2264,2194,2255
"합계","양천구",신월1동,개인,사업체수,소계,1611,1563,1597
"합계","양천구",신월1동,개인,종사자수,소계,3406,3187,3266
"합계","양천구",신월1동,회사법인,사업체수,소계,108,113,105
"합계","양천구",신월1동,회사법인,종사자수,소계,1370,1329,1365
"합계","양천구",신월1동,회사이외의 법인,사업체수,소계,13,11,12
"합계","양천구",신월1동,회사이외의 법인,종사자수,소계,189,196,222
"합계","양천구",신월1동,비법인단체,사업체수,소계,70,60,61
"합계","양천구",신월1동,비법인단체,종사자수,소계,187,181,210
"합계","양천구",신월2동,합계,사업체수,사업체수,1174,1238,1239
"합계","양천구",신월2동,합계,종사자수,소계,3846,3876,3984
"합계","양천구",신월2동,합계,종사자수,남,2150,2156,2311
"합계","양천구",신월2동,합계,종사자수,여,1696,1720,1673
"합계","양천구",신월2동,개인,사업체수,소계,999,1063,1060
"합계","양천구",신월2동,개인,종사자수,소계,2207,2195,2139
"합계","양천구",신월2동,회사법인,사업체수,소계,98,102,101
"합계","양천구",신월2동,회사법인,종사자수,소계,999,1053,1204
"합계","양천구",신월2동,회사이외의 법인,사업체수,소계,14,16,15
"합계","양천구",신월2동,회사이외의 법인,종사자수,소계,384,391,390
"합계","양천구",신월2동,비법인단체,사업체수,소계,63,57,63
"합계","양천구",신월2동,비법인단체,종사자수,소계,256,237,251
"합계","양천구",신월3동,합계,사업체수,사업체수,969,974,958
"합계","양천구",신월3동,합계,종사자수,소계,4143,4147,4277
"합계","양천구",신월3동,합계,종사자수,남,2493,2494,2562
"합계","양천구",신월3동,합계,종사자수,여,1650,1653,1715
"합계","양천구",신월3동,개인,사업체수,소계,809,822,814
"합계","양천구",신월3동,개인,종사자수,소계,1814,1771,1850
"합계","양천구",신월3동,회사법인,사업체수,소계,113,102,95
"합계","양천구",신월3동,회사법인,종사자수,소계,1546,1534,1556
"합계","양천구",신월3동,회사이외의 법인,사업체수,소계,22,23,24
"합계","양천구",신월3동,회사이외의 법인,종사자수,소계,683,706,740
"합계","양천구",신월3동,비법인단체,사업체수,소계,25,27,25
"합계","양천구",신월3동,비법인단체,종사자수,소계,100,136,131
"합계","양천구",신월4동,합계,사업체수,사업체수,1149,1134,1164
"합계","양천구",신월4동,합계,종사자수,소계,4271,4114,3745
"합계","양천구",신월4동,합계,종사자수,남,2646,2566,2376
"합계","양천구",신월4동,합계,종사자수,여,1625,1548,1369
"합계","양천구",신월4동,개인,사업체수,소계,1013,1012,1040
"합계","양천구",신월4동,개인,종사자수,소계,2015,2121,1792
"합계","양천구",신월4동,회사법인,사업체수,소계,68,58,57
"합계","양천구",신월4동,회사법인,종사자수,소계,1599,1456,1420
"합계","양천구",신월4동,회사이외의 법인,사업체수,소계,10,9,9
"합계","양천구",신월4동,회사이외의 법인,종사자수,소계,307,199,181
"합계","양천구",신월4동,비법인단체,사업체수,소계,58,55,58
"합계","양천구",신월4동,비법인단체,종사자수,소계,350,338,352
"합계","양천구",신월5동,합계,사업체수,사업체수,977,998,1010
"합계","양천구",신월5동,합계,종사자수,소계,4412,4251,4422
"합계","양천구",신월5동,합계,종사자수,남,2516,2391,2631
"합계","양천구",신월5동,합계,종사자수,여,1896,1860,1791
"합계","양천구",신월5동,개인,사업체수,소계,862,874,889
"합계","양천구",신월5동,개인,종사자수,소계,2241,2194,2161
"합계","양천구",신월5동,회사법인,사업체수,소계,68,73,70
"합계","양천구",신월5동,회사법인,종사자수,소계,1524,1455,1619
"합계","양천구",신월5동,회사이외의 법인,사업체수,소계,15,16,17
"합계","양천구",신월5동,회사이외의 법인,종사자수,소계,511,493,511
"합계","양천구",신월5동,비법인단체,사업체수,소계,32,35,34
"합계","양천구",신월5동,비법인단체,종사자수,소계,136,109,131
"합계","양천구",신월6동,합계,사업체수,사업체수,1625,1575,1460
"합계","양천구",신월6동,합계,종사자수,소계,3412,3523,3231
"합계","양천구",신월6동,합계,종사자수,남,2264,2346,2206
"합계","양천구",신월6동,합계,종사자수,여,1148,1177,1025
"합계","양천구",신월6동,개인,사업체수,소계,1525,1480,1378
"합계","양천구",신월6동,개인,종사자수,소계,2274,2284,2083
"합계","양천구",신월6동,회사법인,사업체수,소계,62,63,56
"합계","양천구",신월6동,회사법인,종사자수,소계,814,948,894
"합계","양천구",신월6동,회사이외의 법인,사업체수,소계,14,14,10
"합계","양천구",신월6동,회사이외의 법인,종사자수,소계,264,244,206
"합계","양천구",신월6동,비법인단체,사업체수,소계,24,18,16
"합계","양천구",신월6동,비법인단체,종사자수,소계,60,47,48
"합계","양천구",신월7동,합계,사업체수,사업체수,1393,1375,1391
"합계","양천구",신월7동,합계,종사자수,소계,5685,5709,5695
"합계","양천구",신월7동,합계,종사자수,남,3685,3720,3741
"합계","양천구",신월7동,합계,종사자수,여,2000,1989,1954
"합계","양천구",신월7동,개인,사업체수,소계,1209,1188,1202
"합계","양천구",신월7동,개인,종사자수,소계,2494,2470,2337
"합계","양천구",신월7동,회사법인,사업체수,소계,104,106,106
"합계","양천구",신월7동,회사법인,종사자수,소계,1906,1932,1928
"합계","양천구",신월7동,회사이외의 법인,사업체수,소계,14,12,13
"합계","양천구",신월7동,회사이외의 법인,종사자수,소계,945,977,1176
"합계","양천구",신월7동,비법인단체,사업체수,소계,66,69,70
"합계","양천구",신월7동,비법인단체,종사자수,소계,340,330,254
"합계","양천구",신정1동,합계,사업체수,사업체수,1099,1116,1099
"합계","양천구",신정1동,합계,종사자수,소계,4645,5010,4929
"합계","양천구",신정1동,합계,종사자수,남,2211,2247,2311
"합계","양천구",신정1동,합계,종사자수,여,2434,2763,2618
"합계","양천구",신정1동,개인,사업체수,소계,954,966,942
"합계","양천구",신정1동,개인,종사자수,소계,2275,2214,2102
"합계","양천구",신정1동,회사법인,사업체수,소계,79,84,92
"합계","양천구",신정1동,회사법인,종사자수,소계,721,1049,952
"합계","양천구",신정1동,회사이외의 법인,사업체수,소계,27,27,26
"합계","양천구",신정1동,회사이외의 법인,종사자수,소계,1312,1390,1516
"합계","양천구",신정1동,비법인단체,사업체수,소계,39,39,39
"합계","양천구",신정1동,비법인단체,종사자수,소계,337,357,359
"합계","양천구",신정2동,합계,사업체수,사업체수,1080,1088,1104
"합계","양천구",신정2동,합계,종사자수,소계,3552,3580,3612
"합계","양천구",신정2동,합계,종사자수,남,1586,1654,1646
"합계","양천구",신정2동,합계,종사자수,여,1966,1926,1966
"합계","양천구",신정2동,개인,사업체수,소계,949,960,974
"합계","양천구",신정2동,개인,종사자수,소계,2268,2282,2311
"합계","양천구",신정2동,회사법인,사업체수,소계,67,70,71
"합계","양천구",신정2동,회사법인,종사자수,소계,646,652,719
"합계","양천구",신정2동,회사이외의 법인,사업체수,소계,19,16,16
"합계","양천구",신정2동,회사이외의 법인,종사자수,소계,427,437,411
"합계","양천구",신정2동,비법인단체,사업체수,소계,45,42,43
"합계","양천구",신정2동,비법인단체,종사자수,소계,211,209,171
"합계","양천구",신정3동,합계,사업체수,사업체수,2036,2013,1882
"합계","양천구",신정3동,합계,종사자수,소계,9120,9146,9536
"합계","양천구",신정3동,합계,종사자수,남,5184,5170,5699
"합계","양천구",신정3동,합계,종사자수,여,3936,3976,3837
"합계","양천구",신정3동,개인,사업체수,소계,1708,1692,1568
"합계","양천구",신정3동,개인,종사자수,소계,3480,3636,3445
"합계","양천구",신정3동,회사법인,사업체수,소계,218,210,207
"합계","양천구",신정3동,회사법인,종사자수,소계,3604,3567,4040
"합계","양천구",신정3동,회사이외의 법인,사업체수,소계,36,40,41
"합계","양천구",신정3동,회사이외의 법인,종사자수,소계,1193,1503,1639
"합계","양천구",신정3동,비법인단체,사업체수,소계,74,71,66
"합계","양천구",신정3동,비법인단체,종사자수,소계,843,440,412
"합계","양천구",신정6동,합계,사업체수,사업체수,698,738,738
"합계","양천구",신정6동,합계,종사자수,소계,5242,6238,5769
"합계","양천구",신정6동,합계,종사자수,남,2699,3359,2834
"합계","양천구",신정6동,합계,종사자수,여,2543,2879,2935
"합계","양천구",신정6동,개인,사업체수,소계,564,579,584
"합계","양천구",신정6동,개인,종사자수,소계,1518,1612,1592
"합계","양천구",신정6동,회사법인,사업체수,소계,78,92,95
"합계","양천구",신정6동,회사법인,종사자수,소계,849,1482,976
"합계","양천구",신정6동,회사이외의 법인,사업체수,소계,25,30,31
"합계","양천구",신정6동,회사이외의 법인,종사자수,소계,2696,2852,2906
"합계","양천구",신정6동,비법인단체,사업체수,소계,31,37,28
"합계","양천구",신정6동,비법인단체,종사자수,소계,179,292,295
"합계","양천구",신정7동,합계,사업체수,사업체수,1019,984,991
"합계","양천구",신정7동,합계,종사자수,소계,4262,4436,4481
"합계","양천구",신정7동,합계,종사자수,남,2399,2437,2483
"합계","양천구",신정7동,합계,종사자수,여,1863,1999,1998
"합계","양천구",신정7동,개인,사업체수,소계,874,844,847
"합계","양천구",신정7동,개인,종사자수,소계,1735,1872,1906
"합계","양천구",신정7동,회사법인,사업체수,소계,71,73,74
"합계","양천구",신정7동,회사법인,종사자수,소계,597,673,645
"합계","양천구",신정7동,회사이외의 법인,사업체수,소계,28,28,31
"합계","양천구",신정7동,회사이외의 법인,종사자수,소계,1595,1510,1562
"합계","양천구",신정7동,비법인단체,사업체수,소계,46,39,39
"합계","양천구",신정7동,비법인단체,종사자수,소계,335,381,368
"합계","양천구",목5동,합계,사업체수,사업체수,1520,1576,1525
"합계","양천구",목5동,합계,종사자수,소계,10219,10422,10258
"합계","양천구",목5동,합계,종사자수,남,4663,4301,4440
"합계","양천구",목5동,합계,종사자수,여,5556,6121,5818
"합계","양천구",목5동,개인,사업체수,소계,1230,1263,1223
"합계","양천구",목5동,개인,종사자수,소계,3097,3232,2944
"합계","양천구",목5동,회사법인,사업체수,소계,209,225,217
"합계","양천구",목5동,회사법인,종사자수,소계,2927,2503,2722
"합계","양천구",목5동,회사이외의 법인,사업체수,소계,37,39,39
"합계","양천구",목5동,회사이외의 법인,종사자수,소계,3865,4118,4088
"합계","양천구",목5동,비법인단체,사업체수,소계,44,49,46
"합계","양천구",목5동,비법인단체,종사자수,소계,330,569,504
"합계","양천구",신정4동,합계,사업체수,사업체수,2989,3081,3122
"합계","양천구",신정4동,합계,종사자수,소계,13339,14591,14941
"합계","양천구",신정4동,합계,종사자수,남,7021,7764,7880
"합계","양천구",신정4동,합계,종사자수,여,6318,6827,7061
"합계","양천구",신정4동,개인,사업체수,소계,2485,2535,2575
"합계","양천구",신정4동,개인,종사자수,소계,7262,7606,7562
"합계","양천구",신정4동,회사법인,사업체수,소계,354,388,383
"합계","양천구",신정4동,회사법인,종사자수,소계,4767,5595,5854
"합계","양천구",신정4동,회사이외의 법인,사업체수,소계,53,59,66
"합계","양천구",신정4동,회사이외의 법인,종사자수,소계,953,968,1064
"합계","양천구",신정4동,비법인단체,사업체수,소계,97,99,98
"합계","양천구",신정4동,비법인단체,종사자수,소계,357,422,461
"합계","강서구",소계,합계,사업체수,사업체수,32789,33273,34662
"합계","강서구",소계,합계,종사자수,소계,185361,199289,207406
"합계","강서구",소계,합계,종사자수,남,102217,109448,113755
"합계","강서구",소계,합계,종사자수,여,83144,89841,93651
"합계","강서구",소계,개인,사업체수,소계,25874,26173,27252
"합계","강서구",소계,개인,종사자수,소계,60711,63805,66954
"합계","강서구",소계,회사법인,사업체수,소계,5144,5316,5599
"합계","강서구",소계,회사법인,종사자수,소계,100188,109761,114091
"합계","강서구",소계,회사이외의 법인,사업체수,소계,609,636,678
"합계","강서구",소계,회사이외의 법인,종사자수,소계,18668,19980,20611
"합계","강서구",소계,비법인단체,사업체수,소계,1162,1148,1133
"합계","강서구",소계,비법인단체,종사자수,소계,5794,5743,5750
"합계","강서구",염창동,합계,사업체수,사업체수,2182,2190,2149
"합계","강서구",염창동,합계,종사자수,소계,15418,16307,15633
"합계","강서구",염창동,합계,종사자수,남,9605,10023,9592
"합계","강서구",염창동,합계,종사자수,여,5813,6284,6041
"합계","강서구",염창동,개인,사업체수,소계,1459,1472,1453
"합계","강서구",염창동,개인,종사자수,소계,3689,3891,3831
"합계","강서구",염창동,회사법인,사업체수,소계,593,596,571
"합계","강서구",염창동,회사법인,종사자수,소계,10148,10923,10124
"합계","강서구",염창동,회사이외의 법인,사업체수,소계,40,37,41
"합계","강서구",염창동,회사이외의 법인,종사자수,소계,1178,1137,1338
"합계","강서구",염창동,비법인단체,사업체수,소계,90,85,84
"합계","강서구",염창동,비법인단체,종사자수,소계,403,356,340
"합계","강서구",등촌1동,합계,사업체수,사업체수,1835,1880,1939
"합계","강서구",등촌1동,합계,종사자수,소계,12754,15416,15729
"합계","강서구",등촌1동,합계,종사자수,남,7824,9339,9171
"합계","강서구",등촌1동,합계,종사자수,여,4930,6077,6558
"합계","강서구",등촌1동,개인,사업체수,소계,1227,1230,1268
"합계","강서구",등촌1동,개인,종사자수,소계,3545,3647,3566
"합계","강서구",등촌1동,회사법인,사업체수,소계,523,561,585
"합계","강서구",등촌1동,회사법인,종사자수,소계,8077,10526,10901
"합계","강서구",등촌1동,회사이외의 법인,사업체수,소계,25,29,32
"합계","강서구",등촌1동,회사이외의 법인,종사자수,소계,875,904,981
"합계","강서구",등촌1동,비법인단체,사업체수,소계,60,60,54
"합계","강서구",등촌1동,비법인단체,종사자수,소계,257,339,281
"합계","강서구",등촌2동,합계,사업체수,사업체수,724,727,735
"합계","강서구",등촌2동,합계,종사자수,소계,3267,3485,3454
"합계","강서구",등촌2동,합계,종사자수,남,1821,1869,1816
"합계","강서구",등촌2동,합계,종사자수,여,1446,1616,1638
"합계","강서구",등촌2동,개인,사업체수,소계,593,595,612
"합계","강서구",등촌2동,개인,종사자수,소계,1306,1371,1493
"합계","강서구",등촌2동,회사법인,사업체수,소계,73,71,63
"합계","강서구",등촌2동,회사법인,종사자수,소계,942,985,883
"합계","강서구",등촌2동,회사이외의 법인,사업체수,소계,23,25,25
"합계","강서구",등촌2동,회사이외의 법인,종사자수,소계,905,983,958
"합계","강서구",등촌2동,비법인단체,사업체수,소계,35,36,35
"합계","강서구",등촌2동,비법인단체,종사자수,소계,114,146,120
"합계","강서구",등촌3동,합계,사업체수,사업체수,2426,2425,2627
"합계","강서구",등촌3동,합계,종사자수,소계,19280,20629,22329
"합계","강서구",등촌3동,합계,종사자수,남,9516,10007,11036
"합계","강서구",등촌3동,합계,종사자수,여,9764,10622,11293
"합계","강서구",등촌3동,개인,사업체수,소계,1679,1668,1796
"합계","강서구",등촌3동,개인,종사자수,소계,4583,4796,5150
"합계","강서구",등촌3동,회사법인,사업체수,소계,600,608,675
"합계","강서구",등촌3동,회사법인,종사자수,소계,11647,12830,13889
"합계","강서구",등촌3동,회사이외의 법인,사업체수,소계,66,71,70
"합계","강서구",등촌3동,회사이외의 법인,종사자수,소계,2242,2389,2434
"합계","강서구",등촌3동,비법인단체,사업체수,소계,81,78,86
"합계","강서구",등촌3동,비법인단체,종사자수,소계,808,614,856
"합계","강서구",화곡본동,합계,사업체수,사업체수,1397,1335,1355
"합계","강서구",화곡본동,합계,종사자수,소계,4023,4070,4047
"합계","강서구",화곡본동,합계,종사자수,남,1858,1733,1773
"합계","강서구",화곡본동,합계,종사자수,여,2165,2337,2274
"합계","강서구",화곡본동,개인,사업체수,소계,1243,1200,1216
"합계","강서구",화곡본동,개인,종사자수,소계,2700,2957,2922
"합계","강서구",화곡본동,회사법인,사업체수,소계,87,68,70
"합계","강서구",화곡본동,회사법인,종사자수,소계,782,566,572
"합계","강서구",화곡본동,회사이외의 법인,사업체수,소계,21,22,23
"합계","강서구",화곡본동,회사이외의 법인,종사자수,소계,344,353,370
"합계","강서구",화곡본동,비법인단체,사업체수,소계,46,45,46
"합계","강서구",화곡본동,비법인단체,종사자수,소계,197,194,183
"합계","강서구",화곡2동,합계,사업체수,사업체수,860,821,852
"합계","강서구",화곡2동,합계,종사자수,소계,2471,2432,2790
"합계","강서구",화곡2동,합계,종사자수,남,1293,1234,1326
"합계","강서구",화곡2동,합계,종사자수,여,1178,1198,1464
"합계","강서구",화곡2동,개인,사업체수,소계,753,716,740
"합계","강서구",화곡2동,개인,종사자수,소계,1595,1459,1514
"합계","강서구",화곡2동,회사법인,사업체수,소계,68,70,79
"합계","강서구",화곡2동,회사법인,종사자수,소계,516,573,709
"합계","강서구",화곡2동,회사이외의 법인,사업체수,소계,5,5,6
"합계","강서구",화곡2동,회사이외의 법인,종사자수,소계,207,203,470
"합계","강서구",화곡2동,비법인단체,사업체수,소계,34,30,27
"합계","강서구",화곡2동,비법인단체,종사자수,소계,153,197,97
"합계","강서구",화곡3동,합계,사업체수,사업체수,1147,1174,1227
"합계","강서구",화곡3동,합계,종사자수,소계,4424,4914,5360
"합계","강서구",화곡3동,합계,종사자수,남,1803,2357,2506
"합계","강서구",화곡3동,합계,종사자수,여,2621,2557,2854
"합계","강서구",화곡3동,개인,사업체수,소계,983,1002,1056
"합계","강서구",화곡3동,개인,종사자수,소계,2441,2491,2709
"합계","강서구",화곡3동,회사법인,사업체수,소계,106,116,122
"합계","강서구",화곡3동,회사법인,종사자수,소계,1526,1988,2189
"합계","강서구",화곡3동,회사이외의 법인,사업체수,소계,16,19,16
"합계","강서구",화곡3동,회사이외의 법인,종사자수,소계,302,333,309
"합계","강서구",화곡3동,비법인단체,사업체수,소계,42,37,33
"합계","강서구",화곡3동,비법인단체,종사자수,소계,155,102,153
"합계","강서구",화곡4동,합계,사업체수,사업체수,1423,1401,1444
"합계","강서구",화곡4동,합계,종사자수,소계,3648,3745,3860
"합계","강서구",화곡4동,합계,종사자수,남,1792,1820,1866
"합계","강서구",화곡4동,합계,종사자수,여,1856,1925,1994
"합계","강서구",화곡4동,개인,사업체수,소계,1301,1262,1302
"합계","강서구",화곡4동,개인,종사자수,소계,2581,2645,2668
"합계","강서구",화곡4동,회사법인,사업체수,소계,62,74,80
"합계","강서구",화곡4동,회사법인,종사자수,소계,557,561,663
"합계","강서구",화곡4동,회사이외의 법인,사업체수,소계,18,17,19
"합계","강서구",화곡4동,회사이외의 법인,종사자수,소계,420,420,419
"합계","강서구",화곡4동,비법인단체,사업체수,소계,42,48,43
"합계","강서구",화곡4동,비법인단체,종사자수,소계,90,119,110
"합계","강서구",화곡6동,합계,사업체수,사업체수,1832,1818,1850
"합계","강서구",화곡6동,합계,종사자수,소계,11365,11841,11322
"합계","강서구",화곡6동,합계,종사자수,남,6134,5973,5996
"합계","강서구",화곡6동,합계,종사자수,여,5231,5868,5326
"합계","강서구",화곡6동,개인,사업체수,소계,1458,1445,1488
"합계","강서구",화곡6동,개인,종사자수,소계,4225,4132,4496
"합계","강서구",화곡6동,회사법인,사업체수,소계,274,269,263
"합계","강서구",화곡6동,회사법인,종사자수,소계,4361,4576,4283
"합계","강서구",화곡6동,회사이외의 법인,사업체수,소계,55,57,56
"합계","강서구",화곡6동,회사이외의 법인,종사자수,소계,2579,2931,2378
"합계","강서구",화곡6동,비법인단체,사업체수,소계,45,47,43
"합계","강서구",화곡6동,비법인단체,종사자수,소계,200,202,165
"합계","강서구",화곡8동,합계,사업체수,사업체수,1178,1167,1230
"합계","강서구",화곡8동,합계,종사자수,소계,3005,3380,3229
"합계","강서구",화곡8동,합계,종사자수,남,1457,1557,1564
"합계","강서구",화곡8동,합계,종사자수,여,1548,1823,1665
"합계","강서구",화곡8동,개인,사업체수,소계,1069,1058,1110
"합계","강서구",화곡8동,개인,종사자수,소계,2195,2325,2257
"합계","강서구",화곡8동,회사법인,사업체수,소계,47,52,58
"합계","강서구",화곡8동,회사법인,종사자수,소계,598,634,637
"합계","강서구",화곡8동,회사이외의 법인,사업체수,소계,17,18,22
"합계","강서구",화곡8동,회사이외의 법인,종사자수,소계,92,255,151
"합계","강서구",화곡8동,비법인단체,사업체수,소계,45,39,40
"합계","강서구",화곡8동,비법인단체,종사자수,소계,120,166,184
"합계","강서구",가양1동,합계,사업체수,사업체수,1431,1458,1809
"합계","강서구",가양1동,합계,종사자수,소계,11384,11655,14040
"합계","강서구",가양1동,합계,종사자수,남,7767,7814,9004
"합계","강서구",가양1동,합계,종사자수,여,3617,3841,5036
"합계","강서구",가양1동,개인,사업체수,소계,898,913,1150
"합계","강서구",가양1동,개인,종사자수,소계,2590,2899,3505
"합계","강서구",가양1동,회사법인,사업체수,소계,450,471,571
"합계","강서구",가양1동,회사법인,종사자수,소계,8046,8026,9761
"합계","강서구",가양1동,회사이외의 법인,사업체수,소계,33,28,40
"합계","강서구",가양1동,회사이외의 법인,종사자수,소계,503,519,577
"합계","강서구",가양1동,비법인단체,사업체수,소계,50,46,48
"합계","강서구",가양1동,비법인단체,종사자수,소계,245,211,197
"합계","강서구",가양2동,합계,사업체수,사업체수,636,652,640
"합계","강서구",가양2동,합계,종사자수,소계,3140,3460,3495
"합계","강서구",가양2동,합계,종사자수,남,1530,1696,1696
"합계","강서구",가양2동,합계,종사자수,여,1610,1764,1799
"합계","강서구",가양2동,개인,사업체수,소계,463,471,456
"합계","강서구",가양2동,개인,종사자수,소계,1157,1268,1297
"합계","강서구",가양2동,회사법인,사업체수,소계,106,108,108
"합계","강서구",가양2동,회사법인,종사자수,소계,1013,1102,1123
"합계","강서구",가양2동,회사이외의 법인,사업체수,소계,27,33,34
"합계","강서구",가양2동,회사이외의 법인,종사자수,소계,693,828,812
"합계","강서구",가양2동,비법인단체,사업체수,소계,40,40,42
"합계","강서구",가양2동,비법인단체,종사자수,소계,277,262,263
"합계","강서구",가양3동,합계,사업체수,사업체수,884,888,933
"합계","강서구",가양3동,합계,종사자수,소계,6697,6895,7631
"합계","강서구",가양3동,합계,종사자수,남,4008,4173,4569
"합계","강서구",가양3동,합계,종사자수,여,2689,2722,3062
"합계","강서구",가양3동,개인,사업체수,소계,501,510,525
"합계","강서구",가양3동,개인,종사자수,소계,1243,1266,1284
"합계","강서구",가양3동,회사법인,사업체수,소계,332,330,361
"합계","강서구",가양3동,회사법인,종사자수,소계,4315,4508,5151
"합계","강서구",가양3동,회사이외의 법인,사업체수,소계,23,20,23
"합계","강서구",가양3동,회사이외의 법인,종사자수,소계,875,847,1023
"합계","강서구",가양3동,비법인단체,사업체수,소계,28,28,24
"합계","강서구",가양3동,비법인단체,종사자수,소계,264,274,173
"합계","강서구",발산1동,합계,사업체수,사업체수,2258,2288,2322
"합계","강서구",발산1동,합계,종사자수,소계,11101,11795,11966
"합계","강서구",발산1동,합계,종사자수,남,6283,6514,6580
"합계","강서구",발산1동,합계,종사자수,여,4818,5281,5386
"합계","강서구",발산1동,개인,사업체수,소계,1734,1763,1792
"합계","강서구",발산1동,개인,종사자수,소계,4060,4478,4615
"합계","강서구",발산1동,회사법인,사업체수,소계,386,393,402
"합계","강서구",발산1동,회사법인,종사자수,소계,4529,4761,4898
"합계","강서구",발산1동,회사이외의 법인,사업체수,소계,57,55,57
"합계","강서구",발산1동,회사이외의 법인,종사자수,소계,2081,2126,2074
"합계","강서구",발산1동,비법인단체,사업체수,소계,81,77,71
"합계","강서구",발산1동,비법인단체,종사자수,소계,431,430,379
"합계","강서구",공항동,합계,사업체수,사업체수,1840,1885,1973
"합계","강서구",공항동,합계,종사자수,소계,33538,35952,35503
"합계","강서구",공항동,합계,종사자수,남,17498,19559,19418
"합계","강서구",공항동,합계,종사자수,여,16040,16393,16085
"합계","강서구",공항동,개인,사업체수,소계,1313,1344,1423
"합계","강서구",공항동,개인,종사자수,소계,3078,3204,3375
"합계","강서구",공항동,회사법인,사업체수,소계,437,444,441
"합계","강서구",공항동,회사법인,종사자수,소계,28535,30641,29880
"합계","강서구",공항동,회사이외의 법인,사업체수,소계,41,46,51
"합계","강서구",공항동,회사이외의 법인,종사자수,소계,1747,1840,1998
"합계","강서구",공항동,비법인단체,사업체수,소계,49,51,58
"합계","강서구",공항동,비법인단체,종사자수,소계,178,267,250
"합계","강서구",방화1동,합계,사업체수,사업체수,3287,3549,2879
"합계","강서구",방화1동,합계,종사자수,소계,8755,10126,10377
"합계","강서구",방화1동,합계,종사자수,남,4934,5647,5328
"합계","강서구",방화1동,합계,종사자수,여,3821,4479,5049
"합계","강서구",방화1동,개인,사업체수,소계,2988,3218,2510
"합계","강서구",방화1동,개인,종사자수,소계,5030,5764,5536
"합계","강서구",방화1동,회사법인,사업체수,소계,180,206,234
"합계","강서구",방화1동,회사법인,종사자수,소계,2562,3009,3460
"합계","강서구",방화1동,회사이외의 법인,사업체수,소계,17,26,30
"합계","강서구",방화1동,회사이외의 법인,종사자수,소계,507,732,642
"합계","강서구",방화1동,비법인단체,사업체수,소계,102,99,105
