"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2017,2018,2019
"합계","동대문구",장안1동,회사법인,종사자수,소계,10164,9760,9320
"합계","동대문구",장안1동,회사이외의 법인,사업체수,소계,57,61,59
"합계","동대문구",장안1동,회사이외의 법인,종사자수,소계,991,1022,1371
"합계","동대문구",장안1동,비법인단체,사업체수,소계,79,70,70
"합계","동대문구",장안1동,비법인단체,종사자수,소계,427,281,306
"합계","동대문구",장안2동,합계,사업체수,사업체수,3164,3068,3071
"합계","동대문구",장안2동,합계,종사자수,소계,11590,11606,11503
"합계","동대문구",장안2동,합계,종사자수,남,5330,5222,5334
"합계","동대문구",장안2동,합계,종사자수,여,6260,6384,6169
"합계","동대문구",장안2동,개인,사업체수,소계,2766,2666,2666
"합계","동대문구",장안2동,개인,종사자수,소계,7550,7502,7528
"합계","동대문구",장안2동,회사법인,사업체수,소계,303,302,302
"합계","동대문구",장안2동,회사법인,종사자수,소계,2815,2903,2786
"합계","동대문구",장안2동,회사이외의 법인,사업체수,소계,34,36,36
"합계","동대문구",장안2동,회사이외의 법인,종사자수,소계,768,732,723
"합계","동대문구",장안2동,비법인단체,사업체수,소계,61,64,67
"합계","동대문구",장안2동,비법인단체,종사자수,소계,457,469,466
"합계","동대문구",이문1동,합계,사업체수,사업체수,1477,1416,1191
"합계","동대문구",이문1동,합계,종사자수,소계,6698,6777,6425
"합계","동대문구",이문1동,합계,종사자수,남,3516,3607,3919
"합계","동대문구",이문1동,합계,종사자수,여,3182,3170,2506
"합계","동대문구",이문1동,개인,사업체수,소계,1328,1268,1037
"합계","동대문구",이문1동,개인,종사자수,소계,2757,2861,2481
"합계","동대문구",이문1동,회사법인,사업체수,소계,68,63,66
"합계","동대문구",이문1동,회사법인,종사자수,소계,754,732,553
"합계","동대문구",이문1동,회사이외의 법인,사업체수,소계,41,45,46
"합계","동대문구",이문1동,회사이외의 법인,종사자수,소계,2981,2953,3114
"합계","동대문구",이문1동,비법인단체,사업체수,소계,40,40,42
"합계","동대문구",이문1동,비법인단체,종사자수,소계,206,231,277
"합계","동대문구",이문2동,합계,사업체수,사업체수,705,711,688
"합계","동대문구",이문2동,합계,종사자수,소계,2282,2358,2293
"합계","동대문구",이문2동,합계,종사자수,남,1335,1347,1308
"합계","동대문구",이문2동,합계,종사자수,여,947,1011,985
"합계","동대문구",이문2동,개인,사업체수,소계,641,627,614
"합계","동대문구",이문2동,개인,종사자수,소계,1250,1211,1227
"합계","동대문구",이문2동,회사법인,사업체수,소계,27,31,27
"합계","동대문구",이문2동,회사법인,종사자수,소계,330,372,340
"합계","동대문구",이문2동,회사이외의 법인,사업체수,소계,11,12,11
"합계","동대문구",이문2동,회사이외의 법인,종사자수,소계,566,521,523
"합계","동대문구",이문2동,비법인단체,사업체수,소계,26,41,36
"합계","동대문구",이문2동,비법인단체,종사자수,소계,136,254,203
"합계","중랑구",소계,합계,사업체수,사업체수,28045,28024,28228
"합계","중랑구",소계,합계,종사자수,소계,102758,103016,103345
"합계","중랑구",소계,합계,종사자수,남,53237,53541,53185
"합계","중랑구",소계,합계,종사자수,여,49521,49475,50160
"합계","중랑구",소계,개인,사업체수,소계,24967,24887,24961
"합계","중랑구",소계,개인,종사자수,소계,59360,59291,59466
"합계","중랑구",소계,회사법인,사업체수,소계,1867,1873,1947
"합계","중랑구",소계,회사법인,종사자수,소계,25574,25671,24629
"합계","중랑구",소계,회사이외의 법인,사업체수,소계,418,457,484
"합계","중랑구",소계,회사이외의 법인,종사자수,소계,14602,14753,15873
"합계","중랑구",소계,비법인단체,사업체수,소계,793,807,836
"합계","중랑구",소계,비법인단체,종사자수,소계,3222,3301,3377
"합계","중랑구",면목2동,합계,사업체수,사업체수,2035,2006,2062
"합계","중랑구",면목2동,합계,종사자수,소계,6440,6355,6306
"합계","중랑구",면목2동,합계,종사자수,남,3364,3247,3174
"합계","중랑구",면목2동,합계,종사자수,여,3076,3108,3132
"합계","중랑구",면목2동,개인,사업체수,소계,1843,1816,1866
"합계","중랑구",면목2동,개인,종사자수,소계,4706,4677,4743
"합계","중랑구",면목2동,회사법인,사업체수,소계,130,127,128
"합계","중랑구",면목2동,회사법인,종사자수,소계,1236,1108,1026
"합계","중랑구",면목2동,회사이외의 법인,사업체수,소계,20,21,21
"합계","중랑구",면목2동,회사이외의 법인,종사자수,소계,390,402,403
"합계","중랑구",면목2동,비법인단체,사업체수,소계,42,42,47
"합계","중랑구",면목2동,비법인단체,종사자수,소계,108,168,134
"합계","중랑구",면목4동,합계,사업체수,사업체수,1166,1166,1172
"합계","중랑구",면목4동,합계,종사자수,소계,3785,3853,3839
"합계","중랑구",면목4동,합계,종사자수,남,2056,2103,2158
"합계","중랑구",면목4동,합계,종사자수,여,1729,1750,1681
"합계","중랑구",면목4동,개인,사업체수,소계,1049,1042,1032
"합계","중랑구",면목4동,개인,종사자수,소계,2389,2400,2268
"합계","중랑구",면목4동,회사법인,사업체수,소계,48,54,63
"합계","중랑구",면목4동,회사법인,종사자수,소계,823,878,912
"합계","중랑구",면목4동,회사이외의 법인,사업체수,소계,36,37,40
"합계","중랑구",면목4동,회사이외의 법인,종사자수,소계,454,460,518
"합계","중랑구",면목4동,비법인단체,사업체수,소계,33,33,37
"합계","중랑구",면목4동,비법인단체,종사자수,소계,119,115,141
"합계","중랑구",면목5동,합계,사업체수,사업체수,850,826,830
"합계","중랑구",면목5동,합계,종사자수,소계,2865,3129,3050
"합계","중랑구",면목5동,합계,종사자수,남,1680,1964,1856
"합계","중랑구",면목5동,합계,종사자수,여,1185,1165,1194
"합계","중랑구",면목5동,개인,사업체수,소계,757,733,732
"합계","중랑구",면목5동,개인,종사자수,소계,1838,1819,1745
"합계","중랑구",면목5동,회사법인,사업체수,소계,66,64,66
"합계","중랑구",면목5동,회사법인,종사자수,소계,865,1142,1099
"합계","중랑구",면목5동,회사이외의 법인,사업체수,소계,7,10,11
"합계","중랑구",면목5동,회사이외의 법인,종사자수,소계,75,85,116
"합계","중랑구",면목5동,비법인단체,사업체수,소계,20,19,21
"합계","중랑구",면목5동,비법인단체,종사자수,소계,87,83,90
"합계","중랑구",면목7동,합계,사업체수,사업체수,1485,1470,1477
"합계","중랑구",면목7동,합계,종사자수,소계,4426,4514,4335
"합계","중랑구",면목7동,합계,종사자수,남,2084,2069,2034
"합계","중랑구",면목7동,합계,종사자수,여,2342,2445,2301
"합계","중랑구",면목7동,개인,사업체수,소계,1369,1359,1359
"합계","중랑구",면목7동,개인,종사자수,소계,3518,3519,3375
"합계","중랑구",면목7동,회사법인,사업체수,소계,57,56,57
"합계","중랑구",면목7동,회사법인,종사자수,소계,523,614,487
"합계","중랑구",면목7동,회사이외의 법인,사업체수,소계,12,12,16
"합계","중랑구",면목7동,회사이외의 법인,종사자수,소계,216,223,246
"합계","중랑구",면목7동,비법인단체,사업체수,소계,47,43,45
"합계","중랑구",면목7동,비법인단체,종사자수,소계,169,158,227
"합계","중랑구",상봉1동,합계,사업체수,사업체수,1148,1179,1171
"합계","중랑구",상봉1동,합계,종사자수,소계,6397,6352,6638
"합계","중랑구",상봉1동,합계,종사자수,남,3409,3340,3499
"합계","중랑구",상봉1동,합계,종사자수,여,2988,3012,3139
"합계","중랑구",상봉1동,개인,사업체수,소계,936,963,960
"합계","중랑구",상봉1동,개인,종사자수,소계,2320,2318,2381
"합계","중랑구",상봉1동,회사법인,사업체수,소계,155,151,144
"합계","중랑구",상봉1동,회사법인,종사자수,소계,3064,2925,2816
"합계","중랑구",상봉1동,회사이외의 법인,사업체수,소계,26,31,32
"합계","중랑구",상봉1동,회사이외의 법인,종사자수,소계,901,995,1312
"합계","중랑구",상봉1동,비법인단체,사업체수,소계,31,34,35
"합계","중랑구",상봉1동,비법인단체,종사자수,소계,112,114,129
"합계","중랑구",상봉2동,합계,사업체수,사업체수,2102,2079,2159
"합계","중랑구",상봉2동,합계,종사자수,소계,9120,9409,9306
"합계","중랑구",상봉2동,합계,종사자수,남,4884,5054,4812
"합계","중랑구",상봉2동,합계,종사자수,여,4236,4355,4494
"합계","중랑구",상봉2동,개인,사업체수,소계,1773,1761,1807
"합계","중랑구",상봉2동,개인,종사자수,소계,4623,4833,4954
"합계","중랑구",상봉2동,회사법인,사업체수,소계,209,198,221
"합계","중랑구",상봉2동,회사법인,종사자수,소계,3497,3555,3111
"합계","중랑구",상봉2동,회사이외의 법인,사업체수,소계,26,30,36
"합계","중랑구",상봉2동,회사이외의 법인,종사자수,소계,636,678,885
"합계","중랑구",상봉2동,비법인단체,사업체수,소계,94,90,95
"합계","중랑구",상봉2동,비법인단체,종사자수,소계,364,343,356
"합계","중랑구",중화1동,합계,사업체수,사업체수,1096,1092,1089
"합계","중랑구",중화1동,합계,종사자수,소계,3929,3807,3590
"합계","중랑구",중화1동,합계,종사자수,남,1645,1705,1639
"합계","중랑구",중화1동,합계,종사자수,여,2284,2102,1951
"합계","중랑구",중화1동,개인,사업체수,소계,948,937,930
"합계","중랑구",중화1동,개인,종사자수,소계,2406,2347,2211
"합계","중랑구",중화1동,회사법인,사업체수,소계,79,81,81
"합계","중랑구",중화1동,회사법인,종사자수,소계,787,743,616
"합계","중랑구",중화1동,회사이외의 법인,사업체수,소계,21,21,25
"합계","중랑구",중화1동,회사이외의 법인,종사자수,소계,490,456,455
"합계","중랑구",중화1동,비법인단체,사업체수,소계,48,53,53
"합계","중랑구",중화1동,비법인단체,종사자수,소계,246,261,308
"합계","중랑구",중화2동,합계,사업체수,사업체수,2175,2169,2111
"합계","중랑구",중화2동,합계,종사자수,소계,7441,7362,6771
"합계","중랑구",중화2동,합계,종사자수,남,4176,4277,3810
"합계","중랑구",중화2동,합계,종사자수,여,3265,3085,2961
"합계","중랑구",중화2동,개인,사업체수,소계,1940,1931,1874
"합계","중랑구",중화2동,개인,종사자수,소계,4556,4448,4352
"합계","중랑구",중화2동,회사법인,사업체수,소계,162,164,155
"합계","중랑구",중화2동,회사법인,종사자수,소계,2492,2534,2026
"합계","중랑구",중화2동,회사이외의 법인,사업체수,소계,20,20,24
"합계","중랑구",중화2동,회사이외의 법인,종사자수,소계,249,175,206
"합계","중랑구",중화2동,비법인단체,사업체수,소계,53,54,58
"합계","중랑구",중화2동,비법인단체,종사자수,소계,144,205,187
"합계","중랑구",묵1동,합계,사업체수,사업체수,1513,1562,1555
"합계","중랑구",묵1동,합계,종사자수,소계,5749,5908,5736
"합계","중랑구",묵1동,합계,종사자수,남,2732,2819,2689
"합계","중랑구",묵1동,합계,종사자수,여,3017,3089,3047
"합계","중랑구",묵1동,개인,사업체수,소계,1313,1340,1331
"합계","중랑구",묵1동,개인,종사자수,소계,3159,3209,3127
"합계","중랑구",묵1동,회사법인,사업체수,소계,116,130,130
"합계","중랑구",묵1동,회사법인,종사자수,소계,1556,1597,1455
"합계","중랑구",묵1동,회사이외의 법인,사업체수,소계,34,36,36
"합계","중랑구",묵1동,회사이외의 법인,종사자수,소계,837,834,852
"합계","중랑구",묵1동,비법인단체,사업체수,소계,50,56,58
"합계","중랑구",묵1동,비법인단체,종사자수,소계,197,268,302
"합계","중랑구",묵2동,합계,사업체수,사업체수,1780,1776,1811
"합계","중랑구",묵2동,합계,종사자수,소계,4949,4882,4688
"합계","중랑구",묵2동,합계,종사자수,남,2580,2606,2457
"합계","중랑구",묵2동,합계,종사자수,여,2369,2276,2231
"합계","중랑구",묵2동,개인,사업체수,소계,1597,1590,1617
"합계","중랑구",묵2동,개인,종사자수,소계,3252,3217,3337
"합계","중랑구",묵2동,회사법인,사업체수,소계,116,116,123
"합계","중랑구",묵2동,회사법인,종사자수,소계,1118,1049,1004
"합계","중랑구",묵2동,회사이외의 법인,사업체수,소계,17,19,16
"합계","중랑구",묵2동,회사이외의 법인,종사자수,소계,413,422,241
"합계","중랑구",묵2동,비법인단체,사업체수,소계,50,51,55
"합계","중랑구",묵2동,비법인단체,종사자수,소계,166,194,106
"합계","중랑구",망우3동,합계,사업체수,사업체수,1115,1120,1132
"합계","중랑구",망우3동,합계,종사자수,소계,3914,3873,3746
"합계","중랑구",망우3동,합계,종사자수,남,1880,1758,1846
"합계","중랑구",망우3동,합계,종사자수,여,2034,2115,1900
"합계","중랑구",망우3동,개인,사업체수,소계,1026,1026,1039
"합계","중랑구",망우3동,개인,종사자수,소계,2764,2669,2629
"합계","중랑구",망우3동,회사법인,사업체수,소계,55,56,59
"합계","중랑구",망우3동,회사법인,종사자수,소계,747,814,746
"합계","중랑구",망우3동,회사이외의 법인,사업체수,소계,10,12,14
"합계","중랑구",망우3동,회사이외의 법인,종사자수,소계,327,321,319
"합계","중랑구",망우3동,비법인단체,사업체수,소계,24,26,20
"합계","중랑구",망우3동,비법인단체,종사자수,소계,76,69,52
"합계","중랑구",신내1동,합계,사업체수,사업체수,1998,1994,2017
"합계","중랑구",신내1동,합계,종사자수,소계,10597,10685,11518
"합계","중랑구",신내1동,합계,종사자수,남,6111,6127,6629
"합계","중랑구",신내1동,합계,종사자수,여,4486,4558,4889
"합계","중랑구",신내1동,개인,사업체수,소계,1711,1685,1703
"합계","중랑구",신내1동,개인,종사자수,소계,3917,3873,3915
"합계","중랑구",신내1동,회사법인,사업체수,소계,167,186,181
"합계","중랑구",신내1동,회사법인,종사자수,소계,3441,3469,3950
"합계","중랑구",신내1동,회사이외의 법인,사업체수,소계,44,46,51
"합계","중랑구",신내1동,회사이외의 법인,종사자수,소계,2929,3034,3218
"합계","중랑구",신내1동,비법인단체,사업체수,소계,76,77,82
"합계","중랑구",신내1동,비법인단체,종사자수,소계,310,309,435
"합계","중랑구",신내2동,합계,사업체수,사업체수,1115,1110,1120
"합계","중랑구",신내2동,합계,종사자수,소계,5966,5997,6468
"합계","중랑구",신내2동,합계,종사자수,남,2841,2944,2985
"합계","중랑구",신내2동,합계,종사자수,여,3125,3053,3483
"합계","중랑구",신내2동,개인,사업체수,소계,933,946,957
"합계","중랑구",신내2동,개인,종사자수,소계,2171,2246,2454
"합계","중랑구",신내2동,회사법인,사업체수,소계,125,107,107
"합계","중랑구",신내2동,회사법인,종사자수,소계,998,1024,1045
"합계","중랑구",신내2동,회사이외의 법인,사업체수,소계,26,28,28
"합계","중랑구",신내2동,회사이외의 법인,종사자수,소계,2594,2561,2821
"합계","중랑구",신내2동,비법인단체,사업체수,소계,31,29,28
"합계","중랑구",신내2동,비법인단체,종사자수,소계,203,166,148
"합계","중랑구",면목본동,합계,사업체수,사업체수,2511,2544,2572
"합계","중랑구",면목본동,합계,종사자수,소계,7756,7882,7681
"합계","중랑구",면목본동,합계,종사자수,남,3623,3726,3475
"합계","중랑구",면목본동,합계,종사자수,여,4133,4156,4206
"합계","중랑구",면목본동,개인,사업체수,소계,2337,2358,2363
"합계","중랑구",면목본동,개인,종사자수,소계,5989,6030,6024
"합계","중랑구",면목본동,회사법인,사업체수,소계,96,102,123
"합계","중랑구",면목본동,회사법인,종사자수,소계,1014,1126,1024
"합계","중랑구",면목본동,회사이외의 법인,사업체수,소계,25,27,32
"합계","중랑구",면목본동,회사이외의 법인,종사자수,소계,460,422,409
"합계","중랑구",면목본동,비법인단체,사업체수,소계,53,57,54
"합계","중랑구",면목본동,비법인단체,종사자수,소계,293,304,224
"합계","중랑구",면목3.8동,합계,사업체수,사업체수,2100,2130,2123
"합계","중랑구",면목3.8동,합계,종사자수,소계,7089,6966,7671
"합계","중랑구",면목3.8동,합계,종사자수,남,3513,3522,3852
"합계","중랑구",면목3.8동,합계,종사자수,여,3576,3444,3819
"합계","중랑구",면목3.8동,개인,사업체수,소계,1920,1940,1916
"합계","중랑구",면목3.8동,개인,종사자수,소계,4438,4395,4626
"합계","중랑구",면목3.8동,회사법인,사업체수,소계,94,97,114
"합계","중랑구",면목3.8동,회사법인,종사자수,소계,913,961,1190
"합계","중랑구",면목3.8동,회사이외의 법인,사업체수,소계,29,31,29
"합계","중랑구",면목3.8동,회사이외의 법인,종사자수,소계,1584,1437,1668
"합계","중랑구",면목3.8동,비법인단체,사업체수,소계,57,62,64
"합계","중랑구",면목3.8동,비법인단체,종사자수,소계,154,173,187
"합계","중랑구",망우본동,합계,사업체수,사업체수,3856,3801,3827
"합계","중랑구",망우본동,합계,종사자수,소계,12335,12042,12002
"합계","중랑구",망우본동,합계,종사자수,남,6659,6280,6270
"합계","중랑구",망우본동,합계,종사자수,여,5676,5762,5732
"합계","중랑구",망우본동,개인,사업체수,소계,3515,3460,3475
"합계","중랑구",망우본동,개인,종사자수,소계,7314,7291,7325
"합계","중랑구",망우본동,회사법인,사업체수,소계,192,184,195
"합계","중랑구",망우본동,회사법인,종사자수,소계,2500,2132,2122
"합계","중랑구",망우본동,회사이외의 법인,사업체수,소계,65,76,73
"합계","중랑구",망우본동,회사이외의 법인,종사자수,소계,2047,2248,2204
"합계","중랑구",망우본동,비법인단체,사업체수,소계,84,81,84
"합계","중랑구",망우본동,비법인단체,종사자수,소계,474,371,351
"합계","성북구",소계,합계,사업체수,사업체수,24039,23287,23617
"합계","성북구",소계,합계,종사자수,소계,108991,108201,111005
"합계","성북구",소계,합계,종사자수,남,53234,52719,54975
"합계","성북구",소계,합계,종사자수,여,55757,55482,56030
"합계","성북구",소계,개인,사업체수,소계,20844,20017,20229
"합계","성북구",소계,개인,종사자수,소계,51126,49070,48948
"합계","성북구",소계,회사법인,사업체수,소계,1768,1770,1867
"합계","성북구",소계,회사법인,종사자수,소계,24719,24711,25338
"합계","성북구",소계,회사이외의 법인,사업체수,소계,665,737,731
"합계","성북구",소계,회사이외의 법인,종사자수,소계,28956,30014,31717
"합계","성북구",소계,비법인단체,사업체수,소계,762,763,790
"합계","성북구",소계,비법인단체,종사자수,소계,4190,4406,5002
"합계","성북구",돈암1동,합계,사업체수,사업체수,389,390,386
"합계","성북구",돈암1동,합계,종사자수,소계,1802,2041,2116
"합계","성북구",돈암1동,합계,종사자수,남,960,1032,1019
"합계","성북구",돈암1동,합계,종사자수,여,842,1009,1097
"합계","성북구",돈암1동,개인,사업체수,소계,329,326,320
"합계","성북구",돈암1동,개인,종사자수,소계,703,803,823
"합계","성북구",돈암1동,회사법인,사업체수,소계,23,27,27
"합계","성북구",돈암1동,회사법인,종사자수,소계,551,656,694
"합계","성북구",돈암1동,회사이외의 법인,사업체수,소계,12,13,14
"합계","성북구",돈암1동,회사이외의 법인,종사자수,소계,422,416,413
"합계","성북구",돈암1동,비법인단체,사업체수,소계,25,24,25
"합계","성북구",돈암1동,비법인단체,종사자수,소계,126,166,186
"합계","성북구",돈암2동,합계,사업체수,사업체수,433,394,421
"합계","성북구",돈암2동,합계,종사자수,소계,2294,2453,2477
"합계","성북구",돈암2동,합계,종사자수,남,814,845,831
"합계","성북구",돈암2동,합계,종사자수,여,1480,1608,1646
"합계","성북구",돈암2동,개인,사업체수,소계,370,331,355
"합계","성북구",돈암2동,개인,종사자수,소계,661,677,704
"합계","성북구",돈암2동,회사법인,사업체수,소계,20,17,19
"합계","성북구",돈암2동,회사법인,종사자수,소계,1055,1133,1102
"합계","성북구",돈암2동,회사이외의 법인,사업체수,소계,21,22,23
"합계","성북구",돈암2동,회사이외의 법인,종사자수,소계,421,479,505
"합계","성북구",돈암2동,비법인단체,사업체수,소계,22,24,24
"합계","성북구",돈암2동,비법인단체,종사자수,소계,157,164,166
"합계","성북구",안암동,합계,사업체수,사업체수,1456,1403,1431
"합계","성북구",안암동,합계,종사자수,소계,12813,12876,13406
"합계","성북구",안암동,합계,종사자수,남,5425,6450,6710
"합계","성북구",안암동,합계,종사자수,여,7388,6426,6696
"합계","성북구",안암동,개인,사업체수,소계,1078,1037,1073
"합계","성북구",안암동,개인,종사자수,소계,2947,2969,2944
"합계","성북구",안암동,회사법인,사업체수,소계,249,230,226
"합계","성북구",안암동,회사법인,종사자수,소계,1812,1879,1765
"합계","성북구",안암동,회사이외의 법인,사업체수,소계,84,87,83
"합계","성북구",안암동,회사이외의 법인,종사자수,소계,7883,7776,8451
"합계","성북구",안암동,비법인단체,사업체수,소계,45,49,49
"합계","성북구",안암동,비법인단체,종사자수,소계,171,252,246
"합계","성북구",보문동,합계,사업체수,사업체수,1330,1322,1294
"합계","성북구",보문동,합계,종사자수,소계,5229,5076,5461
"합계","성북구",보문동,합계,종사자수,남,2776,2651,2796
"합계","성북구",보문동,합계,종사자수,여,2453,2425,2665
"합계","성북구",보문동,개인,사업체수,소계,1173,1157,1135
"합계","성북구",보문동,개인,종사자수,소계,2748,2557,2616
"합계","성북구",보문동,회사법인,사업체수,소계,104,110,103
"합계","성북구",보문동,회사법인,종사자수,소계,1771,1815,1943
"합계","성북구",보문동,회사이외의 법인,사업체수,소계,29,31,30
"합계","성북구",보문동,회사이외의 법인,종사자수,소계,385,391,425
"합계","성북구",보문동,비법인단체,사업체수,소계,24,24,26
"합계","성북구",보문동,비법인단체,종사자수,소계,325,313,477
"합계","성북구",정릉1동,합계,사업체수,사업체수,753,712,757
"합계","성북구",정릉1동,합계,종사자수,소계,2064,1985,1976
"합계","성북구",정릉1동,합계,종사자수,남,981,964,956
"합계","성북구",정릉1동,합계,종사자수,여,1083,1021,1020
"합계","성북구",정릉1동,개인,사업체수,소계,675,636,671
"합계","성북구",정릉1동,개인,종사자수,소계,1542,1435,1434
"합계","성북구",정릉1동,회사법인,사업체수,소계,32,31,38
"합계","성북구",정릉1동,회사법인,종사자수,소계,285,308,285
"합계","성북구",정릉1동,회사이외의 법인,사업체수,소계,15,18,19
"합계","성북구",정릉1동,회사이외의 법인,종사자수,소계,100,107,113
"합계","성북구",정릉1동,비법인단체,사업체수,소계,31,27,29
"합계","성북구",정릉1동,비법인단체,종사자수,소계,137,135,144
"합계","성북구",정릉2동,합계,사업체수,사업체수,887,848,904
"합계","성북구",정릉2동,합계,종사자수,소계,2819,2898,2961
"합계","성북구",정릉2동,합계,종사자수,남,1458,1428,1584
"합계","성북구",정릉2동,합계,종사자수,여,1361,1470,1377
"합계","성북구",정릉2동,개인,사업체수,소계,796,756,811
"합계","성북구",정릉2동,개인,종사자수,소계,1608,1578,1709
"합계","성북구",정릉2동,회사법인,사업체수,소계,36,39,40
"합계","성북구",정릉2동,회사법인,종사자수,소계,553,564,550
"합계","성북구",정릉2동,회사이외의 법인,사업체수,소계,22,22,21
"합계","성북구",정릉2동,회사이외의 법인,종사자수,소계,498,527,547
"합계","성북구",정릉2동,비법인단체,사업체수,소계,33,31,32
"합계","성북구",정릉2동,비법인단체,종사자수,소계,160,229,155
"합계","성북구",정릉3동,합계,사업체수,사업체수,677,695,717
"합계","성북구",정릉3동,합계,종사자수,소계,4302,4342,4764
"합계","성북구",정릉3동,합계,종사자수,남,2355,2552,2839
"합계","성북구",정릉3동,합계,종사자수,여,1947,1790,1925
"합계","성북구",정릉3동,개인,사업체수,소계,549,558,580
"합계","성북구",정릉3동,개인,종사자수,소계,1077,1093,1175
"합계","성북구",정릉3동,회사법인,사업체수,소계,36,32,33
"합계","성북구",정릉3동,회사법인,종사자수,소계,490,495,496
"합계","성북구",정릉3동,회사이외의 법인,사업체수,소계,41,47,48
"합계","성북구",정릉3동,회사이외의 법인,종사자수,소계,2526,2559,2873
"합계","성북구",정릉3동,비법인단체,사업체수,소계,51,58,56
"합계","성북구",정릉3동,비법인단체,종사자수,소계,209,195,220
"합계","성북구",정릉4동,합계,사업체수,사업체수,921,878,929
"합계","성북구",정릉4동,합계,종사자수,소계,4242,4291,4131
"합계","성북구",정릉4동,합계,종사자수,남,2469,2424,2385
"합계","성북구",정릉4동,합계,종사자수,여,1773,1867,1746
"합계","성북구",정릉4동,개인,사업체수,소계,798,750,799
"합계","성북구",정릉4동,개인,종사자수,소계,1754,1746,1635
"합계","성북구",정릉4동,회사법인,사업체수,소계,43,44,45
"합계","성북구",정릉4동,회사법인,종사자수,소계,1206,1192,1058
"합계","성북구",정릉4동,회사이외의 법인,사업체수,소계,27,31,28
"합계","성북구",정릉4동,회사이외의 법인,종사자수,소계,1085,1177,1178
"합계","성북구",정릉4동,비법인단체,사업체수,소계,53,53,57
"합계","성북구",정릉4동,비법인단체,종사자수,소계,197,176,260
"합계","성북구",길음1동,합계,사업체수,사업체수,1092,1098,1008
"합계","성북구",길음1동,합계,종사자수,소계,3950,3981,3921
"합계","성북구",길음1동,합계,종사자수,남,1498,1451,1465
"합계","성북구",길음1동,합계,종사자수,여,2452,2530,2456
"합계","성북구",길음1동,개인,사업체수,소계,990,990,893
"합계","성북구",길음1동,개인,종사자수,소계,2324,2441,2273
"합계","성북구",길음1동,회사법인,사업체수,소계,46,44,51
"합계","성북구",길음1동,회사법인,종사자수,소계,725,570,623
"합계","성북구",길음1동,회사이외의 법인,사업체수,소계,25,28,27
"합계","성북구",길음1동,회사이외의 법인,종사자수,소계,696,764,794
"합계","성북구",길음1동,비법인단체,사업체수,소계,31,36,37
"합계","성북구",길음1동,비법인단체,종사자수,소계,205,206,231
"합계","성북구",길음2동,합계,사업체수,사업체수,935,919,995
"합계","성북구",길음2동,합계,종사자수,소계,4269,4390,4816
"합계","성북구",길음2동,합계,종사자수,남,1668,1854,2013
"합계","성북구",길음2동,합계,종사자수,여,2601,2536,2803
"합계","성북구",길음2동,개인,사업체수,소계,771,751,803
"합계","성북구",길음2동,개인,종사자수,소계,2279,2221,2306
"합계","성북구",길음2동,회사법인,사업체수,소계,111,115,137
"합계","성북구",길음2동,회사법인,종사자수,소계,1291,1452,1697
"합계","성북구",길음2동,회사이외의 법인,사업체수,소계,21,23,24
"합계","성북구",길음2동,회사이외의 법인,종사자수,소계,411,470,532
"합계","성북구",길음2동,비법인단체,사업체수,소계,32,30,31
"합계","성북구",길음2동,비법인단체,종사자수,소계,288,247,281
"합계","성북구",월곡1동,합계,사업체수,사업체수,1351,1304,1361
"합계","성북구",월곡1동,합계,종사자수,소계,5039,5263,5403
"합계","성북구",월곡1동,합계,종사자수,남,2499,2537,2659
"합계","성북구",월곡1동,합계,종사자수,여,2540,2726,2744
"합계","성북구",월곡1동,개인,사업체수,소계,1194,1142,1200
"합계","성북구",월곡1동,개인,종사자수,소계,2801,2611,2684
"합계","성북구",월곡1동,회사법인,사업체수,소계,80,80,77
"합계","성북구",월곡1동,회사법인,종사자수,소계,1142,1442,1413
"합계","성북구",월곡1동,회사이외의 법인,사업체수,소계,36,41,40
"합계","성북구",월곡1동,회사이외의 법인,종사자수,소계,850,886,935
"합계","성북구",월곡1동,비법인단체,사업체수,소계,41,41,44
"합계","성북구",월곡1동,비법인단체,종사자수,소계,246,324,371
"합계","성북구",월곡2동,합계,사업체수,사업체수,1589,1549,1558
"합계","성북구",월곡2동,합계,종사자수,소계,7619,7821,8951
"합계","성북구",월곡2동,합계,종사자수,남,4226,3884,4413
"합계","성북구",월곡2동,합계,종사자수,여,3393,3937,4538
"합계","성북구",월곡2동,개인,사업체수,소계,1376,1329,1317
"합계","성북구",월곡2동,개인,종사자수,소계,3583,3433,3559
"합계","성북구",월곡2동,회사법인,사업체수,소계,119,123,135
"합계","성북구",월곡2동,회사법인,종사자수,소계,1107,1227,1171
"합계","성북구",월곡2동,회사이외의 법인,사업체수,소계,49,53,57
"합계","성북구",월곡2동,회사이외의 법인,종사자수,소계,2730,2980,3973
"합계","성북구",월곡2동,비법인단체,사업체수,소계,45,44,49
"합계","성북구",월곡2동,비법인단체,종사자수,소계,199,181,248
"합계","성북구",장위1동,합계,사업체수,사업체수,928,880,911
"합계","성북구",장위1동,합계,종사자수,소계,2339,2183,2263
"합계","성북구",장위1동,합계,종사자수,남,1077,967,1056
"합계","성북구",장위1동,합계,종사자수,여,1262,1216,1207
"합계","성북구",장위1동,개인,사업체수,소계,870,815,844
"합계","성북구",장위1동,개인,종사자수,소계,1840,1681,1753
"합계","성북구",장위1동,회사법인,사업체수,소계,20,24,27
