,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
2842,애크로매틱 커피 컴퍼니,3.9,강동구, 서울특별시 강동구 성내로14길 37, 카페 / 디저트, 만원 미만,2022-07-16,별로,14,12.0,1.0,1.0
2843,똥찌비,3.9,강동구, 서울특별시 강동구 천호대로159길 25 1F, 일반 주점, 만원-2만원,2022-04-04,맛있다,13,11.0,1.0,1.0
2844,족발선생,3.9,강동구, 서울특별시 강동구 올림픽로70길 51-6, 고기 요리, 만원-2만원,2022-02-11,맛있다,23,18.0,4.0,1.0
2845,천호쭈꾸미,3.9,강동구, 서울특별시 강동구 천호대로158길 14, 해산물 요리, 만원 미만,2021-10-12,맛있다,21,16.0,3.0,2.0
2846,영춘똥꼬닭발,3.9,강동구, 서울특별시 강동구 올림픽로62길 38, 닭 / 오리 요리, 만원-2만원,2022-01-17,맛있다,19,17.0,1.0,1.0
2847,벌스커피,3.9,강동구, 서울특별시 강동구 성내로5길 34, 카페 / 디저트, 만원 미만,2022-03-04,맛있다,6,4.0,2.0,0.0
2848,미분당,3.9,강동구, 서울특별시 강동구 양재대로112길 13 103호, 베트남 음식, 만원 미만,2022-03-12,맛있다,5,4.0,1.0,0.0
2849,솜솜베이커리,3.8,강동구, 서울특별시 강동구 암사1가길 37, 카페 / 디저트, 만원 미만,2022-06-03,괜찮다,34,27.0,5.0,2.0
2850,스시마에,3.8,강동구, 서울특별시 강동구 성내로 40 동흔빌딩 1F, 회 / 스시, 만원-2만원,2022-06-18,괜찮다,10,8.0,2.0,0.0
2851,갓잇,3.8,강동구, 서울특별시 강동구 성안로 14, 남미 음식, 만원 미만,2022-04-12,맛있다,24,17.0,7.0,0.0
2852,미드데이썬,3.8,강동구, 서울특별시 강동구 양재대로91나길 55, 카페 / 디저트, 만원-2만원,2022-02-04,괜찮다,12,8.0,4.0,0.0
2853,피카피오,3.8,강동구, 서울특별시 강동구 천호대로 1065, 카페 / 디저트, 만원 미만,2022-03-19,맛있다,21,13.0,8.0,0.0
2854,모리식당,3.8,강동구, 서울특별시 강동구 양재대로113길 8, 정통 일식 / 일반 일식, 만원 미만,2022-01-12,괜찮다,14,9.0,3.0,2.0
2855,마데린커피,3.8,강동구, 서울특별시 강동구 올림픽로 654-15 1F,0,만원 미만,2022-03-21,괜찮다,9,6.0,2.0,1.0
2856,펠어커피,3.8,강동구, 서울특별시 강동구 천호옛14길 23-12 1F 102호, 카페 / 디저트, 만원 미만,2022-01-28,괜찮다,8,6.0,2.0,0.0
2857,브로일링커피컴퍼니,3.8,강동구, 서울특별시 강동구 성내로10길 9-6 1F, 카페 / 디저트, 만원 미만,2022-06-01,괜찮다,10,5.0,5.0,0.0
2858,YUP,3.8,강동구, 서울특별시 강동구 성안로 22 세현빌딩 1F,0,만원-2만원,2022-05-21,맛있다,9,6.0,3.0,0.0
2859,블랑제리 11 17,3.7,강동구, 서울특별시 강동구 올림픽로 624, 베이커리, 만원 미만,2022-06-27,맛있다,78,59.0,18.0,1.0
2860,통로,3.7,강동구, 서울특별시 강동구 강동대로55길 25, 태국 음식, 만원 미만,2021-07-05,맛있다,20,18.0,0.0,2.0
2861,에이컷스테이크,3.7,강동구, 서울특별시 강동구 강동대로 187 파크비유캐슬 2F, 패밀리 레스토랑, 2만원-3만원,6 일 전,맛있다,16,6.0,7.0,3.0
2862,프언타이,3.7,강동구, 서울특별시 광진구 아차산로 431 강변SK뷰 상가3동 B103호, 태국 음식, 만원-2만원,2021-10-17,별로,26,19.0,2.0,5.0
2863,셀프하우스,3.7,강동구, 서울특별시 강동구 올림픽로 572, 기타 한식, 만원 미만,2021-12-25,맛있다,61,34.0,19.0,8.0
2864,하다식당 (휴업중),3.7,강동구, 서울특별시 강동구 풍성로 105, 까스 요리, 만원 미만,2022-04-24,괜찮다,18,12.0,5.0,1.0
2865,율베이커리,3.7,강동구, 서울특별시 강동구 양재대로103길 43, 베이커리, 만원 미만,2022-06-19,별로,22,16.0,5.0,1.0
2866,월요일,3.7,강동구, 서울특별시 강동구 올림픽로62길 18 1F, 일반 주점, 2만원-3만원,2022-07-10,맛있다,8,6.0,1.0,1.0
2867,강동호치민,3.6,강동구, 서울특별시 강동구 천호대로 1089 복합시설동 비47호 강동헤르셔, 베트남 음식, 만원 미만,2022-02-10,맛있다,15,7.0,6.0,2.0
2868,스시야미,3.6,강동구, 서울특별시 강동구 천호대로159길 53, 회 / 스시, 만원-2만원,2021-12-29,맛있다,25,11.0,8.0,6.0
2869,파트원나이스,3.6,강동구, 서울특별시 강동구 올림픽로89길 29, 카페 / 디저트, 만원 미만,2021-12-09,별로,12,8.0,3.0,1.0
2870,인정원월남쌈,3.6,강동구, 서울특별시 강동구 천호대로 1158, 베트남 음식, 만원-2만원,2021-09-14,괜찮다,25,17.0,5.0,3.0
2871,안녕식당,3.5,강동구, 서울특별시 강동구 천호대로159길 53, 돈부리 / 일본 카레 / 벤토, 만원 미만,2022-08-08,별로,85,49.0,25.0,11.0
2872,멘야세븐,3.5,강동구, 서울특별시 강동구 양재대로112길 45, 라멘 / 소바 / 우동, 만원 미만,2022-01-18,괜찮다,24,15.0,7.0,2.0
2873,바이재재,3.5,강동구, 서울특별시 강동구 풍성로53길 27 1F,0,만원 미만,2022-04-24,맛있다,14,9.0,4.0,1.0
2874,풀팬,3.5,강동구, 서울특별시 강동구 올림픽로 660 엘쿠르상가 104호, 이탈리안, 만원-2만원,2021-11-02,맛있다,31,15.0,8.0,8.0
2875,하이몬드,3.5,강동구, 서울특별시 강동구 천호옛14길 11 1-2F, 베이커리, 만원 미만,2022-06-19,맛있다,27,13.0,11.0,3.0
2876,미니회바,3.5,강동구, 서울특별시 강동구 천호옛길 97, 회 / 스시, 2만원-3만원,2022-01-23,별로,20,12.0,6.0,2.0
2877,모범떡볶이 1976,3.5,강동구, 서울특별시 강동구 진황도로 85, 기타 한식, 만원 미만,2020-12-24,괜찮다,33,20.0,9.0,4.0
2878,해중천반점,3.5,강동구, 서울특별시 강동구 천호옛길 84, 기타 중식, 만원 미만,2022-04-04,맛있다,21,9.0,5.0,7.0
2879,엘리펀트커피,3.5,강동구, 서울특별시 강동구 양재대로 1548, 카페 / 디저트, 만원 미만,2022-06-03,괜찮다,11,5.0,5.0,1.0
2880,스타벅스,3.5,강동구, 서울특별시 강동구 성내로 32, 카페 / 디저트, 만원 미만,2022-08-04,맛있다,6,4.0,2.0,0.0
2881,고급아바이순대,3.4,강동구, 서울특별시 강동구 진황도로 127, 탕 / 찌개 / 전골, 만원 미만,2022-07-28,맛있다,7,3.0,1.0,3.0
2882,유타로,3.4,강동구, 서울특별시 강동구 올림픽로70길 56-6, 라멘 / 소바 / 우동, 만원 미만,2021-07-08,맛있다,34,18.0,14.0,2.0
2883,함경면옥,3.4,강동구, 서울특별시 강동구 강동대로 215 삼안빌딩, 국수 / 면 요리, 만원 미만,2022-06-01,맛있다,6,2.0,2.0,2.0
2884,초밥의신 부타,3.4,강동구, 서울특별시 강동구 천호대로155길 11, 회 / 스시, 만원-2만원,2022-04-03,맛있다,14,7.0,4.0,3.0
2885,오픈키친어경재,3.3,강동구, 서울특별시 강동구 천호대로 1162 세양청마루 아파트 상가 104호, 이탈리안, 만원-2만원,2021-04-25,별로,13,9.0,2.0,2.0
2886,차이나린찐,3.2,강동구, 서울특별시 강동구 강동대로 223 인텍스파크뷰 1F, 정통 중식 / 일반 중식, 만원 미만,2021-08-17,괜찮다,19,4.0,9.0,6.0
2887,분홍다이닝,2.9,강동구, 서울특별시 강동구 천호대로157길 18 원방빌딩 1F, 기타 양식, 만원-2만원,2022-05-20,별로,17,7.0,4.0,6.0
2888,근초밥,2.9,강동구, 서울특별시 강동구 올림픽로 538, 회 / 스시, 만원-2만원,2022-07-05,괜찮다,10,5.0,1.0,4.0
2889,분더버거,,강동구, 서울특별시 강동구 천호대로168가길 57, 브런치 / 버거 / 샌드위치, 만원 미만,2022-01-09,괜찮다,18,13.0,4.0,1.0
2890,모뉴먼트커피,,강동구, 서울특별시 강동구 올림픽로62길 5 1F, 카페 / 디저트, 만원 미만,2022-01-20,괜찮다,10,4.0,4.0,2.0
2891,곱사모,,강동구, 서울특별시 강동구 양재대로102길 32, 고기 요리,0,2019-07-18,괜찮다,2,0.0,2.0,0.0
2892,와줘서고마워요,,강동구, 서울특별시 강동구 고덕로 133 롯데캐슬퍼스트상가 320-1호, 이탈리안, 만원-2만원,2021-03-04,별로,17,14.0,2.0,1.0
2893,브리에,,강동구, 서울특별시 강동구 강동대로51길 50, 카페 / 디저트, 만원 미만,2022-02-09,괜찮다,6,4.0,2.0,0.0
2894,마카롱걸,,강동구, 서울특별시 강동구 양재대로81길 8, 카페 / 디저트, 만원 미만,2019-04-27,별로,5,3.0,0.0,2.0
2895,제주아줌마집,,강동구, 서울특별시 강동구 풍성로58길 34, 해산물 요리, 2만원-3만원,2022-01-29,맛있다,11,7.0,2.0,2.0
2896,하에레츠,,강동구, 서울특별시 강동구 암사길 27, 베이커리, 만원 미만,2018-06-20,맛있다,7,5.0,1.0,1.0
2897,오븐베이크,,강동구, 서울특별시 강동구 고덕로10길 43-3 1F, 베이커리, 만원 미만,2022-06-03,맛있다,4,4.0,0.0,0.0
2898,배나무집,,강동구, 서울특별시 강동구 동남로 585, 닭 / 오리 요리, 2만원-3만원,2021-12-18,별로,10,5.0,3.0,2.0
2899,팔선생,,강동구, 서울특별시 강동구 성내로8길 9-19, 정통 중식 / 일반 중식, 만원 미만,2021-01-02,별로,14,7.0,5.0,2.0
2900,카페메종드한,,강동구, 서울특별시 강동구 성안로 27 103호, 카페 / 디저트, 만원 미만,2021-04-24,괜찮다,5,3.0,2.0,0.0
2901,랍스타킹,,강동구, 서울특별시 강동구 고덕로25길 13-19 1F, 시푸드 요리, 3만원-4만원,2021-04-26,맛있다,2,2.0,0.0,0.0
2902,커피방,,강동구, 서울특별시 강동구 천호대로168나길 3, 카페 / 디저트, 만원 미만,2022-04-05,괜찮다,3,2.0,1.0,0.0
2903,요다래,,강동구, 서울특별시 강동구 성안로3길 96, 라멘 / 소바 / 우동, 만원 미만,2022-01-20,맛있다,13,11.0,1.0,1.0
2904,해왕조개전문,,강동구, 서울특별시 강동구 풍성로56길 39 1F 113-114호, 해산물 요리, 만원-2만원,0,0,2,2.0,0.0,0.0
2905,카페틸리,,강동구, 서울특별시 강동구 천호옛12길 15 1F, 카페 / 디저트, 만원 미만,2022-01-14,괜찮다,2,0.0,2.0,0.0
2906,아웃백스테이크하우스,,강동구, 서울특별시 강동구 올림픽로 660, 패밀리 레스토랑, 2만원-3만원,2022-07-03,별로,6,3.0,0.0,3.0
2907,사바사바치킨&비어,,강동구, 서울특별시 강동구 올림픽로100길 6, 치킨 / 호프 / 펍,0,2020-11-06,맛있다,16,16.0,0.0,0.0
2908,느린토끼,4.5,강동구, 서울특별시 강동구 천호대로168가길 29, 카페 / 디저트, 만원 미만,2019-08-27,맛있다,7,7.0,0.0,0.0
2909,베프상회,,강동구, 서울특별시 강동구 천중로40길 71, 이자카야 / 오뎅 / 꼬치, 만원-2만원,2020-05-23,맛있다,3,1.0,1.0,1.0
2910,파우치커피,,강동구, 서울특별시 강동구 성내로14길 41 1F, 카페 / 디저트, 만원 미만,2022-02-01,별로,3,2.0,0.0,1.0
2911,커피볶는아침,,강동구, 서울특별시 강동구 성안로 163, 카페 / 디저트, 만원 미만,2021-03-14,괜찮다,3,2.0,1.0,0.0
2912,엄마손만두,,강동구, 서울특별시 강동구 올림픽로 683, 한정식 / 백반 / 정통 한식, 만원 미만,2021-10-30,괜찮다,5,2.0,1.0,2.0
2913,미래로가자,,강동구, 서울특별시 강동구 구천면로42길 47 1F, 카페 / 디저트, 만원 미만,2022-05-16,맛있다,3,3.0,0.0,0.0
2914,꾸러기분식,,강동구, 서울특별시 강동구 구천면로 389-1, 기타 한식, 만원 미만,2021-02-05,별로,7,3.0,3.0,1.0
2915,스타시티,,강동구, 서울특별시 강동구 구천면로 140, 이탈리안, 4만원 이상,2021-04-22,맛있다,4,4.0,0.0,0.0
2916,시오미스시,,강동구, 서울특별시 강동구 고덕로25길 12, 회 / 스시, 3만원-4만원,2021-07-22,괜찮다,1,0.0,1.0,0.0
2917,씨푸드박스,,강동구, 서울특별시 강동구 구천면로 149 호성빌딩, 시푸드 요리, 2만원-3만원,2020-02-26,맛있다,11,7.0,1.0,3.0
2918,외계인커피,4.3,강동구, 서울특별시 강동구 진황도로47길 67, 카페 / 디저트, 만원 미만,2021-04-22,맛있다,9,6.0,2.0,1.0
2919,라라브레드,,강동구, 서울특별시 강동구 양재대로116길 13, 베이커리, 만원 미만,2020-10-12,맛있다,9,8.0,1.0,0.0
2920,커피 코너칼럼,,강동구, 서울특별시 강동구 양재대로89길 80 1F, 카페 / 디저트, 만원 미만,2022-02-05,별로,6,5.0,0.0,1.0
2921,채선당,,강동구, 서울특별시 강동구 강동대로 143-22, 탕 / 찌개 / 전골, 만원-2만원,2020-02-04,괜찮다,6,0.0,3.0,3.0
2922,한왕스1980,,강동구, 서울특별시 강동구 올림픽로 737 1F, 기타 한식,0,2022-03-30,별로,3,0.0,1.0,2.0
2923,보성갈비,,강동구, 서울특별시 강동구 양재대로89가길 14, 고기 요리, 만원-2만원,2022-05-22,맛있다,2,1.0,1.0,0.0
2924,나비소녀,,강동구, 서울특별시 강동구 고덕로25길 12-7, 퓨전 중식, 만원-2만원,2021-10-24,괜찮다,1,0.0,1.0,0.0
2925,등촌샤브칼국수,,강동구, 서울특별시 강동구 암사길 111, 탕 / 찌개 / 전골, 만원-2만원,2021-07-08,맛있다,8,7.0,1.0,0.0
2926,대가식당,,강동구, 서울특별시 강동구 올림픽로 683, 고기 요리, 3만원-4만원,2019-08-03,맛있다,3,3.0,0.0,0.0
2927,디어마이요거트,,강동구, 서울특별시 강동구 성안로 37, 카페 / 디저트, 만원 미만,2020-08-03,맛있다,1,1.0,0.0,0.0
2928,와이낫떡볶이,,강동구, 서울특별시 강동구 양재대로102길 52, 기타 한식, 만원 미만,0,0,0,,,
2929,Cafe Asher,4.4,강동구, 서울특별시 강동구 강동대로53길 35, 브런치 / 버거 / 샌드위치, 만원-2만원,2022-02-05,괜찮다,9,6.0,3.0,0.0
2930,유가네닭갈비,,강동구, 서울특별시 강동구 천호대로157길 31, 닭 / 오리 요리, 만원-2만원,2021-01-02,별로,16,2.0,9.0,5.0
2931,빈터커피로스터스,,강동구, 서울특별시 강동구 양재대로115길 10 101호, 카페 / 디저트, 만원 미만,2020-12-06,맛있다,7,4.0,3.0,0.0
2932,긴자,,강동구, 서울특별시 강동구 강동대로 223, 정통 일식 / 일반 일식, 3만원-4만원,2022-06-29,맛있다,6,4.0,2.0,0.0
2933,오륜정,,강동구, 서울특별시 강동구 성내로6길 32 1F, 고기 요리, 만원-2만원,2022-06-26,맛있다,3,2.0,0.0,1.0
2934,타쿠미,,강동구, 서울특별시 강동구 양재대로 1339, 회 / 스시, 만원-2만원,2022-07-14,별로,15,6.0,6.0,3.0
2935,연풍민락,,강동구, 서울특별시 강동구 천호대로157길 18 2F, 일반 주점, 만원-2만원,2021-09-16,괜찮다,7,3.0,4.0,0.0
2936,양철북,,강동구, 서울특별시 강동구 성내로 62, 고기 요리,0,2022-07-28,맛있다,9,4.0,5.0,0.0
2937,꼼떼,,강동구, 서울특별시 강동구 동남로51길 9, 브런치 / 버거 / 샌드위치, 만원-2만원,2021-11-24,맛있다,5,3.0,1.0,1.0
2938,김여사네국수,,강동구, 서울특별시 강동구 천호대로162길 19, 국수 / 면 요리, 만원 미만,2021-04-25,맛있다,5,3.0,1.0,1.0
2939,주문진,,강동구, 서울특별시 강동구 성안로3길 27, 해산물 요리, 3만원-4만원,2021-12-26,맛있다,3,3.0,0.0,0.0
2940,DE1993 쥬얼리카페,,강동구, 서울특별시 강동구 고덕로19길 8 DE1993빌딩, 카페 / 디저트, 만원 미만,2020-08-19,괜찮다,3,2.0,1.0,0.0
2941,한신포차,,강동구, 서울특별시 강동구 천호대로157길 37, 닭 / 오리 요리, 만원-2만원,2022-01-09,별로,11,5.0,3.0,3.0
2942,생어거스틴,,강동구, 서울특별시 강동구 강동대로 143-64 태창타워 1F, 태국 음식, 만원-2만원,2020-06-11,괜찮다,8,3.0,2.0,3.0
2943,으뜸횟집,,강동구, 서울특별시 강동구 양재대로123길 16, 해산물 요리, 2만원-3만원,2022-01-21,맛있다,5,4.0,1.0,0.0
2944,원조쌈밥집,,강동구, 서울특별시 강동구 고덕로38길 63, 한정식 / 백반 / 정통 한식, 만원 미만,2020-02-07,괜찮다,3,1.0,1.0,1.0
2945,갓포하루,,강동구, 서울특별시 강동구 천호대로 1005 현대백화점 12F, 정통 일식 / 일반 일식, 2만원-3만원,2022-06-05,별로,3,1.0,0.0,2.0
2946,스시모루,,강동구, 서울특별시 강동구 천호대로 1089 신동아파밀리에 B1, 정통 일식 / 일반 일식, 4만원 이상,2020-09-22,맛있다,1,1.0,0.0,0.0
2947,암사민물장어,,강동구, 서울특별시 강동구 고덕로 33, 해산물 요리, 2만원-3만원,2021-08-11,괜찮다,8,5.0,2.0,1.0
2948,최냉면,,강동구, 서울특별시 강동구 천호옛8길 34, 해산물 요리, 만원-2만원,2021-06-26,괜찮다,6,3.0,3.0,0.0
2949,봉추찜닭,,강동구, 서울특별시 강동구 천호대로157길 23 2F, 닭 / 오리 요리, 만원-2만원,2018-05-25,별로,8,2.0,4.0,2.0
2950,진도아리랑,,강동구, 서울특별시 강동구 양재대로110길 7, 해산물 요리, 만원-2만원,2019-11-21,맛있다,3,3.0,0.0,0.0
2951,인베니오,,강동구, 서울특별시 강동구 암사1가길 37 1F, 카페 / 디저트, 만원 미만,0,0,1,1.0,0.0,0.0
2952,솔리,,강동구, 서울특별시 강동구 진황도로 4-5, 카페 / 디저트, 만원 미만,2020-10-17,맛있다,6,3.0,3.0,0.0
2953,스시꽃피다,,강동구, 서울특별시 강동구 성안로3길 120, 회 / 스시, 만원-2만원,2021-12-14,맛있다,5,5.0,0.0,0.0
2954,온도계,,강동구, 서울특별시 강동구 천호대로158길 15, 닭 / 오리 요리, 만원-2만원,2022-03-30,맛있다,4,3.0,1.0,0.0
2955,코코플랑,,강동구, 서울특별시 강동구 천호대로 1089 B1 B12호, 카페 / 디저트, 만원 미만,2020-08-19,괜찮다,3,2.0,1.0,0.0
2956,살롱뒤파크,,강동구, 서울특별시 강동구 양재대로89가길 62, 카페 / 디저트, 만원 미만,2022-06-27,맛있다,4,3.0,1.0,0.0
2957,펀비어킹,,강동구, 서울특별시 강동구 천호옛길 81-1, 치킨 / 호프 / 펍, 만원-2만원,0,0,0,,,
2958,독도쭈꾸미,,강동구, 서울특별시 강동구 천호대로158길 10, 해산물 요리, 만원-2만원,2021-09-17,맛있다,18,12.0,1.0,5.0
2959,스키마야,,강동구, 서울특별시 강동구 올림픽로70길 56-14, 이자카야 / 오뎅 / 꼬치, 2만원-3만원,2022-07-31,맛있다,5,4.0,1.0,0.0
2960,아카루이,,강동구, 서울특별시 강동구 올림픽로70길 31 B1, 이자카야 / 오뎅 / 꼬치, 2만원-3만원,2022-07-10,맛있다,4,4.0,0.0,0.0
2961,천호977,,강동구, 서울특별시 강동구 천호대로 977 1F, 카페 / 디저트, 만원 미만,2019-09-03,괜찮다,3,1.0,2.0,0.0
2962,짝꿍제과,,강동구, 서울특별시 강동구 성내로15길 53 1F, 카페 / 디저트, 만원 미만,2019-08-29,괜찮다,1,0.0,1.0,0.0
2963,국민떡볶이,,강동구, 서울특별시 강동구 양재대로89가길 68 1F, 기타 한식, 만원 미만,2020-01-04,맛있다,15,9.0,2.0,4.0
2964,더식당,,강동구, 서울특별시 강동구 천호대로157길 24, 해산물 요리, 만원-2만원,2020-08-07,괜찮다,8,5.0,3.0,0.0
2965,철원족발,,강동구, 서울특별시 강동구 올림픽로 697, 한정식 / 백반 / 정통 한식, 만원-2만원,2020-09-23,맛있다,6,5.0,1.0,0.0
2966,몽땅족발,,강동구, 서울특별시 강동구 구천면로24길 20-16, 고기 요리, 만원-2만원,2022-07-07,맛있다,4,2.0,2.0,0.0
2967,선남 sea,,강동구, 서울특별시 강동구 상암로 26 선사타워빌딩 1F, 회 / 스시, 만원-2만원,2021-03-03,맛있다,3,2.0,1.0,0.0
2968,금성양곱창,,강동구, 서울특별시 강동구 천호대로 1120 엘아이지 건영리가 1F, 고기 요리, 만원-2만원,2022-05-25,맛있다,3,3.0,0.0,0.0
2969,전주전집,,강동구, 서울특별시 강동구 풍성로58길 34, 한정식 / 백반 / 정통 한식, 만원-2만원,2021-02-18,맛있다,2,2.0,0.0,0.0
2970,프롬투커피,,강동구, 서울특별시 강동구 천중로51길 74, 카페 / 디저트, 만원 미만,2017-10-02,맛있다,1,1.0,0.0,0.0
2971,안남미가,,강동구, 서울특별시 강동구 양재대로89가길 66, 베트남 음식, 만원 미만,2022-02-13,괜찮다,2,0.0,2.0,0.0
2972,크레이빙커피,,강동구, 서울특별시 강동구 명일로 193 1F, 카페 / 디저트, 만원 미만,0,0,0,,,
2973,대패상회,,강동구, 서울특별시 강동구 올림픽로62길 22 1F, 고기 요리, 만원 미만,0,0,0,,,
2974,아이스베리,4.6,강동구, 서울특별시 강동구 천호대로157길 17, 카페 / 디저트, 만원 미만,2021-04-28,맛있다,14,9.0,4.0,1.0
2975,메이탄,,강동구, 서울특별시 강동구 천호대로 1125, 정통 중식 / 일반 중식, 2만원-3만원,2022-01-29,맛있다,7,5.0,1.0,1.0
2976,니뽕내뽕,,강동구, 서울특별시 강동구 올림픽로 807 1F, 퓨전 한식, 만원 미만,2022-05-24,맛있다,6,4.0,0.0,2.0
2977,고기감성,,강동구, 서울특별시 강동구 천호대로159길 45 1F, 고기 요리, 만원-2만원,2021-12-25,맛있다,5,5.0,0.0,0.0
2978,한신포차,,강동구, 서울특별시 강동구 진황도로 93, 닭 / 오리 요리, 만원-2만원,0,0,3,1.0,2.0,0.0
2979,채선당,,강동구, 서울특별시 강동구 천호대로 1200, 탕 / 찌개 / 전골, 만원-2만원,2019-11-26,괜찮다,2,0.0,2.0,0.0
2980,길위의 파스타,,강동구, 서울특별시 강동구 강동대로51길 36, 기타 양식, 만원 미만,2022-06-25,맛있다,7,5.0,2.0,0.0
2981,휘스펍,,강동구, 서울특별시 강동구 풍성로58길 12, 치킨 / 호프 / 펍, 만원-2만원,2022-01-29,맛있다,5,4.0,1.0,0.0
2982,피자컴퍼니,,강동구, 서울특별시 강동구 천호옛길 31, 기타 양식, 만원-2만원,2021-12-05,별로,5,4.0,0.0,1.0
2983,농혐안심한우마을,,강동구, 서울특별시 강동구 양재대로 1422, 고기 요리,0,2020-05-19,괜찮다,4,0.0,3.0,1.0
2984,이자카야 인,,강동구, 서울특별시 강동구 성내로6길 14-16 1F, 이자카야 / 오뎅 / 꼬치, 2만원-3만원,2022-06-27,괜찮다,4,2.0,2.0,0.0
2985,신촌황소곱창,,강동구, 서울특별시 강동구 천호대로155길 3, 고기 요리, 만원-2만원,2018-10-03,괜찮다,3,1.0,2.0,0.0
2986,카페노란코끼리,,강동구, 서울특별시 강동구 구천면로24길 20-25, 카페 / 디저트, 만원 미만,2022-01-22,괜찮다,3,2.0,1.0,0.0
2987,팍스하우스,,강동구, 서울특별시 강동구 양재대로123길 16 1F, 치킨 / 호프 / 펍, 만원-2만원,2022-04-19,맛있다,3,3.0,0.0,0.0
2988,알라보,,강동구, 서울특별시 강동구 성안로 12 M빌딩 1F, 기타 양식, 만원-2만원,2022-05-14,맛있다,3,3.0,0.0,0.0
2989,열테이블,,강동구, 서울특별시 강동구 천호대로170길 35 1F, 퓨전 양식, 2만원-3만원,2021-12-29,맛있다,2,2.0,0.0,0.0
2990,치어스,,강동구, 서울특별시 강동구 성내로6길 23, 치킨 / 호프 / 펍, 만원-2만원,0,0,1,0.0,1.0,0.0
2991,커피마마,,강동구, 서울특별시 강동구 진황도로49길 49, 카페 / 디저트, 만원 미만,0,0,2,2.0,0.0,0.0
2992,어가회,,강동구, 서울특별시 강동구 성안로 119-5, 해산물 요리, 2만원-3만원,0,0,0,,,
2993,타쿠미주방,,강동구, 서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2, 돈부리 / 일본 카레 / 벤토, 만원-2만원,2022-06-19,괜찮다,11,8.0,3.0,0.0
2994,성길이네만두,,강동구, 서울특별시 강동구 천중로18길 53, 기타 한식, 만원 미만,2019-06-16,맛있다,7,7.0,0.0,0.0
2995,구룡포항,,강동구, 서울특별시 강동구 양재대로91길 17 키키빌딩 1F, 해산물 요리, 만원-2만원,2019-04-30,맛있다,5,4.0,1.0,0.0
2996,"방콕,그집",,강동구, 서울특별시 강동구 성안로3길 124, 태국 음식, 만원-2만원,2021-09-20,맛있다,4,4.0,0.0,0.0
2997,팔오수산,,강동구, 서울특별시 강동구 상암로 22, 해산물 요리, 만원-2만원,2022-01-10,맛있다,3,2.0,1.0,0.0
2998,명동식당,,강동구, 서울특별시 강동구 상암로6길 23,0,만원 미만,2021-07-17,괜찮다,2,1.0,1.0,0.0
2999,안나보아트,,강동구, 서울특별시 강동구 명일로17길 9 1F, 카페 / 디저트, 만원 미만,2021-11-27,맛있다,2,2.0,0.0,0.0
3000,오향가,4.7,송파구,서울특별시 송파구 송이로 106,정통 중식 / 일반 중식, 만원-2만원,2022-08-10,맛있다,116,100.0,11.0,5.0
3001,돌마리유황오리,4.7,송파구,서울특별시 송파구 가락로 66,닭 / 오리 요리,0,2022-08-11,맛있다,20,19.0,1.0,0.0
3002,레브어,4.7,송파구,서울특별시 송파구 백제고분로45길 6 1F,프랑스 음식, 2만원-3만원,2022-03-23,맛있다,14,14.0,0.0,0.0
3003,세이류,4.6,송파구,서울특별시 송파구 올림픽로35가길 9 B1 B35호,정통 일식 / 일반 일식, 4만원 이상,3 일 전,괜찮다,27,26.0,1.0,0.0
3004,차만다,4.6,송파구,서울특별시 송파구 오금로18길 6 106호,세계음식 기타, 만원-2만원,2022-07-15,맛있다,104,83.0,17.0,4.0
3005,오레노라멘,4.6,송파구,서울특별시 송파구 백제고분로45길 17-3,라멘 / 소바 / 우동, 만원 미만,2022-05-04,괜찮다,109,92.0,12.0,5.0
3006,더마칸,4.6,송파구,서울특별시 송파구 올림픽로32길 37-4 1F,다국적 아시아 음식, 만원-2만원,2022-07-26,별로,28,23.0,0.0,5.0
3007,하얼빈양꼬치,4.6,송파구,서울특별시 송파구 백제고분로17길 45 1F,기타 중식, 만원-2만원,2022-08-09,맛있다,43,37.0,5.0,1.0
3008,엘리스리틀이태리,4.5,송파구,서울특별시 송파구 백제고분로41길 43-21 SANDONG빌딩,기타 양식, 2만원-3만원,2022-05-30,별로,243,203.0,28.0,12.0
3009,콰이어트 크림티,4.5,송파구,서울특별시 송파구 삼전로12길 7,카페 / 디저트, 만원 미만,2022-07-27,괜찮다,56,48.0,6.0,2.0
3010,라미아파밀리아,4.5,송파구,서울특별시 송파구 백제고분로18길 5,이탈리안, 3만원-4만원,2022-05-23,맛있다,20,18.0,2.0,0.0
3011,알라딘의양고기,4.5,송파구,서울특별시 송파구 백제고분로7길 42-16,기타 중식, 2만원-3만원,21 시간 전,맛있다,15,13.0,1.0,1.0
3012,그곁,4.5,송파구,서울특별시 송파구 오금로18길 14 1F,일반 주점, 2만원-3만원,2022-06-06,맛있다,11,11.0,0.0,0.0
3013,이치고,4.5,송파구,서울특별시 송파구 백제고분로11길 6-7 1F,이자카야 / 오뎅 / 꼬치, 2만원-3만원,2022-06-12,맛있다,7,7.0,0.0,0.0
