,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
326,공릉회수산,,노원구,주소 서울특별시 노원구 공릉로 179,음식 종류 해산물 요리,가격대 2만원-3만원,2018-06-04,맛있다,4,3,1,0
327,두끼,,노원구,주소 서울특별시 노원구 상계로3길 15 현우빌딩 2F,음식 종류 기타 한식,가격대 만원 미만,2019-08-29,괜찮다,3,0,3,0
328,인상적,,노원구,주소 서울특별시 노원구 덕릉로83길 20-7 B1,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2019-11-30,맛있다,3,3,0,0
329,제주몸냥,,노원구,주소 서울특별시 노원구 동일로241길 36,음식 종류 국수 / 면 요리,가격대 만원 미만,2021-11-09,맛있다,3,3,0,0
330,치치,,노원구,주소 서울특별시 노원구 노해로81길 22-22 1F,음식 종류 일반 주점,가격대 만원 미만,2021-06-07,괜찮다,9,4,5,0
331,이오냉면,,노원구,주소 서울특별시 노원구 상계로1길 38-11 1F,음식 종류 국수 / 면 요리,가격대 만원 미만,2019-10-13,맛있다,8,3,3,2
332,상계역코코로돈가스,,노원구,주소 서울특별시 노원구 한글비석로22길 30-1,음식 종류 까스 요리,가격대 만원 미만,2021-02-16,맛있다,7,6,1,0
333,공릉곱창,,노원구,주소 서울특별시 노원구 동일로 1062,음식 종류 고기 요리,가격대 만원-2만원,2022-03-06,괜찮다,6,4,2,0
334,시작이밤이다,,노원구,주소 서울특별시 노원구 동일로190길 33 1F,음식 종류 일반 주점,가격대 만원-2만원,2019-10-26,맛있다,5,3,2,0
335,한신포차,,노원구,주소 서울특별시 노원구 노해로83길 10-11,음식 종류 전통 주점 / 포차,가격대 만원-2만원,2017-09-02,맛있다,3,3,0,0
336,늘해돈,,노원구,주소 서울특별시 노원구 공릉로 153 제1호동 제1호,음식 종류 기타 한식,가격대 만원-2만원,2020-06-14,맛있다,3,2,0,1
337,진미능이백숙,,노원구,주소 서울특별시 노원구 한글비석로1길 69 타임빌딩 2F,음식 종류 닭 / 오리 요리,가격대 만원-2만원,0,0,2,2,0,0
338,대머리곱창,,노원구,주소 서울특별시 노원구 상계로1길 62-4,음식 종류 고기 요리,가격대 만원-2만원,2021-04-16,맛있다,14,8,2,4
339,며느리도몰라,,노원구,주소 서울특별시 노원구 노해로 517-9,음식 종류 기타 한식,가격대 만원 미만,2020-10-31,괜찮다,13,6,4,3
340,짬뽕필락,,노원구,주소 서울특별시 노원구 공릉로70길 6,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-01-29,맛있다,10,6,2,2
341,아늑한주방,,노원구,주소 서울특별시 노원구 섬밭로 88,음식 종류 회 / 스시,가격대 만원-2만원,2020-12-28,별로,8,6,1,1
342,소라,,노원구,주소 서울특별시 노원구 화랑로55길 7 공릉아파트상가,음식 종류 기타 한식,가격대 만원 미만,2018-01-10,괜찮다,9,4,4,1
343,이자카야모리,,노원구,주소 서울특별시 노원구 노해로81길 12-15,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2019-01-16,맛있다,7,4,2,1
344,마루국시,,노원구,주소 서울특별시 노원구 월계로55길 64 1F,음식 종류 국수 / 면 요리,가격대 2만원-3만원,6 일 전,괜찮다,5,2,3,0
345,더진국,,노원구,주소 서울특별시 노원구 공릉로 211,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,5 일 전,맛있다,5,3,1,1
346,송화강식당,,노원구,주소 서울특별시 노원구 한글비석로20길 14,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-07-24,맛있다,4,3,1,0
347,휴돈정,,노원구,주소 서울특별시 노원구 동일로191가길 6 104호,음식 종류 까스 요리,가격대 만원 미만,2022-05-18,맛있다,3,3,0,0
348,고향손칼국수,,노원구,주소 서울특별시 노원구 한글비석로24길 37,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-18,맛있다,3,3,0,0
349,쿡앤밀107,,노원구,주소 서울특별시 노원구 중계로16가길 5,음식 종류 카페 / 디저트,가격대 만원 미만,2017-11-24,맛있다,2,2,0,0
350,라페뜨,,노원구,주소 서울특별시 노원구 상계로1길 62-57 유성빌라,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-03,맛있다,2,2,0,0
351,고기파티,,노원구,주소 서울특별시 노원구 중계로12길 6 대성빌딩,음식 종류 고기 요리,가격대 만원-2만원,0,0,1,1,0,0
352,채선당,,노원구,주소 서울특별시 노원구 동일로 1700,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2015-06-28,맛있다,1,1,0,0
353,포앤반,,노원구,주소 서울특별시 노원구 공릉로 322-3 1F,음식 종류 베트남 음식,가격대 만원 미만,0,0,0,,,
354,멀키커피,,노원구,주소 서울특별시 노원구 덕릉로118길 11,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,0,,,
355,멍텅구리즉석떡볶이,,노원구,주소 서울특별시 노원구 공릉로51길 14-2,음식 종류 기타 한식,가격대 만원 미만,2021-09-08,괜찮다,17,8,5,4
356,아이엠돈까스,,노원구,주소 서울특별시 노원구 동일로198길 64,음식 종류 기타 한식,가격대 만원 미만,2022-01-05,맛있다,9,4,4,1
357,이층블루스,,노원구,주소 서울특별시 노원구 석계로8가길 29 2F,음식 종류 기타 양식,가격대 만원-2만원,2019-09-05,괜찮다,11,5,5,1
358,스시박사,,노원구,주소 서울특별시 노원구 상계로 64,음식 종류 회 / 스시,가격대 만원-2만원,2020-08-08,괜찮다,5,3,2,0
359,마이브라더스,,노원구,주소 서울특별시 노원구 공릉로46길 28,음식 종류 카페 / 디저트,가격대 만원 미만,2021-04-09,맛있다,6,4,2,0
360,알러이,,노원구,주소 서울특별시 노원구 공릉로43길 15 1F,음식 종류 다국적 아시아 음식,가격대 만원 미만,2021-12-11,맛있다,5,5,0,0
361,향과울림 coffeecacao,,노원구,주소 서울특별시 노원구 동일로230다길 63 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-09-27,맛있다,3,3,0,0
362,유부김밥,,노원구,주소 서울특별시 노원구 한글비석로 396,음식 종류 기타 한식,가격대 만원 미만,2021-01-14,맛있다,3,3,0,0
363,샤오린,,노원구,주소 서울특별시 노원구 공릉로20길 28,음식 종류 카페 / 디저트,가격대 만원 미만,2021-10-04,맛있다,3,3,0,0
364,달재포차,,노원구,주소 서울특별시 노원구 동일로230다길 74,음식 종류 고기 요리,가격대 만원-2만원,2022-04-17,맛있다,3,3,0,0
365,치어스,,노원구,주소 서울특별시 노원구 동일로192길 45 2F,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2016-12-25,괜찮다,3,2,1,0
366,고전한방삼계탕,,노원구,주소 서울특별시 노원구 노해로 517,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-05-08,맛있다,2,2,0,0
367,메밀마당,,노원구,주소 서울특별시 노원구 동일로217가길 39 대성빌딩 102호,음식 종류 국수 / 면 요리,가격대 만원 미만,2020-05-18,맛있다,2,2,0,0
368,대가가마솥순대국,,노원구,주소 서울특별시 노원구 상계로 98 광복빌딩,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2021-12-14,맛있다,2,2,0,0
369,우리집,,노원구,주소 서울특별시 노원구 석계로 19,음식 종류 고기 요리,가격대 3만원-4만원,2022-04-25,맛있다,1,1,0,0
370,이자와,,노원구,주소 서울특별시 노원구 상계로 76 정암빌딩 2F,음식 종류 정통 일식 / 일반 일식,가격대 만원-2만원,2022-01-10,괜찮다,12,5,7,0
371,감각,,노원구,주소 서울특별시 노원구 상계로 77,음식 종류 카페 / 디저트,가격대 만원 미만,2021-05-04,맛있다,6,3,2,1
372,도리연닭도리탕,,노원구,주소 서울특별시 노원구 덕릉로83길 20-5,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2019-06-25,맛있다,5,5,0,0
373,관동식당,,노원구,주소 서울특별시 노원구 노해로85길 15-5,음식 종류 회 / 스시,가격대 2만원-3만원,2022-01-08,맛있다,3,3,0,0
374,본가,,노원구,주소 서울특별시 노원구 노해로83길 10-4,음식 종류 고기 요리,가격대 만원-2만원,2020-09-25,맛있다,2,2,0,0
375,봉추찜닭,,노원구,주소 서울특별시 노원구 석계로3길 3,음식 종류 닭 / 오리 요리,가격대 만원-2만원,0,0,1,1,0,0
376,라무야끼,,노원구,주소 서울특별시 노원구 석계로3길 15-1 1F,음식 종류 기타 일식,가격대 2만원-3만원,2022-03-16,맛있다,1,1,0,0
377,신전떡볶이,,노원구,주소 서울특별시 노원구 상계로 89,음식 종류 기타 한식,가격대 만원 미만,2022-04-13,괜찮다,9,4,3,2
378,아오리의행방불명,,노원구,주소 서울특별시 노원구 상계로1길 14-11 A동 205호,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2020-03-24,괜찮다,8,2,3,3
379,소문난멸치국수,,노원구,주소 서울특별시 노원구 동일로173가길 81,음식 종류 국수 / 면 요리,가격대 만원 미만,2021-12-25,맛있다,8,4,3,1
380,민속주점 동학,,노원구,주소 서울특별시 노원구 공릉로51길 6,음식 종류 전통 주점 / 포차,가격대 만원 미만,2021-08-31,맛있다,6,6,0,0
381,가양양꼬치,,노원구,주소 서울특별시 노원구 노해로85길 1,음식 종류 기타 중식,가격대 만원-2만원,2022-06-28,맛있다,4,3,0,1
382,그루브커피로스터스,,노원구,주소 서울특별시 노원구 동일로186길 64,음식 종류 카페 / 디저트,가격대 만원 미만,2021-12-30,괜찮다,4,3,1,0
383,도리연닭도리탕,,노원구,주소 서울특별시 노원구 노해로85길 10-14 산호빌딩 2F,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-07-28,맛있다,3,3,0,0
384,Ddami Coffee,,노원구,주소 서울특별시 노원구 공릉로 120,음식 종류 카페 / 디저트,가격대 만원 미만,2019-12-11,맛있다,2,2,0,0
385,치어스,,노원구,주소 서울특별시 노원구 공릉로 95,가격대 만원-2만원,주차 주차공간없음,0,0,2,1,1,0
386,천우가,,노원구,주소 서울특별시 노원구 덕릉로 688 6F,음식 종류 고기 요리,가격대 3만원-4만원,2022-01-27,맛있다,1,1,0,0
387,채선당,,노원구,주소 서울특별시 노원구 덕릉로 692,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,0,0,0,,,
388,고씨네,,노원구,주소 서울특별시 노원구 광운로 17-5 1F,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,0,0,0,,,
389,아비꼬,,노원구,주소 서울특별시 노원구 상계로3길 21,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2018-09-17,맛있다,7,2,4,1
390,이춘복참치,,노원구,주소 서울특별시 노원구 노해로85길 10-7,음식 종류 회 / 스시,가격대 2만원-3만원,2021-08-14,괜찮다,8,4,1,3
391,윤씨네족보,,노원구,주소 서울특별시 노원구 노해로83길 18-10,음식 종류 고기 요리,가격대 만원-2만원,2020-08-21,괜찮다,7,3,3,1
392,르번미,,노원구,주소 서울특별시 노원구 동일로 986 프레미어스 엠코 102동,음식 종류 베트남 음식,가격대 만원 미만,2022-06-26,맛있다,7,5,2,0
393,봉평산골메밀촌,,노원구,주소 서울특별시 노원구 공릉로 191-6,음식 종류 국수 / 면 요리,가격대 만원 미만,2019-11-01,맛있다,5,4,0,1
394,여우곱창,,노원구,주소 서울특별시 노원구 광운로 68 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-06-24,맛있다,5,5,0,0
395,빛나는바다,,노원구,주소 서울특별시 노원구 동일로230가길 84,음식 종류 해산물 요리,가격대 2만원-3만원,2019-10-10,별로,4,2,1,1
396,태능고향풍천장어,,노원구,주소 서울특별시 노원구 화랑로 457,음식 종류 해산물 요리,가격대 2만원-3만원,2020-11-17,맛있다,3,3,0,0
397,시골순대,,노원구,주소 서울특별시 노원구 한글비석로20길 57,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-06-26,맛있다,3,3,0,0
398,벼락이네띵똥땡키친,,노원구,주소 서울특별시 노원구 초안산로2길 84,음식 종류 기타 양식,가격대 만원 미만,2022-01-05,맛있다,3,3,0,0
399,라트커피,,노원구,주소 서울특별시 노원구 한글비석로 245 두타빌상가B동 1F 124호,음식 종류 카페 / 디저트,가격대 만원 미만,2021-09-08,괜찮다,3,2,1,0
400,양다리걸쳤네,4.3,강북구,주소 서울특별시 강북구 노해로8길 16 우암센스뷰 101호,음식 종류 기타 중식,가격대 만원-2만원,2022-06-02,별로,20,16,3,1
401,우리콩순두부,4.3,강북구,주소 서울특별시 강북구 삼양로173길 46,음식 종류 기타 한식,0,2022-06-18,맛있다,4,4,0,0
402,삼덕식당,4.3,강북구,주소 서울특별시 강북구 월계로7나길 29,음식 종류 고기 요리,가격대 만원-2만원,2022-03-13,맛있다,11,10,0,1
403,엘림들깨수제비칼국수,4.2,강북구,주소 서울특별시 강북구 삼각산로 67,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-06-11,맛있다,64,57,6,1
404,다정도병인양,4.2,강북구,주소 서울특별시 강북구 4.19로 41-1 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-29,맛있다,7,7,0,0
405,장수마늘보쌈,4.2,강북구,주소 서울특별시 강북구 덕릉로 192,음식 종류 고기 요리,가격대 만원-2만원,2022-06-11,맛있다,22,20,2,0
406,동네함박,4.1,강북구,주소 서울특별시 강북구 도봉로15길 11 2F,음식 종류 스테이크 / 바베큐,가격대 만원 미만,2021-10-25,괜찮다,20,15,4,1
407,김밥은,4.1,강북구,주소 서울특별시 강북구 한천로 1016,음식 종류 기타 한식,가격대 만원 미만,2022-01-24,맛있다,12,11,0,1
408,벼랑순대국,4.1,강북구,주소 서울특별시 강북구 한천로 924,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-04-28,맛있다,9,7,2,0
409,미즐카페엠,4.0,강북구,주소 서울특별시 강북구 4.19로 107,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-26,맛있다,25,19,5,1
410,제이제곱,4.0,강북구,주소 서울특별시 강북구 도봉로10나길 17,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-20,맛있다,7,5,2,0
411,카페 산아래,3.9,강북구,주소 서울특별시 강북구 삼양로181길 56,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-16,맛있다,13,7,5,1
412,플레이버,3.9,강북구,주소 서울특별시 강북구 덕릉로41길 100,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-08,맛있다,24,19,4,1
413,여러분평양냉면,3.9,강북구,주소 서울특별시 강북구 한천로 1074 1F 7호,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-04,맛있다,15,11,4,0
414,북한산 인수재,3.9,강북구,주소 서울특별시 강북구 수유동 산 17-1,음식 종류 고기 요리,가격대 만원 미만,2022-06-24,맛있다,7,6,1,0
415,다래함박스텍,3.9,강북구,주소 서울특별시 강북구 수유로 20-2,음식 종류 스테이크 / 바베큐,가격대 만원 미만,2022-02-28,맛있다,28,19,8,1
416,만두향,3.9,강북구,주소 서울특별시 강북구 한천로123길 61,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-06-11,맛있다,6,4,2,0
417,어니언,3.8,강북구,주소 서울특별시 강북구 솔매로50길 55,음식 종류 카페 / 디저트,가격대 만원 미만,2021-06-08,맛있다,25,15,7,3
418,대보명가,3.8,강북구,주소 서울특별시 강북구 4.19로 69,음식 종류 한정식 / 백반 / 정통 한식,가격대 3만원-4만원,2022-07-12,맛있다,31,19,7,5
419,원조할매곱창,3.8,강북구,주소 서울특별시 강북구 월계로3길 68,음식 종류 고기 요리,가격대 2만원-3만원,2022-05-31,맛있다,25,17,2,6
420,칠복상회,3.7,강북구,주소 서울특별시 한천로139가길 15 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2020-10-26,괜찮다,33,19,14,0
421,히피스베이글,3.7,강북구,주소 서울특별시 강북구 삼양로 528,음식 종류 카페 / 디저트,가격대 만원 미만,2021-02-16,괜찮다,33,26,6,1
422,귀품찬,3.7,강북구,주소 서울특별시 강북구 도봉로 313,음식 종류 고기 요리,가격대 2만원-3만원,2022-01-05,맛있다,15,11,3,1
423,옛곰탕집,3.7,강북구,주소 서울특별시 강북구 도봉로71가길 4,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-03-15,별로,17,13,3,1
424,헤비앤라이트,3.7,강북구,주소 서울특별시 강북구 한천로143길 7 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2021-11-04,별로,8,6,0,2
425,유키가후루,3.7,강북구,주소 서울특별시 강북구 한천로 1178,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2020-03-06,맛있다,20,17,1,2
426,춘천막국수,3.7,강북구,주소 서울특별시 강북구 삼양로141길 4-4,음식 종류 국수 / 면 요리,가격대 만원 미만,2020-06-12,괜찮다,15,11,3,1
427,수유리조트,3.6,강북구,주소 서울특별시 강북구 노해로8가길 45,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-23,괜찮다,6,2,4,0
428,수유리우동집,3.6,강북구,주소 서울특별시 강북구 덕릉로 98,음식 종류 기타 한식,가격대 만원 미만,2022-01-25,괜찮다,8,6,2,0
429,수유손칼국수,3.6,강북구,주소 서울특별시 강북구 도봉로101길 45,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-01-11,괜찮다,14,9,3,2
430,황주집,3.5,강북구,주소 서울특별시 강북구 도봉로 372,음식 종류 고기 요리,가격대 만원-2만원,2022-07-30,맛있다,36,21,9,6
431,무너미,3.4,강북구,주소 서울특별시 강북구 노해로8가길 40,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-27,괜찮다,15,6,7,2
432,상미규카츠,3.3,강북구,주소 서울특별시 강북구 도봉로87길 32,음식 종류 까스 요리,가격대 만원-2만원,2022-02-07,맛있다,26,11,7,8
433,제일분식,2.8,강북구,주소 서울특별시 강북구 숭인로 65-3,음식 종류 기타 한식,가격대 만원 미만,2022-06-09,괜찮다,17,3,6,8
434,와라이,,강북구,주소 서울특별시 강북구 도봉로10나길 9-4 1F,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,0,0,0,,,
435,천회초밥,,강북구,주소 서울특별시 강북구 노해로 69 대성빌딩,음식 종류 회 / 스시,가격대 만원-2만원,2019-01-24,맛있다,17,13,3,1
436,모카향기,,강북구,주소 서울특별시 강북구 인수봉로 157,음식 종류 베이커리,가격대 만원 미만,0,0,2,2,0,0
437,하이그라운드제빵소,,강북구,주소 서울특별시 강북구 삼양로181길 161,음식 종류 베이커리,가격대 만원 미만,4 일 전,맛있다,2,2,0,0
438,실비집,,강북구,주소 서울특별시 강북구 한천로 1020,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2020-03-16,별로,18,10,0,8
439,파조쿠치나,4.3,강북구,주소 서울특별시 강북구 인수봉로 239 삼각산드림빌,음식 종류 패밀리 레스토랑,가격대 만원-2만원,2020-09-04,맛있다,12,8,1,3
440,더달다,,강북구,주소 서울특별시 강북구 4.19로21길 18,음식 종류 카페 / 디저트,가격대 만원 미만,2021-06-24,맛있다,15,5,9,1
441,카페블루라운지,,강북구,주소 서울특별시 강북구 솔샘로 184,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,1,1,0,0
442,상미식당,,강북구,주소 서울특별시 강북구 수유로 82,음식 종류 정통 일식 / 일반 일식,가격대 만원 미만,2022-02-07,별로,19,7,4,8
443,노르웨이안 우드,,강북구,주소 서울특별시 강북구 인수봉로 314,음식 종류 카페 / 디저트,가격대 만원 미만,2020-12-10,맛있다,9,6,1,2
444,카페인,,강북구,주소 서울특별시 강북구 4 19로 84-1,음식 종류 카페 / 디저트,가격대 만원 미만,2018-05-01,맛있다,8,6,2,0
445,돈킴,,강북구,주소 서울특별시 강북구 도봉로27길 5,음식 종류 고기 요리,가격대 만원-2만원,0,0,4,4,0,0
446,미스터쭈꾸미와동태세상,,강북구,주소 서울특별시 강북구 4.19로 15,음식 종류 해산물 요리,가격대 만원 미만,0,0,2,2,0,0
447,쿄우,,강북구,주소 서울특별시 강북구 오패산로 389,음식 종류 정통 일식 / 일반 일식,0,2020-08-29,괜찮다,2,1,1,0
448,주대국초밥집,,강북구,주소 서울특별시 강북구 솔샘로48길 4,음식 종류 회 / 스시,가격대 만원-2만원,2019-12-01,맛있다,10,10,0,0
449,송연95닭갈비,,강북구,주소 서울특별시 강북구 도봉로8길 62,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2021-01-09,맛있다,12,11,0,1
450,삼양여관,,강북구,주소 서울특별시 강북구 덕릉로8길 6,음식 종류 카페 / 디저트,가격대 만원 미만,2021-11-06,맛있다,6,6,0,0
451,미구소,,강북구,주소 서울특별시 강북구 솔매로50길 27 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2021-05-05,맛있다,6,6,0,0
452,스시도리,,강북구,주소 서울특별시 강북구 한천로139길 29,음식 종류 회 / 스시,가격대 만원-2만원,2019-01-24,괜찮다,6,2,4,0
453,마시미트,,강북구,주소 서울특별시 강북구 숭인로 65-12,음식 종류 세계음식 기타,가격대 만원-2만원,2020-01-03,맛있다,6,6,0,0
454,쉐프쿠스토,,강북구,주소 서울특별시 강북구 한천로132길 22 1F,음식 종류 이탈리안,가격대 만원-2만원,2020-07-17,맛있다,5,5,0,0
455,우디플레이트,,강북구,주소 서울특별시 강북구 삼양로 689-1 파라스파라114동 2F,음식 종류 뷔페,가격대 4만원 이상,2022-07-17,별로,3,1,1,1
456,대동집,,강북구,주소 서울특별시 강북구 도봉로87길 9-8,음식 종류 일반 주점,가격대 만원-2만원,2022-06-18,맛있다,2,2,0,0
457,카페라티스,,강북구,주소 서울특별시 강북구 삼양로141길 4-10,음식 종류 카페 / 디저트,가격대 만원 미만,2019-07-28,맛있다,5,4,1,0
458,솔향스시,,강북구,주소 서울특별시 강북구 솔샘로 244,음식 종류 회 / 스시,가격대 만원-2만원,2019-06-01,맛있다,1,1,0,0
459,왕의장어,,강북구,주소 서울특별시 강북구 삼양로181길 141-5,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,2020-09-02,괜찮다,7,4,2,1
460,일미집,,강북구,주소 서울특별시 강북구 숭인로 65-3,음식 종류 고기 요리,가격대 만원-2만원,2021-10-22,괜찮다,10,9,1,0
461,맨덜리,,강북구,주소 서울특별시 강북구 수유로 18,음식 종류 카페 / 디저트,가격대 만원 미만,2021-06-06,맛있다,6,5,1,0
462,썬데이스낵,,강북구,주소 서울특별시 강북구 도봉로10길 54 남상빌딩 1F,음식 종류 기타 한식,가격대 만원 미만,2020-03-25,괜찮다,4,1,3,0
463,양승진커피,,강북구,주소 서울특별시 강북구 한천로129길 18 1F,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,2,2,0,0
464,미트포레,,강북구,주소 서울특별시 강북구 인수봉로 278 1F,음식 종류 고기 요리,가격대 만원-2만원,2021-06-24,맛있다,1,1,0,0
465,통영산꼼장어,,강북구,주소 서울특별시 강북구 덕릉로 93-10,음식 종류 해산물 요리,가격대 2만원-3만원,0,0,1,1,0,0
466,유메초밥,,강북구,주소 서울특별시 강북구 노해로 39,음식 종류 회 / 스시,가격대 만원-2만원,2021-03-01,별로,10,6,1,3
467,크래미김밥우동집,,강북구,주소 서울특별시 강북구 노해로 117,음식 종류 기타 한식,가격대 만원 미만,2021-06-20,맛있다,5,4,1,0
468,곰보냉면,,강북구,주소 서울특별시 강북구 노해로33길 64,음식 종류 국수 / 면 요리,0,2021-04-11,괜찮다,4,2,1,1
469,카페로니,,강북구,주소 서울특별시 강북구 도봉로50길 12,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,2,2,0,0
470,쿠시,,강북구,주소 서울특별시 강북구 노해로8길 9-20,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-02-07,맛있다,9,8,1,0
471,아카렌,,강북구,주소 서울특별시 강북구 한천로139가길 26,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-05-16,맛있다,7,5,1,1
472,재영통닭,,강북구,주소 서울특별시 강북구 도봉로87길 40,음식 종류 닭 / 오리 요리,가격대 만원 미만,2022-07-06,맛있다,4,4,0,0
473,이씨부엌,,강북구,주소 서울특별시 강북구 노해로8가길 32,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-05-04,맛있다,3,3,0,0
474,정스시,,강북구,주소 서울특별시 강북구 한천로 1039,음식 종류 회 / 스시,가격대 만원-2만원,2016-08-10,맛있다,2,2,0,0
475,양촌리 화로구이,,강북구,주소 서울특별시 강북구 도봉로 308 북한산스카이 2F,음식 종류 고기 요리,0,2022-07-02,맛있다,1,1,0,0
476,한끼만두,,강북구,주소 서울특별시 강북구 도봉로71길 17,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2020-05-03,맛있다,3,3,0,0
477,아이엠,,강북구,주소 서울특별시 강북구 노해로 41 동아빌딩 2F,음식 종류 칵테일 / 와인,가격대 2만원-3만원,0,0,0,,,
478,블랙다운커피,,강북구,주소 서울특별시 강북구 삼양로 528-1 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-23,괜찮다,12,10,2,0
479,민박컾,,강북구,주소 서울특별시 강북구 노해로14길 24,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,0,,,
480,카페뜻밖,,강북구,주소 서울특별시 강북구 인수봉로 166,음식 종류 카페 / 디저트,가격대 만원 미만,0,0,0,,,
481,왕빈자삼파전,,강북구,주소 서울특별시 강북구 도봉로8길 25,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-07-04,괜찮다,17,4,8,5
482,예와손만두,,강북구,주소 서울특별시 강북구 4.19로 40-8,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-05-31,맛있다,11,9,2,0
483,경계선,,강북구,주소 서울특별시 강북구 삼각산로 22-7,음식 종류 카페 / 디저트,가격대 만원 미만,2020-09-19,맛있다,8,5,3,0
484,보배반점,,강북구,주소 서울특별시 강북구 솔샘로 293 승은빌딩 1F,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-07-08,맛있다,5,5,0,0
485,리트리트커피로스터즈,,강북구,주소 서울특별시 강북구 한천로139길 11,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-30,맛있다,4,2,2,0
486,녹베이크샵,,강북구,주소 서울특별시 강북구 숭인로 65-3 1F,음식 종류 베이커리,가격대 만원 미만,2022-07-21,괜찮다,3,2,1,0
487,모모술방,,강북구,주소 서울특별시 강북구 한천로140길 11-5,음식 종류 일반 주점,가격대 만원-2만원,0,0,0,,,
488,담소두부,,강북구,주소 서울특별시 강북구 삼각산로 57,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-07-23,맛있다,9,7,2,0
489,얌미타이,,강북구,주소 서울특별시 강북구 오패산로31길 43,음식 종류 태국 음식,가격대 만원-2만원,2021-05-30,별로,5,2,2,1
490,전주선지순대추어탕,,강북구,주소 서울특별시 강북구 오현로31길 173,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-04,맛있다,5,5,0,0
491,데어유고,,강북구,주소 서울특별시 강북구 오현로6길 77,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-13,괜찮다,5,4,1,0
492,릴렉스,,강북구,주소 서울특별시 강북구 삼양로181길 142,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2021-11-23,맛있다,3,1,2,0
493,대가원식당,,강북구,주소 서울특별시 강북구 한천로 1064,음식 종류 고기 요리,가격대 3만원-4만원,2016-05-14,맛있다,3,2,1,0
494,서오릉피자,,강북구,주소 서울특별시 강북구 한천로 981 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-08-03,맛있다,4,4,0,0
