,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
498,뺑드에코,4.1,서울시 성동구,주소 서울특별시 성동구 연무장길 44 2F,음식 종류 베이커리,가격대 만원 미만,6 일 전,맛있다,38,32,4,2
499,애리꼼닭발,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로22길 3,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-07-06,괜찮다,49,41,4,4
500,일품생고기,4.1,서울시 성동구,주소 서울특별시 성동구 독서당로40길 29,음식 종류 고기 요리,가격대 4만원 이상,2022-05-29,맛있다,24,20,2,2
501,위키드와이프,4.1,서울시 성동구,주소 서울특별시 성동구 성수일로 1,음식 종류 칵테일 / 와인,가격대 3만원-4만원,2022-06-24,맛있다,11,9,2,0
502,우동가조쿠,4.1,서울시 성동구,주소 서울특별시 성동구 연무장길 9,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-08-04,맛있다,26,20,6,0
503,오스테리아 쟌니,4.1,서울시 성동구,주소 서울특별시 성동구 연무장길 109 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-07-25,맛있다,23,15,7,1
504,꿉당,4.1,서울시 성동구,주소 서울특별시 성동구 성수이로20길 10 경협회관 104호,음식 종류 고기 요리,가격대 만원-2만원,2022-08-03,맛있다,23,17,4,2
505,잇샐러드,4.1,서울시 성동구,주소 서울특별시 성동구 성수일로8길 28 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-07-22,괜찮다,24,17,4,3
506,모찌모찌브래드,4.1,서울시 성동구,주소 서울특별시 성동구 한림말3길 14,음식 종류 베이커리,가격대 만원 미만,2022-04-19,맛있다,18,16,2,0
507,만나떡볶이,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로24길 27,음식 종류 기타 한식,가격대 만원 미만,2022-06-12,맛있다,9,8,1,0
508,만두전빵,4.1,서울시 성동구,주소 서울특별시 성동구 행당로15길 2,음식 종류 기타 한식,가격대 만원 미만,2021-11-20,맛있다,28,26,2,0
509,야마타니우동,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로21길 11 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-04-14,맛있다,15,12,1,2
510,퍼주에,4.1,서울시 성동구,주소 서울특별시 성동구 독서당로47길 12-1,음식 종류 베트남 음식,가격대 만원 미만,2021-11-14,맛있다,15,12,3,0
511,스탠드업플리즈바이턴온,4.1,서울시 성동구,주소 서울특별시 성동구 연무장3길 14,가격대 만원 미만,주차 주차공간없음,2022-05-10,맛있다,15,13,2,0
512,진국설렁탕,4.1,서울시 성동구,주소 서울특별시 성동구 고산자로 293,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-16,맛있다,6,5,1,0
513,유가츠,4.1,서울시 성동구,주소 서울특별시 성동구 서울숲4길 12-7 B1,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-05-17,괜찮다,21,18,2,1
514,일구공,4.1,서울시 성동구,주소 서울특별시 성동구 서울숲길 37 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-05-18,괜찮다,14,9,5,0
515,전풍호텔라운지,4.1,서울시 성동구,주소 서울특별시 성동구 무학봉28길 7 전풍호텔라운지 1F,음식 종류 퓨전 양식,가격대 만원-2만원,2022-08-10,맛있다,11,10,1,0
516,보다버거,4.1,서울시 성동구,주소 서울특별시 성동구 성수이로14길 7,음식 종류 기타 양식,가격대 만원-2만원,2022-05-10,맛있다,10,7,3,0
517,라프레플루트,4.1,서울시 성동구,주소 서울특별시 성동구 서울숲2길 8-8 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-17,맛있다,6,6,0,0
518,메종파이프그라운드,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로 83-21 B124-5호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-02,맛있다,7,6,1,0
519,성수온실,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로4길 26-14 2F,음식 종류 기타 양식,가격대 만원-2만원,2022-05-08,괜찮다,4,3,1,0
520,전봇대집,4.1,서울시 성동구,주소 서울특별시 성동구 살곶이길 40,음식 종류 고기 요리,0,2022-07-22,맛있다,6,5,1,0
521,옥수해물찜칼국수,4.1,서울시 성동구,주소 서울특별시 성동구 독서당로40길 37 옥수어울림,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-07-06,맛있다,15,9,4,2
522,정돈,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로 83-21 B1,음식 종류 까스 요리,가격대 만원-2만원,2022-06-30,맛있다,5,5,0,0
523,타코 까나스따,4.1,서울시 성동구,주소 서울특별시 성동구 동호로2길 28,음식 종류 남미 음식,가격대 만원 미만,2022-06-26,맛있다,6,5,1,0
524,푸줏간생고기점,4.0,서울시 성동구,주소 서울특별시 성동구 행당로17길 24,음식 종류 고기 요리,가격대 만원-2만원,2021-12-24,맛있다,55,38,14,3
525,성수족발,4.0,서울시 성동구,주소 서울특별시 성동구 아차산로7길 7 동진빌딩 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-06-19,맛있다,165,113,29,23
526,미아논나,4.0,서울시 성동구,주소 서울특별시 성동구 연무장5길 9-16 블루스톤타워 1F 104호,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-02,맛있다,39,26,10,3
527,프라이데이무브먼트,4.0,서울시 성동구,주소 서울특별시 성동구 왕십리로14길 7,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-18,맛있다,32,25,7,0
528,윕 성수,4.0,서울시 성동구,주소 서울특별시 성동구 광나루로4가길 5,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-06-24,맛있다,19,15,4,0
529,오부이용,4.0,서울시 성동구,주소 서울특별시 성동구 독서당로51길 29-1,음식 종류 프랑스 음식,가격대 만원-2만원,2022-03-01,맛있다,16,11,3,2
530,굴림,4.0,서울시 성동구,주소 서울특별시 성동구 성수이로5길 1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-29,맛있다,19,16,3,0
531,온더,4.0,서울시 성동구,주소 서울특별시 성동구 왕십리로14길 23 1F,음식 종류 베이커리,가격대 만원 미만,2022-04-09,괜찮다,16,12,4,0
532,피키니키라자냐,4.0,서울시 성동구,주소 서울특별시 성동구 서울숲2길 14 1F,음식 종류 퓨전 양식,가격대 만원-2만원,5 일 전,맛있다,15,9,6,0
533,푼토돌체,4.0,서울시 성동구,주소 서울특별시 성동구 서울숲6길 16-1 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-05,괜찮다,14,10,4,0
534,더파머스카페,4.0,서울시 성동구,주소 서울특별시 성동구 왕십리로6길 11 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-19,괜찮다,22,17,5,0
535,갈십리,4.0,서울시 성동구,주소 서울특별시 성동구 마조로 15-11,음식 종류 카페 / 디저트,가격대 만원 미만,2022-03-19,괜찮다,29,23,5,1
536,버섯집,4.0,서울시 성동구,주소 서울특별시 성동구 왕십리로5길 9-10,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-02-26,별로,30,22,3,5
537,칙피스,4.0,서울시 성동구,주소 서울특별시 성동구 연무장5길 9-16 블루스톤타워 1F 101호,음식 종류 기타 양식,가격대 만원 미만,2022-06-27,괜찮다,19,12,4,3
538,도믹스,4.0,서울시 성동구,주소 서울특별시 성동구 둘레9가길 9 1F,음식 종류 퓨전 한식,가격대 4만원 이상,2021-12-22,별로,10,7,2,1
539,버거보이,4.0,서울시 성동구,주소 서울특별시 성동구 아차산로17길 48 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-04-16,맛있다,7,5,2,0
540,오레노카츠,4.0,서울시 성동구,주소 서울특별시 성동구 성수일로 47 102호,음식 종류 까스 요리,가격대 만원-2만원,2022-02-19,괜찮다,19,13,6,0
541,에이투비,4.0,서울시 성동구,주소 서울특별시 성동구 아차산로11길 3 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-21,맛있다,9,8,1,0
542,코너룸,4.0,서울시 성동구,주소 서울특별시 성동구 성수일로1길 8 1F,음식 종류 프랑스 음식,가격대 2만원-3만원,2022-07-03,맛있다,8,4,4,0
543,미러 성수,4.0,서울시 성동구,주소 서울특별시 성동구 아차산로13길 2 2F,음식 종류 칵테일 / 와인,가격대 만원-2만원,7 시간 전,별로,8,6,0,2
544,티룸,4.0,서울시 성동구,주소 서울특별시 성동구 서울숲길 52 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-26,맛있다,7,5,2,0
545,백정돈공장,4.0,서울시 성동구,주소 서울특별시 성동구 연무장길 38-2,음식 종류 고기 요리,가격대 만원-2만원,2022-06-16,맛있다,16,12,2,2
546,이로우,4.0,서울시 성동구,주소 서울특별시 성동구 연무장길 12 1F,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2022-06-30,맛있다,10,7,2,1
547,OUDO,4.0,서울시 성동구,주소 서울특별시 성동구 성수일로 55 106호,음식 종류 카페 / 디저트,가격대 만원 미만,1 일 전,맛있다,8,7,1,0
548,다포케,4.0,서울시 성동구,주소 서울특별시 성동구 연무장길 41,음식 종류 세계음식 기타,가격대 만원 미만,5 일 전,맛있다,11,9,2,0
549,코타티,4.0,서울시 성동구,주소 서울특별시 성동구 상원4길 10,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-13,맛있다,8,6,2,0
550,청춘극장,4.0,서울시 성동구,주소 서울특별시 성동구 행당로 112-5,음식 종류 고기 요리,가격대 만원-2만원,2022-05-21,맛있다,17,13,3,1
551,베티버,4.0,서울시 성동구,주소 서울특별시 성동구 성덕정11길 18 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-10,맛있다,7,6,1,0
552,주052,4.0,서울시 성동구,주소 서울특별시 성동구 고산자로14길 26,음식 종류 일반 주점,가격대 2만원-3만원,2022-06-15,맛있다,11,10,1,0
553,소년식당,4.0,서울시 성동구,주소 서울특별시 성동구 서울숲6길 17 1F,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-06-21,맛있다,16,11,3,2
554,maat,4.0,서울시 성동구,주소 서울특별시 성동구 광나루로4길 9 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-04,맛있다,7,6,1,0
555,니드스윗,4.0,서울시 성동구,주소 서울특별시 성동구 아차산로1길 9,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-15,괜찮다,6,5,1,0
556,시올돈,4.0,서울시 성동구,주소 서울특별시 성동구 한림말3길 15 1F,음식 종류 까스 요리,가격대 만원-2만원,2022-07-30,맛있다,4,3,1,0
557,성수아구찜,4.0,서울시 성동구,주소 서울특별시 성동구 왕십리로4길 10,음식 종류 해산물 요리,가격대 만원-2만원,2022-06-24,맛있다,5,3,2,0
558,어니언,3.9,서울시 성동구,주소 서울특별시 성동구 아차산로9길 8,음식 종류 카페 / 디저트,가격대 만원 미만,1 일 전,맛있다,198,102,73,23
559,멜로워커피,3.9,서울시 성동구,주소 서울특별시 성동구 성수이로7길 39,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-04,맛있다,48,29,16,3
560,바이 레인,3.9,서울시 성동구,주소 서울특별시 성동구 왕십리로14길 12 1F,가격대 만원 미만,주차 주차공간없음,2022-08-10,맛있다,38,29,9,0
561,ㅊa,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲6길 2,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-18,맛있다,58,34,19,5
562,대도식당,3.9,서울시 성동구,주소 서울특별시 성동구 무학로12길 3,음식 종류 고기 요리,가격대 4만원 이상,2022-06-11,맛있다,96,63,19,14
563,피어커피로스터스,3.9,서울시 성동구,주소 서울특별시 성동구 광나루로4가길 24,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-20,맛있다,59,39,17,3
564,커피식탁,3.9,서울시 성동구,주소 서울특별시 성동구 상원1길 15,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-20,맛있다,37,30,6,1
565,서울앵무새,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲9길 3,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-11,맛있다,23,15,5,3
566,청죽골식당,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲4길 28-3 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-04-26,별로,49,37,7,5
567,미도림,3.9,서울시 성동구,주소 서울특별시 성동구 왕십리로 108 3F,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-06-15,맛있다,20,16,2,2
568,키커피 컴퍼니,3.9,서울시 성동구,주소 서울특별시 성동구 왕십리로 269 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-18,맛있다,36,26,8,2
569,쓰리오브어스,3.9,서울시 성동구,주소 서울특별시 성동구 연무장길 41-18,음식 종류 다국적 아시아 음식,가격대 만원-2만원,2021-06-23,맛있다,28,20,4,4
570,인더매스,3.9,서울시 성동구,주소 서울특별시 성동구 마장로 270,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-30,맛있다,27,20,7,0
571,모멘토브루어스,3.9,서울시 성동구,주소 서울특별시 성동구 상원6길 11-1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,25,18,5,2
572,봉순이네다락방,3.9,서울시 성동구,주소 서울특별시 성동구 왕십리로21길 13-1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-07,맛있다,29,22,7,0
573,키친우라와,3.9,서울시 성동구,주소 서울특별시 성동구 난계로 61 B1,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-06-16,별로,16,13,2,1
574,컨템포,3.9,서울시 성동구,주소 서울특별시 성동구 연무장길 7-1,음식 종류 카페 / 디저트,가격대 만원 미만,2021-03-18,괜찮다,17,13,4,0
575,옹근달,3.9,서울시 성동구,주소 서울특별시 성동구 성수이로7길 41-1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-11,괜찮다,24,14,9,1
576,색다른면,3.9,서울시 성동구,주소 서울특별시 성동구 뚝섬로9길 16 101호,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-16,괜찮다,17,11,5,1
577,훼미리손칼국수,3.9,서울시 성동구,주소 서울특별시 성동구 왕십리로 134,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-06-26,괜찮다,25,18,6,1
578,타께리아 엘 몰리노,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲2길 19-18 1F,음식 종류 남미 음식,가격대 4만원 이상,2022-07-30,별로,11,6,2,3
579,송계옥,3.9,서울시 성동구,주소 서울특별시 성동구 아차산로11길 11 1F 101-103호,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,4 일 전,맛있다,9,6,2,1
580,빌로우 성수,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲4길 16-10,가격대 만원 미만,주차 주차공간없음,2022-04-26,맛있다,19,11,6,2
581,일미락,3.9,서울시 성동구,주소 서울특별시 성동구 상원6나길 22-20,음식 종류 고기 요리,가격대 만원-2만원,2022-06-18,맛있다,23,16,5,2
582,하루노유키,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲2길 17 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-02,맛있다,16,11,5,0
583,나누리잡화점,3.9,서울시 성동구,주소 서울특별시 성동구 연무장길 47,음식 종류 일반 주점,가격대 만원 미만,2022-07-31,맛있다,14,9,4,1
584,낙원스낵,3.9,서울시 성동구,주소 서울특별시 성동구 마조로5길 14,음식 종류 기타 양식,가격대 만원-2만원,2022-03-07,맛있다,30,19,9,2
585,에픽에스프레소더커피바,3.9,서울시 성동구,주소 서울특별시 성동구 무학로 33 텐즈힐 1구역 117동 B105호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-18,맛있다,15,11,3,1
586,올드나이브스,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲6길 20 B1,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-02-13,맛있다,10,8,2,0
587,이오로비스트로,3.9,서울시 성동구,주소 서울특별시 성동구 연무장5길 18 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-03-27,괜찮다,20,11,9,0
588,5to7,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲2길 44-13 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-02,맛있다,14,11,2,1
589,왕십리정부네곱창,3.9,서울시 성동구,주소 서울특별시 성동구 고산자로 287,음식 종류 고기 요리,가격대 만원-2만원,2022-08-02,맛있다,11,9,1,1
590,치카치카,3.9,서울시 성동구,주소 서울특별시 성동구 연무장길 38,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-16,맛있다,16,12,3,1
591,우콘카레,3.9,서울시 성동구,주소 서울특별시 성동구 성수이로10길 8 1F 101호,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2021-12-26,맛있다,28,20,6,2
592,달바,3.9,서울시 성동구,주소 서울특별시 성동구 마조로3가길 21,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-02-22,괜찮다,25,17,8,0
593,동방양꼬치,3.9,서울시 성동구,주소 서울특별시 성동구 마조로 33,음식 종류 기타 중식,가격대 만원-2만원,2022-05-31,괜찮다,21,15,5,1
594,카터알망,3.9,서울시 성동구,주소 서울특별시 성동구 독서당로 223 래미안옥수리버젠 상가 1F,음식 종류 베이커리,가격대 만원 미만,2021-10-18,맛있다,12,10,2,0
595,이태리차차,3.9,서울시 성동구,주소 서울특별시 성동구 연무장길 14-5,음식 종류 이탈리안,가격대 2만원-3만원,2021-11-07,괜찮다,7,3,4,0
596,카모플라쥬,3.9,서울시 성동구,주소 서울특별시 성동구 아차산로1길 9,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-25,맛있다,12,8,4,0
597,스탠다드 빌라,3.9,서울시 성동구,주소 서울특별시 성동구 한림말3길 27-1 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-03-28,맛있다,15,9,5,1
598,LOWIDE,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲2길 22-1 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-25,괜찮다,12,9,2,1
599,테디스오븐,3.9,서울시 성동구,주소 서울특별시 성동구 서울숲2길 43 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-13,괜찮다,10,7,3,0
600,오코노미야키식당하나,4.7,서울시 광진구,주소 서울특별시 광진구 능동로13길 111,음식 종류 철판 요리,가격대 만원-2만원,2022-06-20,맛있다,71,58,10,3
601,멕시칼리,4.6,서울시 광진구,주소 서울특별시 광진구 능동로36길 181,음식 종류 남미 음식,가격대 만원 미만,6 일 전,맛있다,30,27,3,0
602,뚝방길 홍차가게,4.5,서울시 광진구,주소 서울특별시 광진구 자양강변길 277,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-13,맛있다,66,59,5,2
603,시홍쓰,4.5,서울시 광진구,주소 서울특별시 광진구 능동로17길 5 1F,음식 종류 기타 중식,가격대 만원 미만,2022-07-15,맛있다,15,14,1,0
604,얼땅쟈,4.5,서울시 광진구,주소 서울특별시 광진구 동일로18길 68,음식 종류 기타 중식,가격대 만원-2만원,2022-08-10,맛있다,12,11,1,0
605,송화산시도삭면,4.4,서울시 광진구,주소 서울특별시 광진구 뚝섬로27길 48,음식 종류 기타 중식,가격대 만원 미만,2022-08-10,맛있다,139,102,28,9
606,빠오즈푸,4.4,서울시 광진구,주소 서울특별시 광진구 광나루로 373,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-06-04,맛있다,191,143,38,10
607,명봉샤브샤브양꼬치,4.4,서울시 광진구,주소 서울특별시 광진구 뚝섬로31길 59 광진빌딩,음식 종류 기타 중식,가격대 2만원-3만원,2022-07-31,맛있다,125,91,27,7
608,원조할아버지손두부,4.4,서울시 광진구,주소 서울특별시 광진구 자양로 324,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-08-11,괜찮다,83,68,11,4
609,매운향솥,4.4,서울시 광진구,주소 서울특별시 광진구 동일로18길 61,음식 종류 기타 중식,가격대 만원-2만원,2022-06-14,맛있다,135,102,18,15
610,대흥양다리바베큐,4.4,서울시 광진구,주소 서울특별시 광진구 동일로18길 67 1F,음식 종류 기타 중식,가격대 2만원-3만원,2022-07-27,맛있다,55,40,9,6
611,육성회비,4.4,서울시 광진구,주소 서울특별시 광진구 동일로24길 19,음식 종류 고기 요리,가격대 만원-2만원,2022-08-08,맛있다,60,51,5,4
612,플록,4.4,서울시 광진구,주소 서울특별시 광진구 자양로19길 8 광석빌딩 1F,음식 종류 프랑스 음식,가격대 만원-2만원,2022-06-05,맛있다,15,14,1,0
613,이화만두,4.4,서울시 광진구,주소 서울특별시 광진구 능동로 278-1,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-07-30,맛있다,9,9,0,0
614,남한강민물매운탕,4.4,서울시 광진구,주소 서울특별시 광진구 동일로 150,음식 종류 해산물 요리,가격대 만원-2만원,2022-06-29,맛있다,14,14,0,0
615,환이네갈비살 (휴업중),4.4,서울시 광진구,주소 서울특별시 광진구 동일로24길 70,음식 종류 고기 요리,가격대 만원-2만원,2022-05-31,맛있다,15,13,2,0
616,드로잉레시피,4.4,서울시 광진구,주소 서울특별시 광진구 뚝섬로33길 45 상석빌딩,음식 종류 퓨전 양식,가격대 만원-2만원,2022-06-20,맛있다,9,9,0,0
617,송화양꼬치,4.3,서울시 광진구,주소 서울특별시 광진구 동일로18길 70,음식 종류 기타 중식,가격대 만원-2만원,2022-07-07,맛있다,35,24,11,0
618,태천면옥,4.3,서울시 광진구,주소 서울특별시 광진구 광장로 49,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-07-12,맛있다,25,21,2,2
619,로이베이커리카페,4.3,서울시 광진구,주소 서울특별시 광진구 능동로 36 1F,음식 종류 베이커리,가격대 만원 미만,2022-08-03,맛있다,17,17,0,0
620,폽타이,4.3,서울시 광진구,주소 서울특별시 광진구 자양번영로6길 60 1F,음식 종류 태국 음식,가격대 만원-2만원,2022-06-17,맛있다,8,8,0,0
621,선장훅,4.3,서울시 광진구,주소 서울특별시 광진구 동일로24길 38-1 1F,음식 종류 해산물 요리,가격대 3만원-4만원,2022-01-29,맛있다,7,6,1,0
622,서북면옥,4.2,서울시 광진구,주소 서울특별시 광진구 자양로 199-1,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-28,맛있다,156,117,23,16
623,이이요,4.2,서울시 광진구,주소 서울특별시 광진구 능동로32길 6,음식 종류 회 / 스시,가격대 만원-2만원,3 일 전,별로,136,102,23,11
624,최가커피,4.2,서울시 광진구,주소 서울특별시 광진구 능동로13길 23,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-27,괜찮다,136,102,31,3
625,소바쿠,4.2,서울시 광진구,주소 서울특별시 광진구 천호대로 650,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-08-01,맛있다,64,50,8,6
626,해룡마라룽샤,4.2,서울시 광진구,주소 서울특별시 광진구 동일로18길 36,음식 종류 기타 중식,가격대 2만원-3만원,2022-06-29,맛있다,75,56,14,5
627,라멘다이야,4.2,서울시 광진구,주소 서울특별시 광진구 자양번영로6길 67,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-01-10,맛있다,24,20,3,1
628,송화산시도삭면,4.2,서울시 광진구,주소 서울특별시 광진구 아차산로30길 33,음식 종류 기타 중식,가격대 만원 미만,2022-07-07,맛있다,23,17,6,0
629,비에이치테이블,4.2,서울시 광진구,주소 서울특별시 광진구 아차산로45길 16,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-06-13,맛있다,20,16,3,1
630,초라멘,4.2,서울시 광진구,주소 서울특별시 광진구 능동로13길 80 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-04-13,맛있다,20,17,3,0
631,케루악,4.2,서울시 광진구,주소 서울특별시 광진구 뚝섬로52마길 21,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-04-29,맛있다,15,11,4,0
632,미주류,4.2,서울시 광진구,주소 서울특별시 광진구 면목로 31,음식 종류 일반 주점,가격대 만원-2만원,2022-05-08,맛있다,7,7,0,0
633,Daughter,4.2,서울시 광진구,주소 서울특별시 광진구 아차산로31길 40,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-08,맛있다,13,12,1,0
634,최가커피회관,4.2,서울시 광진구,주소 서울특별시 광진구 능동로13길 30 B1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-19,맛있다,7,7,0,0
635,핱버드,4.2,서울시 광진구,주소 서울특별시 광진구 아차산로 200 커먼그라운드 3F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-05-06,괜찮다,5,4,1,0
636,대원칼국수,4.2,서울시 광진구,주소 서울특별시 광진구 자양로18길 56 거송빌딩,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-07-28,맛있다,7,5,2,0
637,피자힐,4.1,서울시 광진구,주소 서울특별시 광진구 워커힐로 177 비스타 워커힐 별관,음식 종류 이탈리안,가격대 4만원 이상,2022-06-23,맛있다,167,94,57,16
638,Index,4.1,서울시 광진구,주소 서울특별시 광진구 아차산로 200 3F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-15,맛있다,37,32,4,1
639,마우로아,4.1,서울시 광진구,주소 서울특별시 광진구 능동로 320 1F,음식 종류 칵테일 / 와인,가격대 3만원-4만원,2022-07-15,맛있다,30,25,4,1
640,로얄인디안레스토랑,4.1,서울시 광진구,주소 서울특별시 광진구 동일로22길 42,음식 종류 인도 음식,가격대 만원-2만원,2022-04-24,맛있다,43,34,8,1
641,계탄집,4.1,서울시 광진구,주소 서울특별시 광진구 능동로 31,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2021-11-07,맛있다,33,28,3,2
642,경성양육관,4.1,서울시 광진구,주소 서울특별시 광진구 동일로18길 52,음식 종류 기타 중식,가격대 만원-2만원,2022-06-14,맛있다,29,21,5,3
643,화양식당,4.1,서울시 광진구,주소 서울특별시 광진구 군자로7길 3,가격대 만원-2만원,주차 주차공간없음,2022-05-31,맛있다,34,26,2,6
644,수퍼슬라이더스,4.1,서울시 광진구,주소 서울특별시 광진구 능동로13길 50,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-05,맛있다,42,33,7,2
645,모에기,4.1,서울시 광진구,주소 서울특별시 광진구 워커힐로 177 비스타 워커힐 1F,음식 종류 정통 일식 / 일반 일식,가격대 4만원 이상,2022-06-14,괜찮다,10,8,2,0
646,고향양꼬치,4.1,서울시 광진구,주소 서울특별시 광진구 동일로18길 101 1F,음식 종류 기타 중식,가격대 만원-2만원,2021-12-10,맛있다,27,21,4,2
647,스미다,4.1,서울시 광진구,주소 서울특별시 광진구 천호대로109길 18 1F,음식 종류 카페 / 디저트,가격대 만원 미만,4 일 전,괜찮다,17,15,2,0
648,반티엔야오 카오위,4.1,서울시 광진구,주소 서울특별시 광진구 동일로20길 106 2F,음식 종류 기타 중식,가격대 만원-2만원,2022-05-19,별로,16,13,1,2
649,고기굽는놈,4.1,서울시 광진구,주소 서울특별시 광진구 아차산로31길 8,음식 종류 고기 요리,가격대 만원-2만원,2022-02-27,맛있다,7,5,2,0
650,알고,4.1,서울시 광진구,주소 서울특별시 광진구 광나루로17길 10 2F,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-06-28,맛있다,13,12,1,0
651,영미오리탕,4.1,서울시 광진구,주소 서울특별시 광진구 동일로60길 53 천수빌딩,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,2022-07-31,맛있다,15,11,2,2
