,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
317,따뚱,4.2,서초구,주소 서울특별시 서초구 강남대로107길 6 더리버사이드호텔 2F,음식 종류 정통 중식 / 일반 중식,가격대 3만원-4만원,2021-12-31,맛있다,26,20,5,1
318,더진미평냉,4.2,서초구,주소 서울특별시 서초구 서초중앙로 58 피앤디 솔로빌 B2,음식 종류 국수 / 면 요리,가격대 만원-2만원,2022-08-10,맛있다,20,16,3,1
319,Merci,4.2,서초구,주소 서울특별시 서초구 논현로 23 1F,음식 종류 프랑스 음식,가격대 만원-2만원,2022-08-08,맛있다,13,10,1,2
320,신사 고집,4.2,서초구,주소 서울특별시 서초구 나루터로 70,음식 종류 고기 요리,가격대 만원-2만원,2022-06-30,맛있다,14,10,4,0
321,모던샤브하우스,4.2,서초구,주소 서울특별시 서초구 신반포로 176,음식 종류 탕 / 찌개 / 전골,가격대 4만원 이상,2022-07-28,괜찮다,6,5,1,0
322,카리,4.2,서초구,주소 서울특별시 서초구 사평대로 205 파미에스테이션 1F FP122호,음식 종류 인도 음식,가격대 만원-2만원,2022-07-30,맛있다,11,8,2,1
323,카페 원,4.2,서초구,주소 서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 1F,음식 종류 카페 / 디저트,가격대 2만원-3만원,2022-01-14,맛있다,8,8,0,0
324,언니가숨겨놓은과자상자,4.2,서초구,주소 서울특별시 서초구 방배천로8길 36 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,12,11,1,0
325,조양관,4.2,서초구,주소 서울특별시 서초구 서초대로74길 29 서초파라곤 B1 01호,음식 종류 한정식 / 백반 / 정통 한식,가격대 3만원-4만원,2022-06-06,맛있다,9,7,2,0
326,백년옥,4.2,서초구,주소 서울특별시 서초구 남부순환로323길 1 다모성갤러리,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-01-18,맛있다,15,13,2,0
327,삼호복집,4.2,서초구,주소 서울특별시 서초구 강남대로51길 5 기우빌딩,음식 종류 해산물 요리,가격대 2만원-3만원,2021-06-27,맛있다,9,9,0,0
328,쎄종드파이,4.2,서초구,주소 서울특별시 서초구 서초대로40길 48-16,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-05,맛있다,6,6,0,0
329,강셰프스토리,4.2,서초구,주소 서울특별시 서초구 방배로 234-6,음식 종류 회 / 스시,가격대 2만원-3만원,2022-05-31,맛있다,11,10,1,0
330,파티시안,4.2,서초구,주소 서울특별시 서초구 서초대로25길 37,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-30,맛있다,4,4,0,0
331,피노키오,4.2,서초구,주소 서울특별시 서초구 사평대로22길 42 103호,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-04,맛있다,4,4,0,0
332,분코,4.2,서초구,주소 서울특별시 서초구 방배천로4안길 26 2F,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-04-24,맛있다,8,6,2,0
333,이케맨이자카야,4.2,서초구,주소 서울특별시 서초구 서초대로78길 50 3F,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-07-19,맛있다,4,3,1,0
334,바른고기바른가격 정육점,4.2,서초구,주소 서울특별시 서초구 동광로 80 정암빌딩 1-2F,음식 종류 고기 요리,가격대 4만원 이상,2022-06-30,괜찮다,7,6,1,0
335,화이트리에,4.2,서초구,주소 서울특별시 서초구 신반포로 219 1F 1호,음식 종류 베이커리,가격대 만원 미만,2022-04-30,맛있다,5,5,0,0
336,해브커피,4.2,서초구,주소 서울특별시 서초구 서초대로25길 51 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-02,맛있다,4,4,0,0
337,마얘,4.1,서초구,주소 서울특별시 서초구 사평대로22길 14 토마소닉스빌딩,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-23,맛있다,151,103,33,15
338,스시타노,4.1,서초구,주소 서울특별시 서초구 서래로5길 30 2F,음식 종류 회 / 스시,가격대 4만원 이상,2022-05-12,맛있다,43,30,11,2
339,브루클린더버거조인트,4.1,서초구,주소 서울특별시 서초구 서래로2길 27,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-09,맛있다,309,240,62,7
340,쿠차라,4.1,서초구,주소 서울특별시 서초구 서초대로74길 11 삼성전자빌딩,음식 종류 남미 음식,가격대 만원 미만,2022-06-18,괜찮다,196,138,44,14
341,밀갸또,4.1,서초구,주소 서울특별시 서초구 서초대로58길 37,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-21,맛있다,102,82,14,6
342,스시만,4.1,서초구,주소 서울특별시 서초구 동광로27길 3 1F,음식 종류 회 / 스시,가격대 4만원 이상,2021-12-01,괜찮다,26,20,2,4
343,낙원타코,4.1,서초구,주소 서울특별시 서초구 서초대로73길 9 타임빌딩 2F,음식 종류 남미 음식,가격대 2만원-3만원,6 일 전,맛있다,106,70,26,10
344,릿잇타미,4.1,서초구,주소 서울특별시 서초구 방배천로2안길 31 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-05-30,맛있다,114,75,34,5
345,스시코에,4.1,서초구,주소 서울특별시 서초구 서초대로 17 대우디오빌 1F 110호,음식 종류 회 / 스시,가격대 4만원 이상,2022-01-07,별로,14,13,0,1
346,일일향,4.1,서초구,주소 서울특별시 서초구 서초대로78길 22 홍우빌딩,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2022-06-17,맛있다,81,59,13,9
347,장꼬방,4.1,서초구,주소 서울특별시 서초구 강남대로61길 27,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-10,맛있다,151,117,31,3
348,세광양대창,4.1,서초구,주소 서울특별시 서초구 반포대로28길 79 1-2F,음식 종류 고기 요리,가격대 만원-2만원,2022-04-20,맛있다,83,80,2,1
349,쿤쏨차이,4.1,서초구,주소 서울특별시 서초구 서초대로53길 23,음식 종류 태국 음식,가격대 만원-2만원,2022-06-06,괜찮다,48,34,10,4
350,묘오또,4.1,서초구,주소 서울특별시 서초구 방배로28길 16,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-07-12,맛있다,51,32,15,4
351,하프커피,4.1,서초구,주소 서울특별시 서초구 신반포로 176 파미에스테이션 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-28,맛있다,59,39,18,2
352,소브레메사 (휴업중),4.1,서초구,주소 서울특별시 서초구 서초대로77길 62,음식 종류 세계음식 기타,가격대 4만원 이상,2021-12-19,맛있다,22,15,4,3
353,줄리에뜨,4.1,서초구,주소 서울특별시 서초구 동광로 178,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-02,맛있다,37,29,7,1
354,프로간장게장,4.1,서초구,주소 서울특별시 서초구 강남대로97길 9 프로빌딩,음식 종류 한정식 / 백반 / 정통 한식,가격대 4만원 이상,2022-07-26,맛있다,99,60,24,15
355,김영모과자점,4.1,서초구,주소 서울특별시 서초구 효령로 391,음식 종류 베이커리,가격대 만원 미만,3 일 전,맛있다,98,79,15,4
356,육즙을 품다,4.1,서초구,주소 서울특별시 서초구 서초대로73길 30,음식 종류 고기 요리,가격대 만원-2만원,2022-07-31,맛있다,21,14,4,3
357,라비드쿤,4.1,서초구,주소 서울특별시 서초구 마방로2길 15-5,음식 종류 프랑스 음식,가격대 만원-2만원,2022-06-04,맛있다,29,21,4,4
358,아티장베이커스,4.1,서초구,주소 서울특별시 서초구 서래로 35,음식 종류 베이커리,가격대 만원 미만,2022-07-02,맛있다,39,32,7,0
359,공간21,4.1,서초구,주소 서울특별시 서초구 서초대로46길 42 1F,음식 종류 카페 / 디저트,가격대 2만원-3만원,2021-06-20,맛있다,16,15,1,0
360,진동둔횟집,4.1,서초구,주소 서울특별시 서초구 강남대로91길 18 36-32,음식 종류 해산물 요리,가격대 3만원-4만원,2022-08-14,맛있다,17,8,8,1
361,플로우,4.1,서초구,주소 서울특별시 서초구 신반포로43길 45 금성빌딩,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-01,맛있다,18,13,5,0
362,라포레,4.1,서초구,주소 서울특별시 서초구 서초중앙로 188 아크로비스타,음식 종류 이탈리안,가격대 2만원-3만원,2022-04-27,맛있다,11,8,3,0
363,멘쇼쿠,4.1,서초구,주소 서울특별시 서초구 강남대로99길 10 2F,음식 종류 라멘 / 소바 / 우동,가격대 만원-2만원,2022-06-28,괜찮다,11,7,4,0
364,버거베어,4.1,서초구,주소 서울특별시 서초구 신반포로47길 56 1F 102호,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2021-11-08,맛있다,22,20,2,0
365,다피타,4.1,서초구,주소 서울특별시 서초구 반포대로23길 32 이스타하우스,음식 종류 이탈리안,가격대 만원-2만원,2022-07-31,맛있다,17,14,2,1
366,거북이,4.1,서초구,주소 서울특별시 서초구 방배천로4안길 48 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-22,맛있다,17,14,3,0
367,고스트요거트,4.1,서초구,주소 서울특별시 서초구 서초중앙로20길 37 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-04,맛있다,22,21,1,0
368,민이네식빵,4.1,서초구,주소 서울특별시 서초구 방배천로2안길 51,음식 종류 베이커리,가격대 만원 미만,2022-07-07,괜찮다,28,26,2,0
369,코아손만두,4.1,서초구,주소 서울특별시 서초구 잠원로 51 B1,음식 종류 기타 한식,가격대 만원 미만,2022-05-22,맛있다,32,26,5,1
370,라디치,4.1,서초구,주소 서울특별시 서초구 동광로39길 79 2F,음식 종류 이탈리안,가격대 3만원-4만원,2022-08-10,맛있다,6,4,2,0
371,다 피타 시그니처,4.1,서초구,주소 서울특별시 서초구 서초대로 3-4 101-2호,음식 종류 이탈리안,가격대 만원-2만원,2022-07-09,맛있다,15,11,4,0
372,파이브브루잉,4.1,서초구,주소 서울특별시 서초구 서초대로27길 15,음식 종류 카페 / 디저트,가격대 만원 미만,3 일 전,맛있다,5,4,1,0
373,서초갈비,4.1,서초구,주소 서울특별시 서초구 반포대로 12,음식 종류 고기 요리,가격대 만원-2만원,2022-03-04,맛있다,12,9,2,1
374,발콩,4.1,서초구,주소 서울특별시 서초구 동광로11길 35,음식 종류 베이커리,가격대 만원 미만,2022-06-01,맛있다,6,6,0,0
375,르타오,4.1,서초구,주소 서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,가격대 만원-2만원,주차 유료주차 가능,2022-04-30,맛있다,25,21,4,0
376,데일리소유,4.1,서초구,주소 서울특별시 서초구 방배중앙로15길 39 뉴씨엘 B1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-02-21,맛있다,8,8,0,0
377,한성돈까스,4.1,서초구,주소 서울특별시 서초구 나루터로12길 34,음식 종류 기타 한식,가격대 만원-2만원,2022-05-05,맛있다,15,14,1,0
378,꽃볶이,4.1,서초구,주소 서울특별시 서초구 강남대로95길 47-7 1F,음식 종류 기타 한식,가격대 만원 미만,2021-05-29,맛있다,11,10,1,0
379,몬탁,4.1,서초구,주소 서울특별시 서초구 서초대로32길 8,음식 종류 베이커리,가격대 만원 미만,2022-08-11,맛있다,4,4,0,0
380,우면산버드나무집,4.1,서초구,주소 서울특별시 서초구 남부순환로 2461,음식 종류 고기 요리,가격대 4만원 이상,2022-05-28,맛있다,14,10,4,0
381,먼셀커피,4.1,서초구,주소 서울특별시 서초구 서래로6길 15,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-10,맛있다,9,7,2,0
382,카페토다,4.1,서초구,주소 서울특별시 서초구 반포대로14길 26 드림타워 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-09,맛있다,10,8,2,0
383,두배족발 공원옆,4.1,서초구,주소 서울특별시 서초구 신반포로47길 61 아남빌딩,음식 종류 고기 요리,가격대 3만원-4만원,2022-04-06,괜찮다,9,8,1,0
384,도우룸,4.0,서초구,주소 서울특별시 서초구 동광로 99 2F,음식 종류 기타 양식,가격대 2만원-3만원,2022-08-14,맛있다,108,68,30,10
385,교대이층집,4.0,서초구,주소 서울특별시 서초구 서초대로50길 24 청화빌딩,음식 종류 고기 요리,가격대 만원-2만원,2022-07-17,맛있다,194,152,32,10
386,데블스도어,4.0,서초구,주소 서울특별시 서초구 사평대로 205 센트럴시티 3F,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,2022-08-09,맛있다,187,102,69,16
387,어메이징타이,4.0,서초구,주소 서울특별시 서초구 강남대로65길 12 한서그린빌리지오피스텔 207호,음식 종류 태국 음식,가격대 만원 미만,2022-07-29,맛있다,164,101,49,14
388,티에리스 티스탠드,4.0,서초구,주소 서울특별시 서초구 남부순환로287길 9-1,음식 종류 카페 / 디저트,가격대 만원 미만,2021-09-30,맛있다,115,88,23,4
389,한성돈까스,4.0,서초구,주소 서울특별시 서초구 강남대로97길 10,음식 종류 기타 한식,가격대 만원 미만,2022-06-19,맛있다,193,143,38,12
390,라멘모토,4.0,서초구,주소 서울특별시 서초구 신반포로 333 조훈빌딩,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-07-31,맛있다,128,90,26,12
391,아이스시,4.0,서초구,주소 서울특별시 서초구 반포대로26길 10 진흥펠리체 1F,음식 종류 회 / 스시,가격대 3만원-4만원,2021-07-13,맛있다,27,21,4,2
392,스시소라,4.0,서초구,주소 서울특별시 서초구 서초대로 254 오퓨런스빌딩 104호,음식 종류 정통 일식 / 일반 일식,가격대 4만원 이상,2022-02-26,맛있다,11,7,4,0
393,카페드앙떼띠 (휴업중),4.0,서초구,주소 서울특별시 서초구 서래로6길 24,음식 종류 카페 / 디저트,가격대 만원 미만,2022-05-09,맛있다,49,33,16,0
394,스바루,4.0,서초구,주소 서울특별시 서초구 방배중앙로21길 7 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원-2만원,2022-07-30,괜찮다,67,45,14,8
395,들름집,4.0,서초구,주소 서울특별시 서초구 사임당로 178 이즈타워 B1,음식 종류 국수 / 면 요리,가격대 만원 미만,22 시간 전,맛있다,93,71,16,6
396,홍미단,4.0,서초구,주소 서울특별시 서초구 효령로31길 94,음식 종류 기타 한식,가격대 만원 미만,2022-06-22,맛있다,29,21,4,4
397,영동설렁탕,4.0,서초구,주소 서울특별시 서초구 강남대로101안길 24,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-13,별로,63,37,19,7
398,동신면가,4.0,서초구,주소 서울특별시 서초구 반포대로28길 31 1F,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-07-10,맛있다,23,16,6,1
399,파운드 로컬,4.0,서초구,주소 서울특별시 서초구 나루터로 65,음식 종류 카페 / 디저트,가격대 만원 미만,2022-03-09,맛있다,21,17,4,0
400,따빠디또 디저트 따빠스바,4.7,관악구,주소 서울특별시 관악구 행운1길 79 상가 104호,음식 종류 카페 / 디저트,가격대 만원 미만,2 일 전,괜찮다,48,47,1,0
401,뉴욕택시디저트,4.6,관악구,주소 서울특별시 관악구 남부순환로 1870 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-11,맛있다,108,95,12,1
402,베이컨시,4.6,관악구,주소 서울특별시 관악구 봉천로62길 5 옥산빌딩 B1,음식 종류 이탈리안,가격대 만원-2만원,2022-07-31,맛있다,37,30,7,0
403,루비정,4.6,관악구,주소 서울특별시 관악구 남부순환로 1690,음식 종류 기타 중식,가격대 만원-2만원,2022-06-19,맛있다,22,21,1,0
404,빠사삭,4.5,관악구,주소 서울특별시 관악구 신림로17길 41,음식 종류 기타 한식,가격대 만원 미만,2 일 전,괜찮다,53,51,2,0
405,두만강샤브샤브,4.4,관악구,주소 서울특별시 관악구 봉천로 537,음식 종류 기타 중식,가격대 만원-2만원,2022-08-11,괜찮다,161,116,35,10
406,오목눈이 (휴업중),4.4,관악구,주소 서울특별시 관악구 장군봉1길 32 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-19,맛있다,92,76,15,1
407,퍼블리코타코,4.4,관악구,주소 서울특별시 관악구 관악로14길 106,음식 종류 남미 음식,가격대 만원 미만,2022-08-12,맛있다,125,94,27,4
408,로향양꼬치,4.4,관악구,주소 서울특별시 관악구 관악로16길 35 푸르빌아파트,음식 종류 기타 중식,가격대 만원-2만원,2022-07-22,별로,105,75,25,5
409,오월의김밥,4.4,관악구,주소 서울특별시 관악구 봉천로 605,음식 종류 기타 한식,가격대 만원 미만,2022-07-02,괜찮다,90,79,9,2
410,서울갈비,4.4,관악구,주소 서울특별시 관악구 남부순환로 1645,음식 종류 고기 요리,가격대 만원-2만원,2022-07-31,맛있다,59,48,8,3
411,카츠오도,4.4,관악구,주소 서울특별시 관악구 조원로16가길 51,음식 종류 까스 요리,가격대 만원-2만원,3 일 전,맛있다,6,6,0,0
412,쟝블랑제리,4.3,관악구,주소 서울특별시 관악구 낙성대역길 8,음식 종류 베이커리,가격대 만원 미만,2022-08-13,맛있다,329,235,80,14
413,오지 편한식당,4.3,관악구,주소 서울특별시 관악구 관악로14길 105 대명빌딩 1F,음식 종류 기타 일식,가격대 2만원-3만원,2022-06-29,괜찮다,116,83,20,13
414,동경산책,4.3,관악구,주소 서울특별시 관악구 관악로14길 30 2F,음식 종류 정통 일식 / 일반 일식,가격대 만원-2만원,3 일 전,맛있다,102,67,25,10
415,커피볶는여자,4.3,관악구,주소 서울특별시 관악구 관악로14가길 2 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,38,32,4,2
416,크래프티,4.3,관악구,주소 서울특별시 관악구 낙성대로 24 2F,음식 종류 카페 / 디저트,가격대 만원 미만,3 일 전,맛있다,13,12,1,0
417,청송산오징어,4.3,관악구,주소 서울특별시 관악구 남현1길 8,음식 종류 해산물 요리,가격대 2만원-3만원,2022-07-07,맛있다,31,25,4,2
418,동학,4.3,관악구,주소 서울특별시 관악구 대학5길 29,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-07-05,맛있다,17,15,2,0
419,푀유 파티세리,4.3,관악구,주소 서울특별시 관악구 남부순환로244가길 19,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-23,맛있다,6,6,0,0
420,베어문,4.3,관악구,주소 서울특별시 관악구 호암로22길 29,음식 종류 카페 / 디저트,가격대 만원 미만,4 일 전,맛있다,10,10,0,0
421,요샌,4.3,관악구,주소 서울특별시 관악구 남부순환로230길 42 1F,음식 종류 카페 / 디저트,가격대 만원 미만,4 일 전,맛있다,11,11,0,0
422,키요이스키야키,4.3,관악구,주소 서울특별시 관악구 남부순환로234길 21 1F,음식 종류 기타 일식,가격대 만원-2만원,2022-07-25,맛있다,10,8,2,0
423,다이조부,4.3,관악구,주소 서울특별시 관악구 관악로14길 30,음식 종류 이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-08-10,맛있다,9,6,3,0
424,그릭데이,4.3,관악구,주소 서울특별시 관악구 관악로 168,음식 종류 카페 / 디저트,가격대 만원 미만,2022-01-08,맛있다,11,11,0,0
425,스톡홀름샐러드,4.3,관악구,주소 서울특별시 관악구 신림로17길 63 1F,음식 종류 기타 양식,가격대 만원 미만,2022-04-26,맛있다,4,4,0,0
426,10인치샌드위치&커피,4.3,관악구,주소 서울특별시 관악구 관악로 1 서울대학교 기숙사900동 B2,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-18,맛있다,4,4,0,0
427,더멜팅팟,4.2,관악구,주소 서울특별시 관악구 관악로14길 106 102호,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-06-16,맛있다,118,78,28,12
428,제주상회,4.2,관악구,주소 서울특별시 관악구 관악로12길 108 B1,음식 종류 국수 / 면 요리,가격대 만원 미만,4 일 전,맛있다,111,81,23,7
429,라이라이켄,4.2,관악구,주소 서울특별시 관악구 봉천로53길 5,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,3 일 전,괜찮다,69,45,18,6
430,봉이돈가스,4.2,관악구,주소 서울특별시 관악구 남부순환로 1754,음식 종류 기타 한식,가격대 만원 미만,2022-08-05,맛있다,34,26,7,1
431,축상,4.2,관악구,주소 서울특별시 관악구 남부순환로 1848-6 B1,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-05-20,맛있다,20,19,1,0
432,표표마라탕,4.2,관악구,주소 서울특별시 관악구 남부순환로210길 8,음식 종류 기타 중식,가격대 만원-2만원,2022-06-22,괜찮다,41,29,7,5
433,소미당,4.2,관악구,주소 서울특별시 관악구 대학6길 19,음식 종류 정통 일식 / 일반 일식,가격대 만원 미만,2022-05-27,맛있다,26,21,5,0
434,가람숙성대광어,4.2,관악구,주소 서울특별시 관악구 봉천로 483,음식 종류 해산물 요리,가격대 2만원-3만원,2022-07-28,맛있다,18,14,2,2
435,춘천골참숯불닭갈비,4.2,관악구,주소 서울특별시 관악구 신림동7길 46 우명빌딩 1F,음식 종류 닭 / 오리 요리,가격대 만원 미만,2022-07-15,맛있다,23,19,3,1
436,통영장어잡는날,4.2,관악구,주소 서울특별시 관악구 대학길 103,음식 종류 해산물 요리,가격대 만원-2만원,2022-07-09,괜찮다,13,12,1,0
437,어부사시가,4.2,관악구,주소 서울특별시 관악구 관악로14길 31,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-03-24,맛있다,31,24,7,0
438,안밀,4.2,관악구,주소 서울특별시 관악구 남부순환로 1945 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-03,맛있다,7,6,1,0
439,피자보이시나,4.2,관악구,주소 서울특별시 관악구 남부순환로234길 31 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-06-18,괜찮다,23,20,3,0
440,테일오브테일스,4.2,관악구,주소 서울특별시 관악구 행운1길 2,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-06-06,맛있다,8,8,0,0
441,라빈느,4.2,관악구,주소 서울특별시 관악구 신림로17길 57,음식 종류 카페 / 디저트,가격대 만원 미만,3 일 전,맛있다,4,4,0,0
442,강릉형제장칼국수,4.2,관악구,주소 서울특별시 관악구 대학5길 10-7,음식 종류 국수 / 면 요리,가격대 만원 미만,4 일 전,맛있다,7,7,0,0
443,텐동요츠야,4.1,관악구,주소 서울특별시 관악구 관악로14길 35 1F,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,3 시간 전,맛있다,352,253,70,29
444,더은교 (휴업중),4.1,관악구,주소 서울특별시 관악구 인헌2길 11,음식 종류 카페 / 디저트,가격대 만원 미만,2021-07-01,괜찮다,180,132,35,13
445,기절초풍왕순대,4.1,관악구,주소 서울특별시 관악구 봉천로62길 2,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-19,괜찮다,66,44,17,5
446,딸랏롯빠이,4.1,관악구,주소 서울특별시 관악구 관악로12길 113 대원빌딩 1F,음식 종류 태국 음식,가격대 만원-2만원,2022-04-21,맛있다,54,39,11,4
447,타이패밀리,4.1,관악구,주소 서울특별시 관악구 행운1길 39,음식 종류 태국 음식,가격대 만원-2만원,2022-06-16,괜찮다,33,22,10,1
448,가네샤,4.1,관악구,주소 서울특별시 관악구 대학길 46,음식 종류 인도 음식,가격대 만원-2만원,2022-06-20,맛있다,36,29,6,1
449,투머트,4.1,관악구,주소 서울특별시 관악구 남부순환로226길 42 1F,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-08-01,맛있다,16,15,0,1
450,낀알로이알로이,4.1,관악구,주소 서울특별시 관악구 청룡2길 29,음식 종류 태국 음식,가격대 만원 미만,2022-05-02,맛있다,41,31,8,2
451,중화요리팔공,4.1,관악구,주소 서울특별시 관악구 남부순환로 1680,음식 종류 정통 중식 / 일반 중식,가격대 만원 미만,2022-07-31,맛있다,20,17,3,0
452,사담,4.1,관악구,주소 서울특별시 관악구 남부순환로 1852 5F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-19,맛있다,20,15,5,0
453,고로커피로스터스,4.1,관악구,주소 서울특별시 관악구 남부순환로231길 33 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-22,맛있다,19,17,2,0
454,하라고지페,4.1,관악구,주소 서울특별시 관악구 관악로14길 106 B1,음식 종류 칵테일 / 와인,가격대 만원-2만원,2021-11-22,맛있다,13,11,2,0
455,오첨지,4.1,관악구,주소 서울특별시 관악구 남부순환로176길 18 2F,음식 종류 탕 / 찌개 / 전골,가격대 만원-2만원,2022-02-10,맛있다,19,15,2,2
456,누아젯,4.1,관악구,주소 서울특별시 관악구 행운1길 4 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-02-11,괜찮다,6,5,1,0
457,보울,4.1,관악구,주소 서울특별시 관악구 봉천로 566-1 동아오피스텔 1F,음식 종류 퓨전 한식,가격대 만원 미만,2022-06-18,괜찮다,8,7,1,0
458,삼차,4.1,관악구,주소 서울특별시 관악구 남부순환로224길 13 마이홈리빙텔,음식 종류 고기 요리,가격대 만원-2만원,2022-08-09,맛있다,8,6,1,1
459,멸치국수집,4.1,관악구,주소 서울특별시 관악구 과천대로 951,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-06-26,맛있다,7,6,1,0
460,쥬벤쿠바,4.0,관악구,주소 서울특별시 관악구 관악로14나길 10,음식 종류 남미 음식,가격대 만원 미만,2022-03-06,괜찮다,171,138,27,6
461,나인온스버거,4.0,관악구,주소 서울특별시 관악구 관악로12길 108,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2021-09-07,맛있다,241,156,60,25
462,옷살,4.0,관악구,주소 서울특별시 관악구 관악로 164 대우 디오슈페리움 1단지 B1,음식 종류 인도 음식,가격대 만원-2만원,2021-10-12,괜찮다,197,120,65,12
463,모즈타파스라운지,4.0,관악구,주소 서울특별시 관악구 남부순환로226길 36 B1,음식 종류 세계음식 기타,가격대 만원-2만원,2022-06-20,맛있다,95,72,15,8
464,분짜 하노이,4.0,관악구,주소 서울특별시 관악구 관악로 154 B1,음식 종류 베트남 음식,가격대 만원 미만,2022-05-23,맛있다,79,54,15,10
465,차이나당,4.0,관악구,주소 서울특별시 관악구 낙성대로 16 2F,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,2021-09-16,별로,141,91,30,20
466,외래향,4.0,관악구,주소 서울특별시 관악구 남부순환로 1801,음식 종류 정통 중식 / 일반 중식,가격대 2만원-3만원,2022-07-16,별로,99,61,23,15
467,킷사서울,4.0,관악구,주소 서울특별시 관악구 남부순환로226길 31 2F,음식 종류 퓨전 일식,가격대 만원-2만원,2022-07-10,괜찮다,61,36,17,8
468,정담은보쌈,4.0,관악구,주소 서울특별시 관악구 남부순환로 1661,음식 종류 고기 요리,가격대 만원-2만원,2022-07-20,맛있다,48,41,5,2
469,십장생베이커리,4.0,관악구,주소 서울특별시 관악구 관악로6길 94 1F 101호,음식 종류 베이커리,가격대 만원 미만,2022-05-25,맛있다,19,15,3,1
470,아리차이,4.0,관악구,주소 서울특별시 관악구 신림동길 4,음식 종류 정통 중식 / 일반 중식,가격대 2만원-3만원,2022-05-26,맛있다,26,18,5,3
471,다케,4.0,관악구,주소 서울특별시 관악구 대학길 71,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원 미만,2022-01-17,맛있다,27,22,3,2
472,완산정,4.0,관악구,주소 서울특별시 관악구 봉천로 484,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-03-31,맛있다,44,30,7,7
473,미각담다 (휴업중),4.0,관악구,주소 서울특별시 관악구 관악로12길 3-14 501호,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2021-10-24,괜찮다,9,6,3,0
474,수상한닭발,4.0,관악구,주소 서울특별시 관악구 봉천로53길 8,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2020-11-05,맛있다,21,17,4,0
